"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"172782","24077-Ceramed Engineers Limited.,","Orange","B11","09/12/22","CfO-Renewal","Granted","210941","28/12/22","AW-335205","AW-335205","30/09/32","56551--28/12/2022"
"176217","137981-Sunrise Developers And Constructions","Green","B09","28/12/22","CfE-Fresh","Granted","211156","28/12/22","CTE-121842","CTE-121842","21/12/27","56550--28/12/2022"
"143659","10757-Resonance Laboratories Pvt. Ltd.","Red","BR2","03/09/22","HWM-Renewal","Granted","208356","28/12/22","335204","335204","30/06/26","56549--28/12/2022"
"167725","10679-Glastronix LLP","Red","B11","18/06/22","HWM-Renewal","Granted","206683","28/12/22","335203","335203","30/06/26","56548--28/12/2022"
"176224","137991-Imran Ginger Washing","Green","SHM","28/12/22","CfE-Fresh","Granted","211161","28/12/22","CTE-121841","CTE-121841","27/12/27","56547--28/12/2022"
"173668","37138-Sri Lakshmi Venkateshwara Industries","Green","BR1","05/12/22","CfO-Expand","Granted","210826","28/12/22","W-121840","W-121840","31/12/26","56546--28/12/2022"
"173028","134938-Asha Sweet Center","Orange","B04","24/11/22","CfE-Expand","Granted","210270","28/12/22","CTE-335202","CTE-335202","23/11/27","56545--28/12/2022"
"168858","11940-Davanagere Wire Rope Industry (P) Ltd.,","Red","DVG","22/07/22","CfO-Renewal","Granted","207457","28/12/22","AW-335201","AW-335201","30/06/27","56544--28/12/2022"
"171095","20400-Janapriya Rice Corporation","Orange","UDP","17/12/22","CfO-Renewal","Granted","210861","28/12/22","AW-335200","AW-335200","30/09/32",""
"167641","34563-Magnum Threads Pvt. Ltd","Red","RMN","26/09/22","CfO-Renewal","Granted","208922","28/12/22","AW-335200","AW-335200","30/06/27","56543--28/12/2022"
"130383","12556-Highco Engineeries Pvt, Ltd., (Unit-3)","Red","DHW","17/12/21","CfO-Renewal","Granted","193223","28/12/22","AW-335199","AW-335199","30/06/26","56542--28/12/2022"
"176405","138145-Aprameya Properties Pvt Ltd","Green","B09","28/12/22","CfE-Fresh","Granted","211154","28/12/22","CTE-121839","CTE-121839","23/12/27","56541--28/12/2022"
"170007","26256-Mahammaya Exports","Orange","UDP","13/12/22","CfO-Renewal","Granted","210717","28/12/22","AW-335198","AW-335198","30/09/30","56540--28/12/2022"
"166181","105207-Manish Medi Innovation Pvt Ltd","Green","B01","27/12/22","CfO-Fresh","Granted","211117","28/12/22","AW-121838","AW-121838","31/12/36","56539--28/12/2022"
"130832","10232-TVS Motor Company Limited","Red","MY1","29/01/22","CfO-Renewal","Granted","206321","28/12/22","AW-335197","AW-335197","30/06/26","56538--28/12/2022"
"170447","133864-Shree Mahalakshmi Industries","Green","B06","16/12/22","CfO-Fresh","Granted","210912","28/12/22","W-121837","W-121837","31/12/36","56537--28/12/2022"
"176107","137838-Sri Chowdeshwari Concrete India Pvt Ltd","Green","B09","27/12/22","CfO-Renewal","Granted","211149","28/12/22","AW-121836","AW-121836","31/12/37","56536--28/12/2022"
"142262","119107-Commercial (Office Building) by Cv Projects Private Limited","Red","B08","28/10/22","CfE-Fresh","Granted","209604","28/12/22","CTE-335196","CTE-335196","27/12/27","56535--28/12/2022"
"169011","19507-Integrated Information Technology Park by Vikas Telecom Private Limited","Red","B07","11/08/22","CfO-Renewal","Granted","207861","28/12/22","AW-335195","AW-335195","30/06/27","56534--28/12/2022"
"173957","136011-Residential Apartment & Club House by Kalyani Tech Park Private Limited","Red","B10","22/11/22","CfE-Fresh","Granted","210243","28/12/22","CTE-335194","CTE-335194","27/12/27","56533--28/12/2022"
"172957","134997-Allcargo Logistics Limited","Red","KLR","16/11/22","CfE-Expand","Granted","210057","28/12/22","CTE-335193","CTE-335193","29/10/28","56532--28/12/2022"
"170518","133899-Residential Apartment by Green Edge Ventures","Red","B10","19/09/22","CfE-Fresh","Granted","208714","28/12/22","CTE-335192","CTE-335192","07/09/32","56531--28/12/2022"
"170725","21520-Sanoor Cashews","Orange","UDP","04/11/22","CfO-Renewal","Granted","209793","28/12/22","AW-335191","AW-335191","30/09/32","56530--28/12/2022"
"175162","137004-Saroj Dynasty Apartments Owners Association","Orange","B07","23/12/22","CfO-Renewal","Granted","211043","28/12/22","W-335190","W-335190","30/09/30","56529--28/12/2022"
"174707","22979-Embassy Signet (Symphony),","Orange","B07","23/12/22","CfO-Renewal","Granted","211044","28/12/22","AW-335189","AW-335189","30/09/32","56528--28/12/2022"
"174628","136576-Samruddhi Plastics","Orange","B09","21/12/22","CfO-Fresh","Granted","210968","28/12/22","W-335188","W-335188","30/09/32","56527--28/12/2022"
"171724","33190- S & S Apparels","Orange","B02","27/12/22","CfO-Renewal","Granted","211135","28/12/22","AW-335187","AW-335187","30/09/32","56526--28/12/2022"
"168018","132449-Sln Wash Tech","Orange","B09","15/11/22","CfO-Fresh","Granted","210235","28/12/22","AW-335186","AW-335186","30/09/32","56525--28/12/2022"
"172147","37180-Sabari Home Well Corporation","Orange","B09","24/11/22","CfO-Renewal","Granted","210301","28/12/22","AW-335185","AW-335185","30/09/32","56524--28/12/2022"
"172165","37623-Neighbour Hood Hospital Pvt Ltd","Orange","B07","10/11/22","CfO-Renewal","Granted","209937","28/12/22","AW-335184","AW-335184","30/09/32","56523--28/12/2022"
"174901","136785-Primary Agricultural Credit Co Operative Society Ltd","Green","CKM","21/12/22","CfO-Fresh","Granted","211035","27/12/22","AW-121835","AW-121835","31/12/37","56522--27/12/2022"
"175952","137804-My Star Packaging","Green","B09","27/12/22","CfO-Renewal","Granted","211136","27/12/22","AW-121834","AW-121834","31/12/37","56521--27/12/2022"
"175681","137611-Ideal Conmix (The Unit Of Sri Rajarajeshwari Concrete Products)","Green","B09","27/12/22","CfO-Fresh","Granted","211138","27/12/22","AW-121833","AW-121833","31/12/36","56520--27/12/2022"
"172678","10359-Bharat Petroleum Corporation Limited","Red","BE1","08/11/22","CfE-Expand","Granted","209886","27/12/22","CTE-335183","CTE-335183","26/12/27","56519--27/12/2022"
"175099","134208-Hiranya Nagara Residential Layout","Orange","UDP","17/12/22","CfO-Fresh","Granted","210858","27/12/22","W-335182","W-335182","30/09/32","56518--27/12/2022"
"172584","81245-Ms Durga Cashews","Orange","UDP","12/12/22","CfO-Fresh","Granted","210674","27/12/22","AW-335181","AW-335181","30/09/32","56517--27/12/2022"
"175863","135616-Maruthi Textile Industries","Green","BR3","27/12/22","CfE-Fresh","Granted","211134","27/12/22","CTE-121832","CTE-121832","26/12/27","56516--27/12/2022"
"170985","105698-Shree Krishnakrupa Cashews Private Limited","Orange","UDP","23/12/22","CfO-Fresh","Granted","211067","27/12/22","AW-335180","AW-335180","30/09/32","56515--27/12/2022"
"169833","11278-Ms. Kirloskar Ferrous Industries Limited Bevinahalli Village & Post,","Red","KPL","22/09/22","CfO-Expand","Granted","208859","27/12/22","AW-335179","AW-335179","30/06/26","56514--27/12/2022"
"170321","28063-C.S.I. Lombard Memorial Hospital, P.B. No. 5, Mission streat, Udupi","Orange","UDP","13/12/22","CfO-Expand","Granted","210716","27/12/22","W-335178","W-335178","30/09/30","56513--27/12/2022"
"175878","29421-MTR Foods Pvt Ltd,","Green","B02","27/12/22","CfO-Renewal","Granted","211132","27/12/22","AW-121831","AW-121831","31/12/37","56512--27/12/2022"
"171843","21190-Karavali Ocean Products Pvt Ltd","Orange","UDP","23/12/22","CfO-Renewal","Granted","211049","27/12/22","AW-335177","AW-335177","30/09/32","56511--27/12/2022"
"174200","13415-Mittal Clothing Co","Green","B04","27/12/22","CfO-Renewal","Granted","211131","27/12/22","AW-121830","AW-121830","31/12/37","56510--27/12/2022"
"173994","136014-Indian Oil Corporation Limited","Orange","B10","09/12/22","CfO-Fresh","Granted","210737","27/12/22","AW-335176","AW-335176","30/09/32","56509--27/12/2022"
"175150","136993-Binary Realty","Green","B02","27/12/22","CfE-Fresh","Granted","211119","27/12/22","CTE-121829","CTE-121829","26/12/27","56507--27/12/2022"
"175221","137056-Sai Siri Apparels","Green","KLR","27/12/22","CfE-Fresh","Granted","211110","27/12/22","CTE-121828","CTE-121828","26/12/27","56506--27/12/2022"
"170478","133882-Residential Layout by S G S Developers","Red","SHM","15/10/22","CfE-Fresh","Granted","209586","27/12/22","CTE-335174","CTE-335174","26/12/27","56504--27/12/2022"
"172931","15240-MPP Technologies Pvt Ltd","Green","B11","26/12/22","CfO-Renewal","Granted","211105","27/12/22","AW-121826","AW-121826","31/12/36","56503--27/12/2022"
"125523","105215-V K Industries","Green","B11","09/12/22","CfO-Fresh","Granted","211103","27/12/22","AW-121824","AW-121824","31/12/37","56501--27/12/2022"
"131281","108405-Mantri Astra Apartment Owners Association","Red","B08","17/08/22","CfO-Renewal","Granted","208015","27/12/22","W-335173","W-335173","30/06/27","56500--27/12/2022"
"167059","131985-Purva Venezia Apartment Owners Association","Red","B08","01/07/22","CfO-Renewal","Granted","206999","27/12/22","W-335172","W-335172","30/06/27","56499--27/12/2022"
"167697","41835-Residential Apartment by Manyata Developers Private Limited","Red","B02","17/09/22","CfO-Fresh","Granted","208690","27/12/22","W-335171","W-335171","30/06/27","56498--27/12/2022"
"175013","135741-Milltec Machinery Pvt Ltd","Green","B02","27/12/22","CfO-Fresh","Granted","211101","27/12/22","AW-121823","AW-121823","31/12/36","56497--27/12/2022"
"172064","19889-Karadikolla Iron Ore Mines Of M\s Chowgule & Company Pvt Ltd","Red","BLY","10/10/22","CfO-Renewal","Granted","209838","27/12/22","AW-335170","AW-335170","22/09/23","56495--27/12/2022"
"176461","137886-SGI Hospital","Orange","GUL","23/12/22","BMW-Fresh","Granted","211072","27/12/22","335169","335169","30/09/32","56494--27/12/2022"
"176136","137886-SGI Hospital","Orange","GUL","23/12/22","CfO-Fresh","Granted","211046","27/12/22","W-335168","W-335168","30/09/32","56493--27/12/2022"
"175008","82018-Dhruva Developers & Promoters","Green","B06","16/12/22","CfO-Fresh","Granted","211073","26/12/22","W-121821","W-121821","31/12/32","56492--26/12/2022"
"169380","16310-S.K.Steel Tech","Red","BR3","03/11/22","CfE-Expand","Granted","209773","26/12/22","CTE-335167","CTE-335167","25/12/29","56491--26/12/2022"
"175253","77686-M/s. Baldota Builders & Developers.,","Orange","B08","26/12/22","CfO-Fresh","Granted","211078","26/12/22","W-335166","W-335166","30/09/32","56490--26/12/2022"
"171661","14739-Gem Paints Limited","Orange","B11","09/12/22","CfO-Renewal","Granted","210651","26/12/22","AW-335165","AW-335165","30/09/32","56489--26/12/2022"
"175501","137461-Emm Gee Kay Saw Mill Wood Industry And Plaining Works","Green","HAS","26/12/22","CfE-Fresh","Granted","211089","26/12/22","CTE-121820","CTE-121820","25/12/27","56488--26/12/2022"
"173164","135428-Polymer Products Of India","Green","B01","26/12/22","CfE-Fresh","Granted","211084","26/12/22","CTE-121819","CTE-121819","25/12/27","56487--26/12/2022"
"172408","39151-Sreevari Natural & Dairy Products","Red","BDR","19/10/22","CfO-Expand","Granted","209464","26/12/22","AW-335164","AW-335164","30/06/27","56486--26/12/2022"
"173347","14926-Kavia Engineering Private Limited,","Green","B01","22/12/22","CfO-Renewal","Granted","211008","26/12/22","AW-121818","AW-121818","31/12/37","56485--26/12/2022"
"172370","134722-Residential Layout by Windsor Gardens Private Limited","Red","BR1","17/10/22","CfE-Expand","Granted","209595","26/12/22","CTE-335163","CTE-335163","25/12/27","56484--26/12/2022"
"125387","104056-Purva Skywood Apartment Owners Association","Red","B07","14/06/22","CfO-Renewal","Granted","206511","26/12/22","W-335161","W-335161","30/06/26","56482--26/12/2022"
"173203","99082-Mixed use development project by Kalyani Developers","Red","B08","16/11/22","CfE-Fresh","Granted","210076","26/12/22","CTE-335160","CTE-335160","25/12/27","56481--26/12/2022"
"173907","84853-Residential Apartment with Office Building by JRC Projects","Red","B02","17/11/22","CfE-Expand","Granted","210096","26/12/22","CTE-335159","CTE-335159","25/12/27","56480--26/12/2022"
"172411","134904-Residential Apartment by Concorde Housing Corporation Private Limited","Red","B08","10/11/22","CfE-Fresh","Granted","209956","26/12/22","CTE-335158","CTE-335158","25/12/27","56479--26/12/2022"
"173690","135850-Residential Layout by Gsg Realty","Red","BR1","14/11/22","CfE-Fresh","Granted","209992","26/12/22","CTE-335157","CTE-335157","25/12/27","56478--26/12/2022"
"172193","87121-M/s. Sri Ranganatha Stone Crushers, Prop: S.T.Ashok Reddy","Orange","CDG","08/12/22","CfO-Expand","Granted","210619","26/12/22","AW-335156","AW-335156","30/09/29","56477--26/12/2022"
"172732","131272-Residential Apartment by Elegant Altima","Red","B09","22/11/22","CfE-Fresh","Granted","210209","26/12/22","CTE-335155","CTE-335155","25/12/27","56476--26/12/2022"
"172511","130611-Commercial Building by Dashanya Tech Parkz Private Limited","Red","B10","14/11/22","CfE-Expand","Granted","209999","26/12/22","CTE-335154","CTE-335154","25/12/27","56475--26/12/2022"
"171869","134632-Residential Apartment & Club House by Apg Habitat Private Limited","Red","B07","21/10/22","CfE-Fresh","Granted","209494","26/12/22","CTE-335153","CTE-335153","25/12/27","56474--26/12/2022"
"174184","104818-Residential Apartment Project by Nambiar Enterprises Llp","Red","B02","19/11/22","CfE-Expand","Granted","210152","26/12/22","CTE-335152","CTE-335152","25/12/27","56473--26/12/2022"
"173128","135400-Residential Apartment by Disha Habitat Projects Llp","Red","B10","23/11/22","CfE-Fresh","Granted","210342","26/12/22","CTE-335151","CTE-335151","25/12/27","56472--26/12/2022"
"165182","75845-Gopalan Foundation ( Gopalan International School )","Red","B10","05/11/22","CfO-Expand","Granted","209829","26/12/22","AW-335150","AW-335150","30/06/26","56471--26/12/2022"
"167592","103788-Villaland Developers Private Limited ( Prestige Trinity Center)","Red","B07","22/08/22","CfO-Renewal","Granted","210070","26/12/22","AW-335149","AW-335149","30/06/26","56470--26/12/2022"
"172526","134831-Residential Development At Brigade Kino by BCV Developers Private Limited","Red","BR1","31/10/22","CfO-Fresh","Granted","209993","26/12/22","W-335148","W-335148","30/06/27","56469--26/12/2022"
"104337","87418-Residential Apartment reprsented by Golden Blossom Apartment Owners Association","Red","B10","02/08/21","CfO-Renewal","Granted","189120","26/12/22","W-335147","W-335147","30/06/25","56468--26/12/2022"
"131376","84880-BWSSB - STP of capacity 20MLD","Red","B10","09/08/22","CfO-Fresh","Granted","207832","26/12/22","AW-335145","AW-335145","30/06/27","56466--26/12/2022"
"175312","135184-Coorg Holiday Resorts Pvt Ltd","Green","CRG","26/12/22","CfO-Renewal","Granted","211076","26/12/22","AW-121817","AW-121817","31/12/37","56465--26/12/2022"
"174686","36543-CAE Simulation Technologies Pvt.Ltd","Orange","BR1","12/12/22","HWM-Renewal","Granted","210761","26/12/22","335144","335144","30/09/27","56464--26/12/2022"
"175109","18344-Grotek Enterprises Private Limited (Previoulsy Yuken India Limited)","Orange","KLR","20/12/22","HWM-Renewal","Granted","210918","26/12/22","335142","335142","30/09/26","56462--26/12/2022"
"174713","82857-Residential Apartment by Aashish Developer And Builders","Orange","B10","16/12/22","CfE-Expand","Granted","210829","26/12/22","CTE-335141","CTE-335141","16/10/27","56461--26/12/2022"
"165035","29363-Primacy Industries limited Unit-IV","Orange","MNG","23/12/22","HWM-Renewal","Granted","211070","23/12/22","335140","335140","30/09/26","56460--23/12/2022"
"165045","29772-Primacy Industries Ltd Unit-2","Orange","MNG","02/08/22","HWM-Renewal","Granted","211064","23/12/22","335139","335139","30/09/26","56459--23/12/2022"
"170301","86355-Residential Apartment by United Developers","Red","B10","19/09/22","CfO-Fresh","Granted","208721","23/12/22","W-335138","W-335138","30/06/27","56457--23/12/2022"
"168678","16683-CR3 INDIA PVT LTD","Green","MNG","23/12/22","HWM-Fresh","Granted","211058","23/12/22","121816","121816","31/12/22","56458--23/12/2022"
"173782","17690-E S I C Employee State Insurance Corporation Hospital","Orange","B04","21/12/22","CfO-Renewal","Granted","210975","23/12/22","AW-335137","AW-335137","30/09/31","56455--23/12/2022"
"171068","134217-3R Innovation and Research India Private Limited","Red","MDY","23/09/22","CfE-Fresh","Granted","208880","23/12/22","CTE-335136","CTE-335136","23/12/27","56453--23/12/2022"
"175521","137084-Trustpak","Green","B04","23/12/22","CfO-Fresh","Granted","211045","23/12/22","W-121814","W-121814","31/12/36","56454--23/12/2022"
"175007","10849-SRV Knit Tech Pvt Ltd","Orange","B04","16/12/22","HWM-Renewal","Granted","210796","23/12/22","335135","335135","30/09/27","56452--23/12/2022"
"172485","131092-Hi Tech Metal Recycling India Pvt Ltd","Red","BDR","18/11/22","CfE-Fresh","Granted","210142","23/12/22","CTE-335134","CTE-335134","23/12/27","56451--23/12/2022"
"171776","11036-Armstrong Acmite India Manufacturing Private Limited","Orange","B11","07/11/22","HWM-Renewal","Granted","209850","23/12/22","335133","335133","30/09/27","56450--23/12/2022"
"173540","135286-Sri Bhagyalakshmi Enterprises","Orange","B05","07/12/22","CfO-Fresh","Granted","210583","23/12/22","W-335132","W-335132","30/09/32","56449--23/12/2022"
"173885","135994-Verdant Builders And Developers","Green","B07","23/12/22","CfE-Fresh","Granted","211047","23/12/22","CTE-121813","CTE-121813","22/12/27","56448--23/12/2022"
"142445","107903-Mandovi Motors Private Limited","Orange","MNG","23/12/22","CfO-Renewal","Granted","211033","23/12/22","AW-335131","AW-335131","30/09/32","56446--23/12/2022"
"174059","40882-Apollo Hospitals Enterprises","Orange","B04","08/12/22","CfO-Renewal","Granted","210624","23/12/22","AW-335130","AW-335130","30/09/32","56445--23/12/2022"
"166734","34171-Ace Foods Pvt Ltd","Orange","MNG","23/12/22","CfO-Re Apply","Granted","211031","23/12/22","AW-335129","AW-335129","30/09/31","56444--23/12/2022"
