"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"96082","82432-Grkms Private Limited","Red","BR3","21/10/19","CfE-Fresh","Granted","167184","13/11/19","CTE-315838","CTE-315838","30/06/24","26031--13/11/2019"
"93001","77640-Precitec Precision Machneries Pvt Ltd","Green","B11","08/11/19","CfO-Renewal","Granted","167726","13/11/19","AW-111778","AW-111778","31/12/33","26030--13/11/2019"
"94221","80996-Mother Earth Environ Tech Private Limited","Red","YDG","30/07/19","CfE-Fresh","Granted","165348","13/11/19","CTE-315837","CTE-315837","30/06/24","26029--13/11/2019"
"96502","80613-M\s. Sv Concrete","Green","B09","13/11/19","CfO-Fresh","Granted","167728","13/11/19","AW-111777","AW-111777","31/12/33","26028--13/11/2019"
"97071","83171-K G N Stone Crusher And M-Sand","Orange","TMK","21/10/19","CfE-Fresh","Granted","167188","13/11/19","CTE-315836","CTE-315836","30/09/24","26027--13/11/2019"
"97410","80337-Indhrani Creation","Green","BR2","13/11/19","CfE-Fresh","Granted","167725","13/11/19","CTE-111776","CTE-111776","12/11/24","26026--13/11/2019"
"96853","82960-Sri Balaji Enterprises","Orange","TMK","30/10/19","CfE-Fresh","Granted","167455","13/11/19","CTE-315835","CTE-315835","30/09/24","26025--13/11/2019"
"93910","15702-Buildmet Fibres Pvt Ltd","Green","BR3","12/11/19","HWM-Renewal","Granted","167696","13/11/19","111775","111775","31/12/22","26024--13/11/2019"
"96650","74673-Sree Rameshwara Stone Crusher","Orange","TMK","23/10/19","CfO-Renewal","Granted","167265","13/11/19","AW-315834","AW-315834","30/09/28","26023--13/11/2019"
"97275","83328-M\s Siddivinayaka Rice Mil","Orange","UDP","02/11/19","CfO-Renewal","Granted","167541","13/11/19","AW-315833","AW-315833","30/09/29","26022--13/11/2019"
"96645","40435-S V B Stone Crusher And M-Sand Unit","Orange","TMK","24/10/19","CfO-Renewal","Granted","167331","13/11/19","AW-315832","AW-315832","30/09/28","26021--13/11/2019"
"97023","32751-Armour Kartons Private Limited","Orange","UDP","18/10/19","CfO-Re Apply","Granted","167589","13/11/19","AW-315830","AW-315830","30/09/21","26019--13/11/2019"
"93711","12442-Indospace Bommasandra Logistics Park Pvt Ltd.,","Red","B01","06/09/19","CfO-Renewal","Granted","166201","13/11/19","AW-315829","AW-315829","30/06/24","26018--13/11/2019"
