"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"11504","26069-M\s Helicon Agro Chemicals Unit-2","Orange","RCH","28/10/15","CfE-Fresh","Granted","81574","23/11/15","CTE-300037","CTE-300037","27/10/20",""
"11478","21321-Viom Networks Limited - Market","Green","MDY","02/11/15","CfO-Renewal","Granted","81569","23/11/15","A-101183","A-101183","31/12/14",""
"11593","26327-Saligrama Estate","Orange","HAS","18/11/15","CfO-Fresh","Granted","81544","23/11/15","W-300054","W-300054","30/09/20",""
"11708","26440-Nagson & Company","Green","B04","23/11/15","CfE-Fresh","Granted","81585","23/11/15","CTE-101187","CTE-101187","31/12/19",""
"11749","26167-Mallige Estate","Orange","HAS","19/11/15","CfO-Renewal","Granted","81549","23/11/15","W-300055","W-300055","30/09/20",""
"11785","25944-Xgn-Test-Orange-07sep2015","Green","HVR","21/11/15","CfE-Expand","Granted","81567","21/11/15","CTE-300026","CTE-300026","20/11/16",""
"11600","26246-Browndove Healthcare Private Limited","Green","RMN","21/11/15","CfE-Fresh","Granted","81565","21/11/15","CTE-101180","CTE-101180","20/11/20",""
"11657","25980-Viom Networks Limited","Green","KWR","16/11/15","CfO-Renewal","Granted","81553","21/11/15","A-101178","A-101178","15/11/14",""
"11546","25696-Kiocl Township","Green","MNG","18/11/15","CfO-Renewal","Granted","81556","21/11/15","A-101179","A-101179","31/12/25",""
"11221","25785-Avighna Coffee Private Limited","Green","B05","20/11/15","CfO-Fresh","Granted","81558","20/11/15","W-101174","W-101174","31/12/24",""
"11556","26081-Billigiri Rangan Coffee Estate","Orange","CMR","07/11/15","CfO-Renewal","Rejected","81504","20/11/15","AW-AW-W-W-RejectedRe","AW-AW-W-W-RejectedRe","",""
"11773","26538-Venkateshwara Enterprises","Green","GDG","20/11/15","CfO-Fresh","Granted","81562","20/11/15","W-101176","W-101176","19/11/25",""
"11758","26515-Sri Banashankari Traders","Green","KPL","19/11/15","CfE-Fresh","Granted","81550","20/11/15","CTE-101173","CTE-101173","31/12/19",""
"11769","26534-M\s J M Electricals","Green","TMK","20/11/15","CfO-Fresh","Granted","81559","20/11/15","W-101175","W-101175","19/11/25",""
"11768","26486-Tirumala Enterprises","Orange","RCH","20/11/15","CfE-Fresh","Granted","81557","20/11/15","CTE-300036","CTE-300036","19/11/20",""
"11763","26525-S.B. Minerals","Green","BJR","20/11/15","CfE-Fresh","Granted","81560","20/11/15","CTE-101177","CTE-101177","19/11/25",""
"11655","25983-Viom Networks Limited","Green","KWR","16/11/15","CfO-Renewal","Granted","81555","19/11/15","A-101170","A-101170","15/11/14",""
"11664","25979-SMD Illumina Solutions","Green","KWR","16/11/15","CfO-Fresh","Granted","81551","19/11/15","W-101171","W-101171","15/11/14",""
"11663","25848-Jeeth Industries (Unit-2)","Green","KWR","16/11/15","CfO-Fresh","Granted","81552","19/11/15","W-101172","W-101172","15/11/25",""
"11602","25745-Kp Industry","Green","B06","19/11/15","CfE-Fresh","Granted","81548","19/11/15","CTE-101169","CTE-101169","18/11/18",""
"11733","26494-Vardhaman Industries","Green","RCH","18/11/15","CfO-Fresh","Granted","81546","19/11/15","AW-101167","AW-101167","31/12/23",""
