"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"168976","132997-Dev Packaging Industries Private Limited","Green","RMN","23/07/22","CfO-Fresh","Granted","207459","23/07/22","AW-120542","AW-120542","31/12/36","52449--23/07/2022"
"167836","132392-Bangalore Blue Metals","Orange","B09","21/07/22","CfE-Fresh","Granted","207425","23/07/22","CTE-332478","CTE-332478","21/07/27","52448--23/07/2022"
"167837","132288-Ekadanta Stone Crusher","Orange","B09","21/07/22","CfE-Fresh","Granted","207426","23/07/22","CTE-332477","CTE-332477","21/07/27","52447--23/07/2022"
"167838","132390-Cauvery Asphalt And Construction Company","Orange","B09","21/07/22","CfE-Fresh","Granted","207424","23/07/22","CTE-332476","CTE-332476","21/07/27","52446--23/07/2022"
"142079","15108-Raj Rajeshwari Industries,","Orange","B01","13/07/22","CfO-Renewal","Granted","207206","23/07/22","AW-332475","AW-332475","30/09/31","52445--23/07/2022"
"130253","32289-Cube Auto Industries","Orange","B01","08/07/22","CfO-Renewal","Granted","207145","23/07/22","AW-332474","AW-332474","30/09/31","52444--23/07/2022"
"143366","101679-Goods Shed","Green","BR3","22/07/22","CfO-Fresh","Granted","207450","22/07/22","W-120540","W-120540","31/12/36","52442--22/07/2022"
"168854","132886-Indmet SL Forge Parts And Testing Machines Private Limited","Green","B09","22/07/22","CfO-Fresh","Granted","207449","22/07/22","AW-120541","AW-120541","31/12/36","52443--22/07/2022"
"167355","25548-Neycer Jalaa Pvt Ltd.,","Green","B09","21/07/22","CfE-Expand","Granted","207448","22/07/22","CTE-120539","CTE-120539","20/07/25","52441--22/07/2022"
"168720","132861-M/s Kumari Infra Homes Pvt Ltd","Orange","BR1","18/07/22","CfE-Fresh","Granted","207375","22/07/22","CTE-332473","CTE-332473","17/07/27","52440--22/07/2022"
"168857","31332-P R Constructions","Orange","CRG","21/07/22","CfO-Renewal","Granted","207420","22/07/22","AW-332472","AW-332472","30/09/32","52439--22/07/2022"
"168524","132739-Mahee Mining And Processing Pvt Ltd","Green","B01","22/07/22","CfE-Fresh","Granted","207447","22/07/22","CTE-120538","CTE-120538","21/07/27","52438--22/07/2022"
"167350","13358-Banashankari Industries Private Limited","Red","KLR","16/07/22","HWM-Renewal","Granted","207296","22/07/22","332471","332471","30/06/27","52437--22/07/2022"
"143946","13358-Banashankari Industries Private Limited","Red","KLR","24/02/22","CfO-Renewal","Granted","194224","22/07/22","AW-332470","AW-332470","30/06/27","52436--22/07/2022"
"165527","130926-Auto Mac Engineers","Green","DHW","24/05/22","CfO-Fresh","Granted","207272","22/07/22","W-120537","W-120537","31/12/35","52435--22/07/2022"
"154557","16217-Metal Form","Green","DHW","20/05/22","CfO-Renewal","Granted","207270","22/07/22","W-120536","W-120536","31/12/36","52434--22/07/2022"
"168555","132340-Water Ways Shipyard Pvt Ltd Housing Colony","Green","UDP","12/07/22","CfE-Fresh","Granted","207371","22/07/22","CTE-120535","CTE-120535","11/07/27","52433--22/07/2022"
"141630","81054-Minda Corporation Limited","Orange","MY2","26/05/22","CfO-Fresh","Granted","207410","22/07/22","AW-332469","AW-332469","30/09/31","52431--22/07/2022"
"164699","108026-Education Institutions Owner By Ramesh M","Orange","B07","22/07/22","CfO-Fresh","Granted","207431","22/07/22","AW-120533","AW-120533","31/12/36","52430--22/07/2022"
