"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"25079","34732-Eco Ewaste Recyclers India Pvt. Ltd","Red","B05","12/10/17","CfO-Renewal","Granted","90835","02/01/18","AW-304741","AW-304741","30/06/22","8395--02/01/2018"
"23701","12707-Innocoat Systems India Pvt, Ltd.","Red","B06","07/09/17","CfO-Renewal","Granted","90375","02/01/18","AW-304740","AW-304740","30/06/22","8394--02/01/2018"
"24523","33870-Silva Rice Mill","Orange","UDP","30/11/17","CfO-Fresh","Rejected","91721","02/01/18","AW-AW-RejectedReject","AW-AW-RejectedReject","",""
"21694","33502-Navabharath Cashew Industries","Orange","UDP","28/07/17","CfO-Fresh","Rejected","89864","02/01/18","AW-AW-RejectedReject","AW-AW-RejectedReject","",""
"25552","35211-M\s Sri Nandikeshwara Rice Mill","Orange","UDP","30/11/17","CfO-Renewal","Rejected","91718","02/01/18","AW-AW-RejectedReject","AW-AW-RejectedReject","",""
"24304","16931-Karla Consruction","Orange","UDP","13/11/17","CfO-Renewal","Rejected","91336","02/01/18","AW-AW-RejectedReject","AW-AW-RejectedReject","",""
"21182","31854-Genoa Rice Mills Pvt Ltd","Orange","TMK","23/12/17","CfO-Fresh","Granted","92142","02/01/18","AW-304739","AW-304739","30/09/21","8393--02/01/2018"
"23151","34041-Sai Krupa Industries Pvt Ltd","Orange","SHM","08/12/17","CfO-Renewal","Granted","92067","02/01/18","AW-304738","AW-304738","30/09/21","8392--02/01/2018"
"24559","34766-Madhugiri Chilling Center","Orange","TMK","27/12/17","CfO-Renewal","Granted","92115","02/01/18","AW-304737","AW-304737","30/09/22","8391--02/01/2018"
"24558","34768-Sira Chilling Center","Orange","TMK","27/12/17","CfO-Renewal","Granted","92116","02/01/18","AW-304736","AW-304736","30/09/22","8390--02/01/2018"
"27354","36944-Star Plast","Green","B06","28/12/17","CfO-Fresh","Granted","92139","02/01/18","W-105361","W-105361","31/12/23","8389--02/01/2018"
"27478","37852-Test Case01012018","Green","KWR","01/01/18","CfE-Fresh","Granted","92193","01/01/18","CTE-105360","CTE-105360","31/12/27","8388--01/01/2018"
"27358","37770-Akshay Polymers","Green","B05","01/01/18","CfO-Renewal","Granted","92192","01/01/18","W-105359","W-105359","31/12/26","8387--01/01/2018"
"20273","32710-HSR Enterprises","Green","B04","30/10/17","CfO-Fresh","Granted","92187","01/01/18","AW-304735","AW-304735","30/09/22","8386--01/01/2018"
"26964","37224-Ganesh Paints","Orange","B06","27/12/17","CfO-Fresh","Granted","92124","01/01/18","W-304734","W-304734","30/09/21","8385--01/01/2018"
"26849","37205-R G Granite","Green","BR1","27/12/17","CfO-Fresh","Granted","92127","01/01/18","W-105358","W-105358","31/12/26","8384--01/01/2018"
"27374","37765-Best Polymer","Green","B06","28/12/17","CfO-Fresh","Granted","92188","01/01/18","AW-105357","AW-105357","31/12/25","8383--01/01/2018"
"23773","16376-Screen Touch Designs","Orange","B11","01/11/17","CfO-Renewal","Granted","91188","01/01/18","W-304733","W-304733","30/09/22","8382--01/01/2018"
"24969","35227-Suresh Enterprises Pvt, Ltd.,","Green","DHW","11/12/17","CfO-Fresh","Granted","92184","30/12/17","AW-105356","AW-105356","31/12/26","8381--30/12/2017"
"26407","32487-IRC Concrete Mix India Pvt Ltd","Green","MNG","30/12/17","CfO-Fresh","Granted","92183","30/12/17","AW-105355","AW-105355","31/12/26","8380--30/12/2017"
"26515","36693-Divya Spandana Manufacturing (P) Ltd","Green","MNG","30/12/17","CfE-Fresh","Granted","92179","30/12/17","CTE-105354","CTE-105354","29/12/22","8379--30/12/2017"
"24223","22944-Kamakshi Feeds","Green","UDP","28/12/17","CfO-Renewal","Granted","92182","30/12/17","AW-105353","AW-105353","27/12/16","8378--30/12/2017"
"25602","34980-Adith Packers","Green","UDP","30/12/17","CfO-Fresh","Granted","92181","30/12/17","AW-105352","AW-105352","29/12/16","8377--30/12/2017"
"19924","32413-Shree Ganesh Industries","Green","UDP","16/02/17","CfE-Expand","Rejected","87715","30/12/17","CTE-Rejected","CTE-Rejected","",""
"27371","11451-Lumax Auto Technologies Limited","Green","KLR","30/12/17","CfO-Expand","Granted","92164","30/12/17","AW-105351","AW-105351","31/12/22","8376--30/12/2017"
"18796","28597-Arjun Plastics","Green","B11","03/12/16","CfO-Renewal","Granted","87063","30/12/17","W-105350","W-105350","31/12/24","8375--30/12/2017"
"26881","37169-Neural Systems Private Limited","Green","B01","28/12/17","CfE-Fresh","Granted","92134","30/12/17","CTE-105349","CTE-105349","27/12/22","8374--30/12/2017"
"23699","32965-Sri Mahalaxmi Ice & Cold Storage (Unit-II)","Green","UDP","29/12/17","CfE-Fresh","Granted","92148","30/12/17","CTE-105348","CTE-105348","28/12/22","8373--30/12/2017"
"26714","37134-Rds Nature Retreat Trustees","Green","B01","28/12/17","CfO-Fresh","Granted","92135","30/12/17","AW-105347","AW-105347","31/12/22","8372--30/12/2017"
"26542","16869-Sri Devi Shilpakala","Green","UDP","30/12/17","CfO-Renewal","Granted","92172","30/12/17","W-105346","W-105346","31/12/17","8371--30/12/2017"
"26701","35907-Deutsch India Power Connectors Private Limited, United Telecom Limited Campus","Orange","B10","16/12/17","CfE-Fresh","Granted","91976","30/12/17","CTE-105345","CTE-105345","15/12/22","8370--30/12/2017"
"27241","37690-Banadeshwar Rice Industries","Green","YDG","30/12/17","CfO-Renewal","Granted","92169","30/12/17","AW-105344","AW-105344","29/12/22","8369--30/12/2017"
"27270","37707-Vardhaman Rice Mill","Green","YDG","30/12/17","CfO-Renewal","Granted","92166","30/12/17","AW-105343","AW-105343","29/12/24","8368--30/12/2017"
