"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"28698","38676-M.B Industry","Red","BDR","07/03/18","CfE-Fresh","Granted","93329","13/04/18","CTE-305824","CTE-305824","30/06/23","10334--13/04/2018"
"28901","24734-Cosmos Engineering.,","Green","B11","13/04/18","CfO-Renewal","Granted","94236","13/04/18","AW-106217","AW-106217","31/12/25","10333--13/04/2018"
"24975","35130-A.M.Aromatic And Essential Oils","Orange","RMN","30/10/17","CfO-Renewal","Rejected","91233","13/04/18","AW-AW-305524Rejected","AW-AW-305524Rejected","",""
"30228","39883-Sai Krishna Industries","Green","RCH","10/04/18","CfE-Fresh","Granted","94238","13/04/18","CTE-106216","CTE-106216","09/04/20","10332--13/04/2018"
"30140","39816-Shreeja Industries","Green","BLY","07/04/18","CfE-Fresh","Granted","94214","13/04/18","CTE-106215","CTE-106215","06/04/23","10331--13/04/2018"
"27584","34067-Sree Sai Baba Granite Industries (Unit-2)","Green","TMK","13/04/18","CfO-Fresh","Granted","94230","13/04/18","W-106214","W-106214","31/12/27","10330--13/04/2018"
"21593","14197-Sps Granite","Green","B01","12/04/18","CfO-Renewal","Granted","94232","13/04/18","W-106213","W-106213","31/12/26","10329--13/04/2018"
"29261","39048-M\s Rajaram Ice Candy Plant","Green","UDP","13/04/18","CfO-Fresh","Granted","94233","13/04/18","W-106212","W-106212","12/04/17","10328--13/04/2018"
"28242","23725-Akras Flavours India Pvt Limited,","Green","B01","12/04/18","CfO-Renewal","Granted","94218","13/04/18","AW-106211","AW-106211","11/04/28","10327--13/04/2018"
"21595","14502-Arrow Granites Industries","Green","B01","12/04/18","CfO-Renewal","Granted","94207","13/04/18","W-106210","W-106210","31/12/26","10326--13/04/2018"
"28858","14161-Kulson Granite","Green","B01","12/04/18","CfO-Renewal","Granted","94215","13/04/18","W-106209","W-106209","31/12/27","10325--13/04/2018"
"25970","35129-M\s. Solar Granite Export","Green","B01","12/04/18","CfO-Renewal","Granted","94208","13/04/18","W-106208","W-106208","31/12/27","10324--13/04/2018"
"26196","11609-Heritage Foods Limited","Red","B02","10/02/18","CfO-Expand","Granted","92931","13/04/18","AW-305823","AW-305823","30/06/21","10323--13/04/2018"
"22488","33533-Devi Engineering","Red","B02","11/08/17","CfE-Expand","Granted","90037","13/04/18","CTE-305822","CTE-305822","30/06/22","10322--13/04/2018"
"23489","33952-Stabicon Life Sciences Pvt Limited","Red","B01","11/10/17","CfO-Renewal","Granted","90802","13/04/18","AW-305821","AW-305821","30/06/22","10321--13/04/2018"
"18696","31526-Prashanth Cylinders Pvt Ltd","Red","B02","25/09/17","CfO-Renewal","Granted","90608","13/04/18","AW-305820","AW-305820","30/06/21","10320--13/04/2018"
"17282","29331-Pm Techno Pvt, Ltd.,","Red","BR2","01/04/17","CfO-Renewal","Granted","88326","13/04/18","AW-305819","AW-305819","30/06/21","10319--13/04/2018"
"27711","17575-Buhler (India) Private Limited","Red","B02","08/02/18","CfE-Expand","Granted","92871","13/04/18","CTE-305818","CTE-305818","30/06/22","10318--13/04/2018"
"27220","37667-Sabari Forgings","Orange","B04","13/03/18","CfO-Renewal","Granted","93528","13/04/18","AW-305817","AW-305817","30/09/22","10317--13/04/2018"
"29454","39090-Sushodha Institute Of Gastroenterology","Orange","SHM","24/03/18","CfE-Fresh","Granted","93983","13/04/18","CTE-305816","CTE-305816","23/03/23","10316--13/04/2018"
"16671","16031-N S P Electronics Ltd.,","Red","B10","08/11/16","CfO-Renewal","Granted","86660","13/04/18","AW-305815","AW-305815","30/06/21","10315--13/04/2018"
"29359","14713-Bhuvan Industries","Orange","SHM","24/03/18","CfO-Renewal","Granted","94129","13/04/18","AW-305814","AW-305814","30/09/21","10314--13/04/2018"
"29540","39292-Modala Saw Mill","Green","CKM","05/04/18","CfO-Renewal","Granted","94216","13/04/18","AW-106207","AW-106207","31/12/17","10313--13/04/2018"
"26759","37151-Trelleborg India Private Limited","Red","B01","08/02/18","CfE-Fresh","Granted","92886","13/04/18","CTE-305813","CTE-305813","30/06/22","10312--13/04/2018"
"26548","36734-Nexus","Orange","B04","13/03/18","CfO-Renewal","Granted","93530","13/04/18","AW-305812","AW-305812","30/09/22","10311--13/04/2018"
"27273","13756-Jayalaksmi Malleables","Orange","SHM","24/03/18","CfE-Expand","Granted","94128","13/04/18","CTE-305811","CTE-305811","23/03/23","10310--13/04/2018"
"29741","39016-Vijaya Auto Sales And Service","Orange","SHM","02/04/18","CfO-Renewal","Granted","94094","13/04/18","AW-305810","AW-305810","30/09/22","10309--13/04/2018"
"28956","38951-M/s Tirupati LPG Industries Pvt.Limited Unit II","Orange","TMK","03/04/18","CfE-Fresh","Granted","94014","13/04/18","CTE-305809","CTE-305809","02/04/23","10308--13/04/2018"
"30105","18563-Sri.Basaveshwara Rice Industries","Orange","DVG","06/04/18","CfO-Renewal","Granted","94064","13/04/18","AW-305808","AW-305808","30/09/22","10307--13/04/2018"
"29178","30384-Kuruvatti Basaveshwara Readymade Garments","Orange","DVG","04/04/18","CfO-Fresh","Granted","94025","13/04/18","AW-305807","AW-305807","30/09/19","10306--13/04/2018"
"29840","38305-M\s. Ultratech Cement Ltd Unit Of Ultratech Concrete","Green","B06","09/04/18","CfO-Fresh","Granted","94130","12/04/18","AW-106206","AW-106206","31/12/27","10305--12/04/2018"
"30107","22620-Basaveshwara Rice Mill,","Orange","DVG","06/04/18","CfO-Renewal","Granted","94063","12/04/18","AW-305806","AW-305806","30/09/22","10304--12/04/2018"
"29237","19906-B.S.Rice Industries","Orange","DVG","10/04/18","CfO-Renewal","Granted","94154","12/04/18","AW-305805","AW-305805","30/09/22","10303--12/04/2018"
"28546","14095-Pashupathi Granites","Green","B01","12/04/18","CfO-Renewal","Granted","94213","12/04/18","W-106205","W-106205","31/12/27","10302--12/04/2018"
"26016","31759-Sri Vajreshwari Ice Plant","Green","UDP","12/04/18","CfO-Fresh","Granted","94210","12/04/18","W-106204","W-106204","31/12/25","10301--12/04/2018"
"28553","38488-Skanda Die Casters","Orange","B09","14/03/18","CfO-Renewal","Granted","93710","12/04/18","AW-305804","AW-305804","30/09/21","10300--12/04/2018"
