"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"217097","10146-Sami Sabinsa Group Limited","Red","TMK","04/03/24","CfE-Expand","Granted","222485","19/07/24","CTE-344467","CTE-344467","18/07/29","72466--19/07/2024"
"237837","216468-Indian Transport Company","Green","KLR","19/07/24","CfE-Fresh","Granted","234922","19/07/24","CTE-128135","CTE-128135","18/07/29","72465--19/07/2024"
"225295","20890-Anu Autoclave & Incin. Services (Common Bio Medical Waste & Treatment Facility )","Red","BR1","29/06/24","BMW-Renewal","Granted","234396","19/07/24","344466","344466","30/06/29","72464--19/07/2024"
"237994","216535-Shri Om Ganesh Industries","Green","BE2","19/07/24","CfO-Fresh","Granted","234921","19/07/24","AW-128134","AW-128134","31/12/38","72463--19/07/2024"
"237256","82477-Indian Oil Corporation Limited (LNG Pipe Line Project)","Green","KLR","19/07/24","CfO-Expand","Granted","234920","19/07/24","AW-128133","AW-128133","31/12/38","72462--19/07/2024"
"237421","216077-Sonal Textile","Green","BE2","19/07/24","CfE-Fresh","Granted","234919","19/07/24","CTE-128132","CTE-128132","18/07/29","72461--19/07/2024"
"207637","101118-Vijay Techsol Pvt Ltd","Red","BR2","07/08/23","CfO-Fresh","Rejected","216842","19/07/24","AW-AW-344442Rejected","AW-AW-344442Rejected","","72460--19/07/2024"
"237611","135973-SREE LPG Private Limited","Green","KLR","19/07/24","CfO-Fresh","Granted","234917","19/07/24","AW-128131","AW-128131","31/12/38","72459--19/07/2024"
"278555","165743-PVSR Steel and Power Pvt Ltd","Red","BLY","19/07/24","HWM-AutoRenewal","Granted","0","19/07/24","H-128131","H-128131","30/06/28","72458--19/07/2024"
"178270","107416-Prestige Casabella Apartment Owners Association","Red","B07","21/06/23","CfO-Renewal","Granted","215718","19/07/24","W-344465","W-344465","30/06/25","72456--19/07/2024"
"278556","10620-Shree Venkateshwara Sponge & Power Pvt Ltd","Red","BLY","19/07/24","HWM-AutoRenewal","Granted","0","19/07/24","H-128130","H-128130","30/06/29","72457--19/07/2024"
"236274","36611-Amala Engineering Company private Limited","Orange","BR1","18/06/24","CfO-Renewal","Granted","234759","19/07/24","AW-344464","AW-344464","30/09/32","72455--19/07/2024"
"236747","215582-Vinayaka Precisions Unit II","Green","BR3","19/07/24","CfO-Fresh","Granted","234912","19/07/24","W-128128","W-128128","31/12/38","72454--19/07/2024"
