"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"205370","139301-Sspp Petro Products Pvt Ltd Bitumen Storage And Edible Oil Storage Unit","Orange","MNG","12/02/24","CfO-Fresh","Granted","221209","17/02/24","AW-341969","AW-341969","16/02/29","68084--17/02/2024"
"217255","206869-Ms Keerthana Steels Private Limited","Orange","BR3","06/02/24","CfE-Fresh","Granted","221027","17/02/24","CTE-341968","CTE-341968","05/02/29","68083--17/02/2024"
"219713","209861-Shri Amareshwara Stone Crusher","Orange","KPL","14/02/24","CfE-Fresh","Granted","221280","17/02/24","CTE-341967","CTE-341967","13/02/29","68082--17/02/2024"
"220023","136537-Sai Stone Crusher","Orange","KPL","15/02/24","CfO-Fresh","Granted","221319","17/02/24","AW-341964","AW-341964","30/09/33","68079--17/02/2024"
"216178","206142-Ms Arka Chemical Industries","Orange","TMK","02/02/24","CfE-Fresh","Granted","220954","17/02/24","CTE-341963","CTE-341963","01/02/29","68078--17/02/2024"
"216302","85063-Sri Sai Speciality Hospital","Orange","HVR","08/02/24","CfO-Expand","Granted","221096","17/02/24","AW-341962","AW-341962","30/09/29","68077--17/02/2024"
"218022","181449-Tirupati Stone Crusher","Orange","DHW","09/02/24","CfO-Fresh","Granted","221329","17/02/24","AW-341961","AW-341961","02/10/25","68076--17/02/2024"
"215735","21036-Shivashakti Sugars Ltd,","Red","BE2","22/12/23","CfO-Expand","Granted","220060","16/02/24","AW-341960","AW-341960","30/06/26","68075--16/02/2024"
"218991","184938- thyssenkrupp Aerospace India Pvt Ltd","Green","BR1","07/02/24","HWM-Renewal","Granted","221339","16/02/24","126373","126373","31/12/28","68074--16/02/2024"
"207743","167361-Ranganatha Stone Crusher","Orange","CKM","08/08/23","CfO-Renewal","Granted","216856","16/02/24","AW-341959","AW-341959","30/09/31","68072--16/02/2024"
"177473","36513-Sharada Ayurveda Hospital","Orange","MNG","12/02/24","CfO-Renewal","Granted","221220","16/02/24","AW-341958","AW-341958","30/09/32","68069--16/02/2024"
"219404","209584-A1 Concrete Solutions","Green","B09","16/02/24","CfO-Fresh","Granted","221335","16/02/24","AW-126371","AW-126371","31/12/38","68071--16/02/2024"
"219331","209087-Rdc Concrete India Pvt Ltd Anjanapura","Green","B09","16/02/24","CfO-Renewal","Granted","221337","16/02/24","AW-126370","AW-126370","31/12/38","68070--16/02/2024"
"219936","208807-Sri Raja Rajeswari Constructions India Private Limited L Guddekoppa Village","Green","SHM","16/02/24","CfO-Fresh","Granted","221336","16/02/24","AW-126369","AW-126369","31/12/27","68068--16/02/2024"
"217872","85406-Proposed Commercial Complex Inland Builders","Orange","MNG","12/02/24","CfO-Fresh","Granted","221212","16/02/24","AW-341957","AW-341957","30/09/33","68067--16/02/2024"
"219935","208805-Sri Raja Rajeswari Constructions India Private Limited Sutta Village","Green","SHM","16/02/24","CfO-Fresh","Granted","221334","16/02/24","AW-126368","AW-126368","31/12/27","68066--16/02/2024"
"207538","19670-Bharath Vehicle Works Private Limited","Orange","MNG","12/02/24","CfO-Renewal","Granted","221244","16/02/24","AW-341956","AW-341956","30/09/32","68065--16/02/2024"
"215299","205198- Sai Titan","Orange","MNG","18/01/24","CfE-Fresh","Granted","221205","16/02/24","CTE-341955","CTE-341955","15/02/29","68064--16/02/2024"
"217654","74427-Deepak Aluminium Industries","Orange","BE2","15/02/24","CfO-Renewal","Granted","221297","16/02/24","AW-341954","AW-341954","30/09/33","68063--16/02/2024"
"217511","206597-Gau Prasad Panchagavya Products Pvt Ltd","Green","DHW","07/02/24","CfE-Fresh","Granted","221331","16/02/24","CTE-126367","CTE-126367","05/02/29","68062--16/02/2024"
"193171","98391-Vayuputra Automobiles Private Limited","Orange","B02","02/05/23","HWM-AutoRenewal","Granted","0","16/02/24","H-126367","H-126367","30/09/32","68061--16/02/2024"
"214320","19703-Arvind Suit Manufacturing Pvt. Ltd.,","Green","B02","31/01/24","CfO-Renewal","Granted","220863","16/02/24","AW-126365","AW-126365","31/12/38","68060--16/02/2024"
"210770","53442-Ms. Aurum Brew Works Pvt Ltd","Orange","B07","18/10/23","CfO-Renewal","Granted","218486","16/02/24","W-341953","W-341953","30/09/33","68058--16/02/2024"
"218415","79494-Dhariwal Industries Pvt. Ltd.,","Green","B02","06/02/24","CfO-Fresh","Granted","221000","16/02/24","AW-126363","AW-126363","31/12/38","68057--16/02/2024"
"218309","208372-Kids Clinic India Ltd Cloudnine Hospital","Orange","B07","01/02/24","CfO-Fresh","Granted","220913","16/02/24","AW-341952","AW-341952","30/09/33","68056--16/02/2024"
"210277","180069-Brand Studio Lifestyle Pvt Ltd","Green","B07","16/02/24","CfE-Fresh","Granted","221326","16/02/24","CTE-126362","CTE-126362","15/02/29","68055--16/02/2024"
"218222","16441-Govt.Hazee Sir Ismail Sait Gosha Hospital,","Orange","B03","13/02/24","BMW-Renewal","Granted","221222","16/02/24","341951","341951","30/09/27","68053--16/02/2024"
"207626","40979-Surya Stone Crushers, Prop: R. Manjanna","Orange","TMK","09/02/24","CfO-Renewal","Granted","221139","16/02/24","AWH-341950","AWH-341950","30/09/32","68052--16/02/2024"
"218647","10682-Texport Syndicate India Ltd. Unit-4","Green","B06","24/01/24","HWM-AutoRenewal","Granted","0","16/02/24","H-126362","H-126362","31/12/26","68054--16/02/2024"
"218236","41404-Chiraayu Hospital","Orange","B03","02/02/24","BMW-Amendment","Granted","220932","16/02/24","341949","341949","30/09/32","68051--16/02/2024"
"215841","205715-Rama Kamath And Company","Green","MNG","16/02/24","CfO-Renewal","Granted","221325","16/02/24","AW-126360","AW-126360","31/12/38","68049--16/02/2024"
"212501","133470-Sattva Residential Row Houses By Sattva Real Estate Pvt Ltd","Orange","B10","19/12/23","CfE-Expand","Granted","219923","16/02/24","CTE-341948","CTE-341948","09/10/27","68050--16/02/2024"
"218556","208559-Krishna Kuteera Residential Apartment","Orange","MNG","12/02/24","CfE-Fresh","Granted","221217","16/02/24","CTE-341947","CTE-341947","15/02/29","68048--16/02/2024"
"217629","139255-Sri Basaveshwaar Ginning and Processing Unit","Orange","KPL","01/02/24","CfO-Expand","Granted","220919","15/02/24","AW-341946","AW-341946","30/09/33","68047--15/02/2024"
"218315","208543-G R Infra Projects Limited","Orange","RCH","23/01/24","CfO-Fresh","Granted","221105","15/02/24","AW-341945","AW-341945","08/01/26","68046--15/02/2024"
"217569","207685-Vara Mahalakshmi Enterprises","Orange","BLY","12/01/24","CfE-Fresh","Granted","220858","15/02/24","CTE-341944","CTE-341944","11/01/29","68045--15/02/2024"
"214809","102352-Janapriya Hospital","Orange","MNG","12/02/24","CfO-Fresh","Granted","221202","15/02/24","AW-341943","AW-341943","30/09/33","68044--15/02/2024"
