"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"216101","33108-Fine Components & Tools Private Limited., Unit-1a,","Green","B01","30/01/24","CfO-Renewal","Granted","220851","31/01/24","AW-126140","AW-126140","31/12/38","67538--31/01/2024"
"216850","206903-ONYX Asset LLP Proposed ""AR SATTVA ""Residential Building","Orange","UDP","10/01/24","CfE-Fresh","Granted","220687","30/01/24","CTE-341666","CTE-341666","29/01/29","67536--30/01/2024"
"213071","182823-Walk In Nirvana","Orange","MNG","18/01/24","CfE-Fresh","Granted","220597","30/01/24","CTE-341665","CTE-341665","29/01/29","67535--30/01/2024"
"217194","103228-SK Industries","Orange","UDP","22/01/24","CfE-Expand","Granted","220813","30/01/24","CTE-341664","CTE-341664","29/01/29","67534--30/01/2024"
"142715","119290-Gomatha Dairy Farm","Orange","UDP","24/02/22","CfE-Fresh","Rejected","195022","30/01/24","CTE-CTE-126079Reject","CTE-CTE-126079Reject","","67533--30/01/2024"
"168345","10658-Stellance Pharmascience Private Limited,","Red","B01","22/12/22","CfO-Renewal","Rejected","210990","30/01/24","AW-AW-341663Rejected","AW-AW-341663Rejected","","67532--30/01/2024"
"217189","207271-N N Infrastructure Developers Proposed Blue Berry Hills Residential Apartment","Orange","UDP","10/01/24","CfE-Fresh","Granted","220515","30/01/24","CTE-341663","CTE-341663","29/01/29","67531--30/01/2024"
"216936","23326-Arvind Limited","Green","B07","30/01/24","CfE-Expand","Granted","220852","30/01/24","CTE-126138","CTE-126138","31/12/26","67530--30/01/2024"
"218220","208427-Sparrow Technologies Limited","Green","B07","22/01/24","CfE-Fresh","Granted","220732","30/01/24","CTE-126137","CTE-126137","21/01/29","67529--30/01/2024"
"213724","165431-M/s. Bokitta India Private Limited.,","Green","B08","25/01/24","CfO-Fresh","Granted","220841","30/01/24","AW-126136","AW-126136","31/12/38","67528--30/01/2024"
"217109","206115-Neumatica Technologies Private Limited","Green","TMK","30/01/24","CfE-Fresh","Granted","220856","30/01/24","CTE-126134","CTE-126134","29/01/29","67526--30/01/2024"
"215005","184892-Rishi Pipes And Tubes Pvt Ltd","Green","TMK","03/01/24","CfE-Fresh","Granted","220282","30/01/24","CTE-126133","CTE-126133","02/01/29","67525--30/01/2024"
"216823","74767-Sadhguru Industries","Green","TMK","29/01/24","CfO-Expand","Granted","220821","30/01/24","W-126132","W-126132","28/01/29","67524--30/01/2024"
"218474","119847-Basava Sand Works (Stone Crusher & M-Sand unit)","Orange","BE1","29/01/24","CfO-Fresh","Granted","220854","30/01/24","AW-341662","AW-341662","30/09/33","67522--30/01/2024"
"213971","78809-Sentec India Company Private Limited","Green","KLR","30/01/24","CfO-Renewal","Granted","220855","30/01/24","AW-126130","AW-126130","31/12/33","67521--30/01/2024"
"215870","152273-Tuff N Lite Blocks","Green","BE1","22/01/24","CfO-Fresh","Granted","220853","30/01/24","AW-126129","AW-126129","31/12/39","67520--30/01/2024"
"215205","182668-Purva Metal Section Private Limited","Green","KLR","30/01/24","CfO-Renewal","Granted","220849","30/01/24","AW-126128","AW-126128","31/12/38","67519--30/01/2024"
"213249","181629-Ais Glass Solutions Limited","Green","B01","30/01/24","CfO-Fresh","Granted","220843","30/01/24","AW-126126","AW-126126","31/12/36","67517--30/01/2024"
"216602","34488-Vedanta Hospital","Orange","BJR","18/01/24","BMW-Renewal","Granted","220844","30/01/24","341661","341661","30/01/29","67516--30/01/2024"
"212614","42645-Bijapur Kidney Foundation","Orange","BJR","10/11/23","BMW-Renewal","Granted","220842","30/01/24","341660","341660","09/11/29","67515--30/01/2024"
"218443","207740-Banakar Industries","Green","DHW","25/01/24","CfE-Fresh","Granted","220845","30/01/24","CTE-126125","CTE-126125","24/01/29","67514--30/01/2024"
