"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"45132","33266-Macro Engineering Services","Red","MY1","03/10/18","CfO-Renewal","Rejected","138481","27/02/19","AW-AW-310665Rejected","AW-AW-310665Rejected","",""
"33676","30788-Mylar Sugar Ltd, Birrabi village,Tehsil-Hoovina Hadagali,Ballari District","Red","BLY","15/10/18","CfE-Expand","Granted","139670","27/02/19","CTE-310914","CTE-310914","14/10/23","18321--27/02/2019"
"28311","29365-Mangaluru City Corporation","Red","MNG","23/08/18","CfO-Renewal","Rejected","117493","27/02/19","AW-AW-310675Rejected","AW-AW-310675Rejected","",""
"77497","75282-M/s ASD Informatics Pvt Ltd.,","Red","MY1","20/12/18","CfE-Fresh","Rejected","140082","27/02/19","CTE-CTE-310910Reject","CTE-CTE-310910Reject","",""
"75942","64069-Resource E Waste Solutions Private Limited","Red","BR1","19/12/18","CfE-Fresh","Rejected","140231","27/02/19","CTE-CTE-310910Reject","CTE-CTE-310910Reject","",""
"78537","13472-4R Recycling Pvt Ltd.","Red","B11","05/01/19","CfO-Expand","Granted","140550","27/02/19","AW-310913","AW-310913","02/09/23","18320--27/02/2019"
"32623","10323-Keltech Energies Limited","Red","UDP","12/10/18","HWM-Renewal","Granted","138607","27/02/19","310912","310912","30/06/21","18319--27/02/2019"
"65727","11953-Petronet Mhb Ltd.,","Red","HAS","17/10/18","HWM-Amendment","Granted","139966","27/02/19","310911","310911","30/06/22","18318--27/02/2019"
"76194","74417-Wonder Wash Pvt Ltd Unit Ii","Orange","B08","16/02/19","CfE-Fresh","Granted","151645","27/02/19","CTE-310910","CTE-310910","05/01/21","18317--27/02/2019"
"79420","77181- daddi M-Sand","Orange","BE2","21/02/19","CfE-Fresh","Granted","151785","26/02/19","CTE-310909","CTE-310909","20/02/24","18316--26/02/2019"
"78824","74711-Om Sand Crusher","Orange","BE2","21/02/19","CfO-Fresh","Granted","151782","26/02/19","A-310908","A-310908","30/09/19","18315--26/02/2019"
"78061","26906-Ranganatha Enterprises","Green","MY1","21/02/19","CfO-Fresh","Granted","151830","26/02/19","AW-109115","AW-109115","31/12/28","18312--26/02/2019"
"79535","77271-Super Gas Co","Green","BGK","26/02/19","CfE-Fresh","Granted","151887","26/02/19","CTE-109114","CTE-109114","31/12/20","18311--26/02/2019"
"65760","12592-D.B. Masur Stone Crusing Industries","Orange","DHW","20/10/18","CfO-Renewal","Granted","138900","26/02/19","AW-310905","AW-310905","31/03/21","18310--26/02/2019"
"77814","63932-Polypack Industries","Orange","BLY","21/01/19","CfE-Expand","Granted","151073","26/02/19","CTE-310904","CTE-310904","20/01/24","18309--26/02/2019"
"10012","22404-Test","Green","CKM","06/10/16","CfO-Fresh","Granted","86284","26/02/19","AW-109113","AW-109113","03/01/19","18308--26/02/2019"
"33902","42383-Sri Raghava Vaidya Shala","Green","B09","26/02/19","CfO-Fresh","Granted","151881","26/02/19","AW-109112","AW-109112","31/12/28","18307--26/02/2019"
"78147","75662-Sri Raghavendra Crusher","Orange","KPL","10/01/19","CfO-Renewal","Granted","140644","26/02/19","A-310903","A-310903","30/09/22","18306--26/02/2019"
"79996","77683-Saichem Consolidated.","Green","B05","26/02/19","CfO-Fresh","Granted","151878","26/02/19","AW-109111","AW-109111","31/12/28","18305--26/02/2019"
"79995","77682-Saichem Consolidated","Green","B05","26/02/19","CfO-Fresh","Granted","151877","26/02/19","AW-109110","AW-109110","31/12/28","18304--26/02/2019"
"65850","64171-M\s. Panchami Fine Sand","Orange","B08","23/11/18","CfE-Fresh","Granted","139652","26/02/19","CTE-310902","CTE-310902","30/09/20","18303--26/02/2019"
