"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"98972","84767-M\s. Adarsh Haven Pvt Ltd","Red","B08","24/01/20","CfE-Fresh","Granted","169002","01/07/20","CTE-318751","CTE-318751","30/06/24","30905--01/07/2020"
"102674","15094-Digvijay Stone Crushing Industries","Orange","BE1","23/06/20","CfO-Renewal","Granted","171133","01/07/20","A-318750","A-318750","30/09/20","30904--01/07/2020"
"99074","84822-M\s. Akarshak Realty Pvt. Ltd","Red","B02","10/02/20","CfE-Fresh","Granted","169271","01/07/20","CTE-318749","CTE-318749","30/06/24","30903--01/07/2020"
"102602","13607-Hattarki Feeds","Orange","BE1","26/06/20","CfO-Renewal","Granted","171237","01/07/20","AW-318748","AW-318748","30/09/29","30902--01/07/2020"
"94151","80823-M\s Adarsh Developers","Red","B02","03/02/20","CfE-Fresh","Granted","169137","01/07/20","CTE-318747","CTE-318747","30/06/24","30901--01/07/2020"
"97966","83789-Saranya Properties Pvt. Ltd [residential Apartment]","Red","B10","02/01/20","CfO-Fresh","Rejected","168533","01/07/20","W-W-318742Rejected","W-W-318742Rejected","","30900--01/07/2020"
"103077","87650-Sri Venkateswaraa Industries","Green","B06","01/07/20","CfO-Fresh","Granted","171371","01/07/20","W-113491","W-113491","30/12/32","30899--01/07/2020"
"102711","10006-Synthite Industries Private Limited","Orange","HVR","19/06/20","CfO-Expand","Granted","171151","01/07/20","AW-318746","AW-318746","30/09/21","30898--01/07/2020"
"94492","81039-Bwssb","Red","B08","20/11/19","CfO-Fresh","Granted","167832","01/07/20","AW-318744","AW-318744","30/06/24","30896--01/07/2020"
"100994","74875-Vinayaka Industries","Orange","MDY","06/03/20","CfO-Renewal","Granted","171269","01/07/20","A-318741","A-318741","30/09/29","30893--01/07/2020"
"95673","82071-Sewage Treatment Plant (Karnataka Urban Water Supply And Drainage Board)","Red","BLY","18/09/19","CfE-Fresh","Granted","167345","01/07/20","CTE-318740","CTE-318740","17/09/24","30892--01/07/2020"
"102478","15084-Shiv Parvati Stone Crusher","Orange","BE1","23/06/20","CfO-Renewal","Granted","171131","01/07/20","A-318739","A-318739","30/09/20","30891--01/07/2020"
"95213","79376-Bangalore Water Supply & Sewerage Board","Red","B09","03/03/20","CfO-Fresh","Granted","169798","01/07/20","AW-318738","AW-318738","30/06/24","30890--01/07/2020"
"102358","87019-Kabir Industries","Orange","BGK","17/06/20","CfO-Renewal","Granted","170972","01/07/20","A-318737","A-318737","30/09/29","30889--01/07/2020"
"79437","76354-Bangalore Water Supply And Sewarage Board","Red","B09","15/04/19","CfE-Fresh","Granted","163755","01/07/20","CTE-318736","CTE-318736","05/02/24","30888--01/07/2020"
"102184","87014-Shri Renuka Minerals","Orange","BGK","11/06/20","CfO-Renewal","Granted","170898","01/07/20","A-318735","A-318735","30/09/22","30887--01/07/2020"
"78087","75718-Bwssb","Red","B09","28/03/19","CfE-Fresh","Granted","152668","01/07/20","CTE-318734","CTE-318734","27/03/24","30886--01/07/2020"
"65677","64011-BWSSB Sewage Treatment Plant [60 Mld]","Red","B07","01/01/19","CfO-Fresh","Granted","140408","01/07/20","AW-318733","AW-318733","30/06/24","30885--01/07/2020"
"100981","29025-Kalmeshwara Stone Crushing Industries","Orange","DHW","18/05/20","CfO-Renewal","Granted","171298","01/07/20","AW-318732","AW-318732","30/09/20","30884--01/07/2020"
"102649","23253-Ms.Central Silver Plant","Green","CDG","15/06/20","HWM-AutoRenewal","Granted","0","01/07/20","H-113491","H-113491","30/06/21","30883--01/07/2020"
"102922","87517-Social Service Society Of The Sisters Of St Jhon Bapist","Green","B03","01/07/20","CfE-Fresh","Granted","171363","01/07/20","CTE-113489","CTE-113489","30/06/24","30882--01/07/2020"
"103074","76466-Suvarna Suma Industries","Orange","GUL","01/07/20","CfO-Renewal","Granted","171362","01/07/20","A-318731","A-318731","30/09/29","30881--01/07/2020"
"101781","86697-Adishakti Hot Mix Plant","Orange","HVR","05/05/20","CfO-Fresh","Granted","171215","01/07/20","AW-318730","AW-318730","30/09/29","30880--01/07/2020"
"100832","19185-Manickbag Auto Pvt. Ltd.","Orange","BE1","30/06/20","CfO-Renewal","Granted","171313","01/07/20","AW-318729","AW-318729","30/09/28","30879--01/07/2020"
"100791","19178-Manickbag Engineers","Orange","BE1","30/06/20","CfO-Renewal","Granted","171299","01/07/20","AW-318728","AW-318728","30/09/28","30878--01/07/2020"
"103115","87669-Innova Polypak Private Limited","Green","BR1","01/07/20","CfE-Fresh","Granted","171355","01/07/20","CTE-113488","CTE-113488","31/12/24","30877--01/07/2020"
"102736","34350-S M Enterprises (Transformer Manufacture & Oil Division)","Orange","MDY","23/06/20","HWM-Renewal","Granted","171206","01/07/20","318727","318727","30/09/21","30876--01/07/2020"
"100266","40085-Residential Apartment by Antevorta Developers Private Limited","Red","B08","04/03/20","CfO-Expand","Granted","169808","01/07/20","W-318726","W-318726","30/06/22","30875--01/07/2020"
"102508","87257-Thirumala Stone Crusher And M Sand","Orange","HAS","26/06/20","CfE-Fresh","Granted","171223","01/07/20","CTE-318725","CTE-318725","25/06/25","30874--01/07/2020"
"102297","87140-Bharath Stone Crusher And M Sand","Orange","HAS","17/06/20","CfE-Expand","Granted","171226","01/07/20","CTE-318724","CTE-318724","16/06/25","30873--01/07/2020"
"100633","84915-Quest Plast","Orange","B09","29/06/20","CfO-Fresh","Granted","171242","01/07/20","AW-318723","AW-318723","30/09/29","30872--01/07/2020"
"101980","63998-Fastwell Dealcom Pvt Ltd","Orange","BR3","11/06/20","CfE-Expand","Granted","171345","01/07/20","CTE-318722","CTE-318722","30/06/25","30871--01/07/2020"
"99111","84777-S V Infra Holdings Limited","Red","B10","23/01/20","CfE-Fresh","Granted","168946","01/07/20","CTE-318721","CTE-318721","30/06/24","30870--01/07/2020"
"96038","82184-Alpine Eco Apartment Owners Association (formerly Alphine housing development)","Red","B10","12/11/19","CfO-Renewal","Rejected","167683","01/07/20","W-W-318701Rejected","W-W-318701Rejected","","30869--01/07/2020"
"97416","31333-Kalyani Motors Pvt Ltd","Orange","B09","25/06/20","HWM-Renewal","Granted","171212","01/07/20","318720","318720","30/09/22","30868--01/07/2020"
"79978","77701-Godrej Housing Projects Llp","Red","B10","04/04/19","CfE-Expand","Granted","162900","01/07/20","CTE-318719","CTE-318719","30/06/24","30867--01/07/2020"
"101227","86320-Siddartha Builders","Orange","B07","20/06/20","CfO-Fresh","Granted","171071","01/07/20","AW-318718","AW-318718","30/09/29","30866--01/07/2020"
"96819","82730-Purvi Lotus Apartment Owners Association","Orange","B07","11/02/20","CfO-Fresh","Granted","169352","01/07/20","AW-318717","AW-318717","30/09/25","30865--01/07/2020"
"102801","79517-M\s. Hichkad Group Hindulida Vargada Koolikarara Sahakari Sangha Ltd.,","Orange","KWR","29/06/20","CfO-Renewal","Granted","171260","01/07/20","AW-318716","AW-318716","30/09/20","30864--01/07/2020"
"103109","87683-Sri Raghavendra Metal Finishers","Green","B05","01/07/20","CfO-Fresh","Granted","171348","01/07/20","AW-113487","AW-113487","31/12/34","30863--01/07/2020"
"14033","11859-Shivalli Stone Crusher","Orange","DHW","11/04/16","CfO-Renewal","Rejected","83381","01/07/20","A-A-318709Rejected","A-A-318709Rejected","","30862--01/07/2020"
"99086","75436-Cosmo Plywood Industries","Orange","MNG","25/06/20","CfE-Fresh","Granted","171193","01/07/20","CTE-318715","CTE-318715","30/06/25","30861--01/07/2020"
"100688","15015-Saraswati Cashew Industries","Orange","KWR","18/06/20","CfO-Renewal","Granted","171013","01/07/20","AW-318714","AW-318714","30/09/29","30860--01/07/2020"
"103050","87637-RDC Concrete India Pvt Ltd Dasanapura","Green","B06","30/06/20","CfO-Fresh","Granted","171312","01/07/20","AW-113486","AW-113486","31/12/34","30859--01/07/2020"
"101877","10063-Indian Oil Corporation Indane Bottling Plant","Green","SHM","17/06/20","HWM-Renewal","Granted","171329","30/06/20","113485","113485","31/12/25","30858--30/06/2020"
"101275","85867-Kinza Polymers Unit 2","Green","SHM","12/03/20","CfO-Fresh","Granted","171326","30/06/20","W-113484","W-113484","20/11/22","30857--30/06/2020"
"102526","87263-P G Constructions","Orange","B09","25/06/20","CfE-Fresh","Granted","171210","30/06/20","CTE-318713","CTE-318713","24/06/25","30856--30/06/2020"
"102603","87340-Ms Sudesh Julka And Ms Sunith R Pandurangi","Orange","B09","25/06/20","CfO-Fresh","Granted","171209","30/06/20","AW-318712","AW-318712","30/09/29","30855--30/06/2020"
"102366","87169-Sri Marulasiddeshwara Stone Crusher And M Sand","Orange","HAS","10/06/20","CfO-Expand","Granted","171224","30/06/20","AW-318711","AW-318711","30/09/29","30854--30/06/2020"
"102195","87046-Ranganatha Stone Crusher","Orange","HAS","06/06/20","CfO-Renewal","Granted","171020","30/06/20","AW-318710","AW-318710","30/09/29","30853--30/06/2020"
"102112","86883-Sri Karibeereshwara Stone Crusher","Orange","HAS","06/06/20","CfE-Fresh","Granted","171018","30/06/20","CTE-318709","CTE-318709","05/06/25","30852--30/06/2020"
"102513","87026-Proposed Beach Resort Nature Cure Center C K Shivakumar","Green","KWR","30/06/20","CfE-Fresh","Granted","171315","30/06/20","CTE-113483","CTE-113483","31/12/24","30851--30/06/2020"
"101329","84501-Pentacare Ayurpharma","Green","HAS","18/06/20","CfO-Renewal","Granted","171302","30/06/20","AW-113482","AW-113482","31/12/34","30850--30/06/2020"
"102963","87385-Hasini Garments","Green","KLR","30/06/20","CfE-Fresh","Granted","171303","30/06/20","CTE-113481","CTE-113481","29/06/25","30849--30/06/2020"
"100399","85729-Sri Lakshmi Granite","Green","HAS","26/02/20","CfO-Renewal","Granted","170229","30/06/20","AW-113480","AW-113480","31/12/33","30848--30/06/2020"
"102360","35676-Kapci Coating India Pvt. Ltd.,","Orange","BR2","29/06/20","HWM-Fresh","Granted","171248","30/06/20","318708","318708","30/09/25","30847--30/06/2020"
"98100","84005-Adityaa Chem Pharma","Red","B02","16/01/20","CfO-Renewal","Granted","168833","30/06/20","AW-318707","AW-318707","30/06/24","30846--30/06/2020"
