"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"191548","99995-Vazrachem Specialties","Red","YDG","15/07/23","HWM-Fresh","Granted","216313","02/09/23","339392","339392","30/06/27","63656--02/09/2023"
"176911","103868-LOTUS LABS PVT LTD","Red","B08","08/06/23","CfO-Fresh","Granted","215367","02/09/23","AW-339391","AW-339391","30/06/28","63655--02/09/2023"
"191483","152120-Ars Infraa","Red","B02","06/04/23","CfE-Fresh","Granted","214132","02/09/23","CTE-339390","CTE-339390","31/05/33","63654--02/09/2023"
"194184","40855-Royal Touch","Red","B03","25/07/23","CfO-Renewal","Granted","216537","02/09/23","AW-339389","AW-339389","30/06/28","63653--02/09/2023"
"193236","153455-Ms Shimoga Health Care","Red","YDG","30/05/23","CfE-Fresh","Granted","215282","02/09/23","CTE-339387","CTE-339387","01/09/28","63651--02/09/2023"
"191872","15061-Norwich Clinical Services Private Limited, 8th Main 3rd Block Koramangala","Red","B05","17/05/23","CfO-Renewal","Granted","214865","02/09/23","AW-339385","AW-339385","30/06/26","63649--02/09/2023"
"188841","119576-Siroya Properties And Holdings","Red","B03","27/02/23","CfO-Renewal","Granted","213067","02/09/23","AW-339386","AW-339386","30/06/26","63650--02/09/2023"
"189252","102878-E Wardd Recycling Pvt Ltd","Red","MY1","07/03/23","CfO-Fresh","Granted","215063","02/09/23","AW-339384","AW-339384","30/06/28","63648--02/09/2023"
"191948","152540-Badami Sugars Ltd Distillery Division","Red","BGK","27/06/23","CfE-Fresh","Granted","215858","02/09/23","CTE-339383","CTE-339383","09/07/33","63647--02/09/2023"
"194466","40815-Keltech Energies Ltd (SME Storage Plant)","Red","BLY","07/06/23","CfO-Renewal","Granted","215454","02/09/23","W-339382","W-339382","30/06/28","63646--02/09/2023"
"205192","134821-Proplanet Recyclers LLP","Red","KLR","18/07/23","CfO-Fresh","Granted","216423","02/09/23","AW-339381","AW-339381","30/06/28","63645--02/09/2023"
"189052","139650- cookson India Pvt Ltd","Red","BR1","27/03/23","CfE-Fresh","Granted","213938","02/09/23","CTE-339380","CTE-339380","01/09/28","63644--02/09/2023"
"193275","152677-Indian Institute Of Information Technology","Red","RCH","01/06/23","CfE-Fresh","Granted","215476","02/09/23","CTE-339379","CTE-339379","01/09/28","63643--02/09/2023"
"192612","98816-Badami Sugars Limited","Red","BGK","27/06/23","CfE-Expand","Granted","215857","02/09/23","CTE-339378","CTE-339378","09/07/33","63642--02/09/2023"
"189515","31775-Supreme Ispat Private Limited","Red","B02","08/03/23","CfO-Renewal","Granted","213424","02/09/23","AW-339377","AW-339377","30/06/26","63641--02/09/2023"
"193868","16157-Ms. John Mines of Sri. R. Praveen Chandra","Red","CDG","14/07/23","CfE-Expand","Granted","216286","02/09/23","CTE-339376","CTE-339376","03/02/27","63640--02/09/2023"
"191062","30457-Arihant sugar industries Limited (Formerly Om Sugars Limited)","Red","BE2","02/05/23","CfE-Expand","Granted","214615","02/09/23","CTE-339375","CTE-339375","21/02/27","63639--02/09/2023"
"192484","79438-Krishil Capital Holdings Pvt. Ltd.,","Red","B10","16/06/23","CfO-Fresh","Granted","215574","02/09/23","AW-339374","AW-339374","30/06/28","63638--02/09/2023"
"189834","79383-Aequs Sez Private Limited","Red","KPL","12/07/23","HWM-Fresh","Granted","216743","02/09/23","339373","339373","30/06/27","63637--02/09/2023"
"191427","10652-Kewaunee Labway India Private Limited","Red","B01","19/06/23","CfE-Expand","Granted","215654","02/09/23","CTE-339371","CTE-339371","01/09/28","63635--02/09/2023"
"175095","17463-A C E Designers Ltd","Red","BR3","11/07/23","HWM-Renewal","Granted","216214","02/09/23","339369","339369","30/06/26","63633--02/09/2023"
"189440","10661-Vishwaraj Sugar Industries Ltd.","Red","BE2","01/04/23","CfE-Expand","Granted","214092","02/09/23","CTE-339368","CTE-339368","08/01/33","63632--02/09/2023"
"190607","151510-RRR Eco Energy","Red","MY1","27/03/23","CfE-Fresh","Granted","214373","02/09/23","CTE-339366","CTE-339366","01/09/28","63630--02/09/2023"
"189737","27382-Shri Sai Priya Sugars Limited","Red","BGK","06/04/23","CfO-Expand","Granted","214155","02/09/23","AW-339365","AW-339365","30/06/26","63629--02/09/2023"
"178163","10432-Wadi Cement Works Limestone Mine of M/s. ACC Limited","Red","GUL","18/03/23","CfO-Renewal","Granted","213804","02/09/23","AW-339367","AW-339367","30/06/28","63631--02/09/2023"
"174849","10781-3m India Limited","Red","B07","23/03/23","CfE-Expand","Granted","213821","02/09/23","CTE-339364","CTE-339364","01/09/28","63628--02/09/2023"
"171407","134350-A J Institute Of Engineering And Technology","Red","MNG","20/09/22","CfO-Fresh","Granted","208809","02/09/23","AW-339363","AW-339363","30/06/26","63627--02/09/2023"
