"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"223457","212841-Shetty Eye Hospital","Orange","KWR","17/04/24","CfE-Fresh","Granted","222883","23/04/24","CTE-343117","CTE-343117","22/04/29","70106--23/04/2024"
"217767","180654-Laj Exports South Private Limited","Green","BR3","23/04/24","CfO-Fresh","Granted","223018","23/04/24","AW-127215","AW-127215","31/12/38","70105--23/04/2024"
"222770","212217-Bekem Avantika Siri Jv Crusher With M Sand","Orange","KWR","18/04/24","CfE-Fresh","Granted","222916","23/04/24","CTE-343115","CTE-343115","22/04/29","70103--23/04/2024"
"212000","21820-Software Tech Park by Bhoruka Park Private Limited","Red","B10","05/12/23","CfE-Expand","Granted","219542","23/04/24","CTE-343116","CTE-343116","03/12/33","70104--23/04/2024"
"222603","211935-Anand Agencies","Green","B06","23/04/24","CfO-Fresh","Granted","223012","23/04/24","AW-127214","AW-127214","31/12/39","70102--23/04/2024"
"218693","24130-ITW India Pvt Ltd., (BISS) (Former Bangalore Integrated System Solutions P Ltd)","Green","B11","23/04/24","CfO-Renewal","Granted","223006","23/04/24","AW-127213","AW-127213","31/12/38","70101--23/04/2024"
"222609","212197-Ayur Aagro Tech","Green","RMN","23/04/24","CfO-Fresh","Granted","223009","23/04/24","AW-127212","AW-127212","31/12/38","70100--23/04/2024"
"221129","208016-Src Infra Developer Pvt Ltd","Green","B09","23/04/24","CfO-Fresh","Granted","223007","23/04/24","AW-127211","AW-127211","31/12/38","70099--23/04/2024"
"221091","182599-T L D Maini G S E Private Limited","Green","BR3","28/03/24","CfE-Fresh","Granted","222524","23/04/24","CTE-127210","CTE-127210","27/03/29","70098--23/04/2024"
"222241","184990-Ultratech Cement Limited","Green","B11","23/04/24","CfO-Renewal","Granted","223002","23/04/24","AW-127209","AW-127209","31/12/38","70097--23/04/2024"
"221670","120375-Hubner Interface Systems India Private Limited","Green","BR3","23/04/24","HWM-Fresh","Granted","223003","23/04/24","127208","127208","31/12/28","70096--23/04/2024"
"218477","42546-Mysore Thinners & Chemicals","Orange","MY2","21/03/24","CfO-Renewal","Granted","222954","23/04/24","AW-343113","AW-343113","30/09/33","70094--23/04/2024"
"215891","118605-Auto C N C Machining Limited","Green","B11","20/04/24","HWM-Fresh","Granted","222948","23/04/24","127207","127207","31/12/28","70093--23/04/2024"
