"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"127978","106532-Sai Aashraya Trust Registered Multi Specialty Hospital","Red","KLR","12/11/21","CfE-Fresh","Granted","191686","06/01/22","CTE-329084","CTE-329084","06/01/26","47063--06/01/2022"
"128757","106899-Raj Stone Crusher","Orange","HAS","03/01/22","CfO-Renewal","Granted","193028","06/01/22","AW-329083","AW-329083","30/09/22","47062--06/01/2022"
"112443","10207-Hindustan Petroleum Corporation Ltd, (Mangalore Lpg Import Facility","Red","MNG","23/04/21","CfE-Expand","Granted","189781","06/01/22","CTE-329082","CTE-329082","30/06/26","47061--06/01/2022"
"141823","108290-Mahadurgi Blue Metals","Orange","CMR","05/01/22","CfO-Renewal","Granted","192989","06/01/22","AW-329081","AW-329081","30/09/31","47060--06/01/2022"
"130249","35182-Jungle Lodges & Resorts Ltd.","Orange","CMR","30/12/21","CfO-Renewal","Granted","192839","06/01/22","AW-329080","AW-329080","30/09/31","47059--06/01/2022"
"128167","105963-Bartchinhulla Estate","Orange","HAS","22/10/21","CfO-Renewal","Granted","192252","06/01/22","W-329079","W-329079","30/09/26","47058--06/01/2022"
"127043","11257-National Textile Corporation Ltd.,","Orange","HAS","01/10/21","CfO-Renewal","Granted","192197","06/01/22","AW-329078","AW-329078","30/06/22","47057--06/01/2022"
"127025","106077-S S Wastelink Sustainability Services Private Limited","Orange","BR1","03/12/21","CfE-Fresh","Granted","192692","06/01/22","CTE-329077","CTE-329077","02/12/26","47056--06/01/2022"
"130528","79570-Gajanana Sumukha Residents Welfare Association","Orange","B10","15/12/21","CfE-Expand","Granted","192517","06/01/22","CTE-329076","CTE-329076","14/12/26","47055--06/01/2022"
"129243","106349-Decker Marketing And Services","Green","TMK","30/11/21","CfE-Fresh","Granted","192190","06/01/22","CTE-329075","CTE-329075","29/11/26","47054--06/01/2022"
"129666","37804-A K Metal Mart","Orange","KLR","21/12/21","CfO-Renewal","Granted","192657","06/01/22","AW-329074","AW-329074","30/09/31","47053--06/01/2022"
"131321","108122-Applied Materials India Private Limited","Red","B10","21/12/21","CfE-Fresh","Granted","192660","06/01/22","CTE-329073","CTE-329073","20/12/26","47052--06/01/2022"
