"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"30452","10906-Padmavati Almex Pvt Ltd","Orange","BLY","04/06/18","CfO-Renewal","Granted","95559","05/07/18","AW-306617","AW-306617","30/09/22","11752--05/07/2018"
"30291","39462-Sneha Glassics Tuff","Orange","BLY","17/04/18","CfE-Fresh","Granted","95067","05/07/18","CTE-306616","CTE-306616","16/04/23","11751--05/07/2018"
"31261","38689-Sri Vayuputhra Rice Industries","Orange","BLY","04/06/18","CfE-Fresh","Granted","95478","05/07/18","CTE-306615","CTE-306615","03/06/23","11750--05/07/2018"
"29934","38792-Balmer-Lawrie - Van Leer Limited","Green","B01","03/07/18","HWM-Fresh","Granted","95915","05/07/18","106842","106842","31/12/22","11749--05/07/2018"
"29976","39604-Sai Krishna Industries (Unit Of Skmpl)","Orange","BLY","25/04/18","CfO-Renewal","Granted","94527","05/07/18","AW-306614","AW-306614","30/09/22","11748--05/07/2018"
"27483","35040-Vibrant Products","Green","B09","30/04/18","CfO-Renewal","Granted","95147","05/07/18","AW-106841","AW-106841","31/12/27","11747--05/07/2018"
"30247","39465-Sri. V. Gadilingappa (Mobile Hot Mix Plant)","Orange","BLY","01/06/18","CfE-Fresh","Granted","95439","05/07/18","CTE-306613","CTE-306613","31/05/23","11746--05/07/2018"
"31685","40933-Gillys Redefined Unit Of Gag Associates","Orange","B05","25/06/18","CfE-Fresh","Granted","95644","05/07/18","CTE-306612","CTE-306612","30/09/22","11745--05/07/2018"
"26636","13116-Praxair India Pvt Ltd., (Formerly Known As Belur Industrial Gases)","Green","DHW","30/06/18","CfE-Expand","Granted","96003","05/07/18","CTE-106840","CTE-106840","29/06/20","11744--05/07/2018"
"30274","39789-Shree Shyam Granites","Green","KLR","05/07/18","CfO-Renewal","Granted","96004","05/07/18","W-106839","W-106839","31/12/26","11743--05/07/2018"
