"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"165762","31572-Vrl Logistics Ltd","Orange","BR3","19/05/22","CfO-Fresh","Granted","206118","03/06/22","W-331542","W-331542","30/09/25","51034--03/06/2022"
"165573","131052-Sri Dhanvantari Hospital","Orange","YDG","11/05/22","CfE-Fresh","Granted","205827","03/06/22","CTE-331541","CTE-331541","10/05/27","51033--03/06/2022"
"166447","131526-A M Industries Unit I","Orange","BR3","24/05/22","CfO-Fresh","Granted","206097","03/06/22","AW-331540","AW-331540","30/09/31","51032--03/06/2022"
"166201","131491-Shiva Stone Crusher And M Sand Unit","Orange","YDG","11/05/22","CfE-Fresh","Granted","205826","03/06/22","CTE-331539","CTE-331539","10/05/27","51031--03/06/2022"
"166170","131449-Tbc Homes Infra Corp","Red","B01","24/05/22","CfE-Fresh","Granted","206101","03/06/22","CTE-331538","CTE-331538","02/06/27","51030--03/06/2022"
"142633","118889-Hubballi Durable Goods Cluster Private Limited","Red","DHW","16/03/22","CfE-Fresh","Granted","195364","03/06/22","CTE-331537","CTE-331537","02/06/27","51029--03/06/2022"
"130184","107787-Raja Aristos Apartment Owners Association","Red","B07","08/03/22","CfO-Renewal","Granted","194470","03/06/22","W-331536","W-331536","30/06/25","51028--03/06/2022"
"113041","12601-Adamas Builders Pvt Ltd. (Blocks-A,B,C,D,E & MLCP)","Red","B07","06/12/21","CfO-Renewal","Granted","192299","03/06/22","AW-331535","AW-331535","30/06/26","51027--03/06/2022"
"107676","75718-Bwssb","Red","B09","18/02/22","CfO-Fresh","Granted","194115","03/06/22","AW-331534","AW-331534","30/06/25","51026--03/06/2022"
"166778","131721-N R Ramesh Babu","Orange","CDG","31/05/22","CfE-Fresh","Granted","206232","03/06/22","CTE-331533","CTE-331533","30/05/27","51025--03/06/2022"
"166132","37856-Basappa Multispeciality Hospital","Orange","CDG","31/05/22","CfO-Expand","Granted","206230","03/06/22","W-331532","W-331532","30/09/31","51024--03/06/2022"
"166353","78167-Nippon Plastics","Green","B05","07/05/22","PWM-Fresh","Rejected","205767","03/06/22","119854Rejected","119854Rejected","","51023--03/06/2022"
"165070","119530-Faraz Enterprises","Orange","MY1","22/04/22","PWM-Fresh","Rejected","205627","03/06/22","119792Rejected","119792Rejected","","51022--03/06/2022"
"142032","118785-Plastic Recycling Facility At Harohalli By Ramky Reclamation And Recycling Ltd","Orange","RMN","02/06/22","CfE-Fresh","Granted","206297","02/06/22","CTE-331531","CTE-331531","01/06/27","51021--02/06/2022"
"166129","29778-Keerthana Stone Crusher","Orange","RMN","24/05/22","CfO-Renewal","Granted","206086","02/06/22","AW-331530","AW-331530","30/09/31","51020--02/06/2022"
"165671","13812-SLV Stone Crusher (Formerly known as Sri. Lakshmi Venteshwara Crusher)","Orange","B01","01/06/22","CfE-Expand","Granted","206248","02/06/22","CTE-331528","CTE-331528","01/06/27","51018--02/06/2022"
"166988","131907-R I Enterprises","Orange","B09","01/06/22","CfO-Fresh","Granted","206246","02/06/22","W-331527","W-331527","30/09/31","51017--02/06/2022"
"130778","31395-Carl Zeiss India (Bangalore) Private Limited","Orange","B02","11/05/22","HWM-Renewal","Granted","205840","02/06/22","331526","331526","30/09/26","51016--02/06/2022"
"164757","105156-Residential Row Houses By H N Vijaya Raghava Reddy Co By Name Vrr Golden Enclav","Orange","B01","25/05/22","CfO-Fresh","Granted","206123","02/06/22","AW-331525","AW-331525","30/09/31","51015--02/06/2022"
"154267","31852-Trinity Car Care Pvt Ltd","Orange","B09","31/03/22","CfO-Renewal","Granted","206241","02/06/22","AW-331524","AW-331524","30/09/31","51014--02/06/2022"
"142748","106651-Stanzen Engineeering Private Limited","Green","RMN","07/05/22","CfE-Fresh","Granted","205748","02/06/22","CTE-120077","CTE-120077","01/06/27","51013--02/06/2022"
"166873","131786-Jai Hanuman Rice Mill","Green","BLY","31/05/22","CfE-Fresh","Granted","206285","02/06/22","CTE-120076","CTE-120076","30/05/27","51012--02/06/2022"
"167233","132091-Himalaya Cold Storage","Green","RCH","02/06/22","CfE-Fresh","Granted","206291","02/06/22","CTE-120075","CTE-120075","31/05/27","51011--02/06/2022"
"143095","119575-Residential Layout bt Jr Housing Developers Private Limited","Red","BR1","14/03/22","CfE-Fresh","Granted","194630","02/06/22","CTE-331523","CTE-331523","01/06/27","51010--02/06/2022"
"166199","131492-Gowra Enterprises","Green","B07","02/06/22","CfO-Fresh","Granted","206280","02/06/22","W-120074","W-120074","31/12/36","51009--02/06/2022"
"166952","120374-F A Traders","Green","B07","02/06/22","CfO-Fresh","Granted","206282","02/06/22","W-120072","W-120072","31/12/36","51007--02/06/2022"
"154660","103611-Rajamane Hegde Services Pvt Ltd","Orange","DHW","30/04/22","CfO-Fresh","Granted","206201","02/06/22","AW-331522","AW-331522","30/09/30","51006--02/06/2022"
"167058","26272-Arvind Limited","Green","HAS","27/05/22","HWM-AutoRenewal","Granted","0","02/06/22","H-120072","H-120072","31/12/25","51005--02/06/2022"
"142151","15804-Swarnagiri Wire Insulations Pvt, Ltd.,","Orange","DHW","18/04/22","CfO-Renewal","Granted","206209","02/06/22","AW-331521","AW-331521","30/09/31","51004--02/06/2022"
"143725","119889-Residential Apartment By Smt J Kavitha","Green","B07","21/04/22","CfE-Fresh","Granted","205539","02/06/22","CTE-120070","CTE-120070","20/04/32","51002--02/06/2022"
"166451","131653-Konig Homes","Orange","B10","26/05/22","CfE-Fresh","Granted","206194","02/06/22","CTE-331517","CTE-331517","25/05/27","50999--02/06/2022"
"128588","32120-Ron Plastics","Orange","DHW","05/03/22","CfO-Renewal","Granted","206202","02/06/22","W-331516","W-331516","30/09/31","50998--02/06/2022"
"166761","131815-Ms Zala Estates Properties","Green","B10","30/05/22","CfE-Fresh","Granted","206197","02/06/22","CTE-120069","CTE-120069","29/05/27","50997--02/06/2022"
"165908","131250-Residential Apartment By Smt H S Sowbhagya","Green","B10","02/06/22","CfE-Fresh","Granted","206273","02/06/22","CTE-120068","CTE-120068","01/06/27","50996--02/06/2022"
"164837","119623-Thirumala Developers","Green","B10","31/05/22","CfE-Fresh","Granted","206270","02/06/22","CTE-120067","CTE-120067","30/05/27","50995--02/06/2022"
"165005","101378-Dr G S Chandrashekar, chairman, Adarsh Charitable Trust","Green","UDP","19/05/22","CfO-Fresh","Granted","205995","02/06/22","AW-120065","AW-120065","31/12/36","50993--02/06/2022"
"141775","107937-Trishul Buildtech And Infrastructures Pvt Ltd","Red","B08","21/01/22","CfO-Renewal","Granted","193363","01/06/22","AW-331515","AW-331515","30/06/26","50992--01/06/2022"
"130999","107393-Godavari Biorefineries Limited Chemical Division","Red","BGK","11/03/22","CfE-Fresh","Granted","194580","01/06/22","CTE-331514","CTE-331514","10/08/31","50991--01/06/2022"
"166976","131621-Image Address","Green","UDP","31/05/22","CfE-Fresh","Granted","206261","01/06/22","CTE-120064","CTE-120064","30/05/27","50990--01/06/2022"
"166742","131812-Silver Springs ( By Sky Meet Devolpers)","Green","UDP","31/05/22","CfE-Fresh","Granted","206260","01/06/22","CTE-120063","CTE-120063","30/05/27","50989--01/06/2022"
"141736","10048-Godavari Biorefineries Limited (Distillery Division)","Red","BGK","25/02/22","CfE-Expand","Granted","194259","01/06/22","CTE-331513","CTE-331513","08/04/31","50988--01/06/2022"
"165903","106628-Sri Lakshmi Srinivasa Crushing Industry","Orange","MY2","07/05/22","CfO-Fresh","Granted","205988","01/06/22","AW-331512","AW-331512","30/09/31","50987--01/06/2022"
"143942","100679-Sapthagiri Metal Finishing","Green","BR3","19/05/22","HWM-Fresh","Granted","206126","01/06/22","120062","120062","18/05/27","50986--01/06/2022"
"166501","30289-Samhi Jv Business Hotels Pvt Ltd","Red","B07","10/05/22","HWM-AutoRenewal","Granted","0","01/06/22","H-120062","H-120062","30/06/26","50985--01/06/2022"
"128934","10563-B.M.Patil Medical College Hospital & Reserch Center.","Red","BJR","09/11/21","CfO-Renewal","Granted","191564","01/06/22","AW-331511","AW-331511","30/06/26","50984--01/06/2022"
"107243","85412-G R Industries","Green","B04","01/06/22","CfO-Fresh","Granted","206243","01/06/22","W-120060","W-120060","31/12/36","50982--01/06/2022"
"166275","74983-High Range Coffee Curing Pvt Ltd","Green","MY2","24/05/22","CfO-Fresh","Granted","206242","01/06/22","AW-120059","AW-120059","31/12/36","50981--01/06/2022"
"107242","85644-Chand Home Products","Green","B04","01/06/22","CfO-Fresh","Granted","206245","01/06/22","W-120058","W-120058","31/12/36","50980--01/06/2022"
"154641","120478-Ntf South India Pvt Ltd","Green","RMN","01/06/22","CfE-Fresh","Granted","206258","01/06/22","CTE-120057","CTE-120057","31/05/27","50979--01/06/2022"
"166725","131776-Precision Power Services","Orange","CMR","30/05/22","CfE-Fresh","Granted","206187","01/06/22","CTE-331509","CTE-331509","29/05/27","50978--01/06/2022"
"165278","106512-Andhra Cements","Orange","MY1","13/05/22","CfO-Fresh","Granted","206216","01/06/22","AW-331508","AW-331508","30/09/31","50977--01/06/2022"
"143160","63874-Sai Life Sciences Ltd (Unit -6)","Red","BDR","14/02/22","CfO-Fresh","Granted","193903","01/06/22","AW-331507","AW-331507","30/06/26","50976--01/06/2022"
"154249","120208-Perfect Gold Testing Centre","Orange","MDY","04/05/22","CfO-Fresh","Granted","206198","01/06/22","AW-331506","AW-331506","30/09/31","50975--01/06/2022"
"128953","29112-Sri Dharmastala Manjunatheshwara College Of Ayurveda & Hospital","Red","HAS","21/10/21","CfO-Renewal","Granted","192973","01/06/22","AW-331505","AW-331505","30/06/26","50974--01/06/2022"
"166975","41907-Metrounited Healthcare L.L.P","Orange","SHM","26/05/22","CfO-Expand","Granted","206155","01/06/22","W-331504","W-331504","30/09/22","50973--01/06/2022"
"128671","31037-Manipal Health Enterprises Pvt Ltd","Red","MNG","24/12/21","CfO-Renewal","Granted","192747","01/06/22","AW-331503","AW-331503","30/06/26","50972--01/06/2022"
"166743","10257-Ms. Kudremukh Iron Ore Company Limited (Blast Furnace Unit)","Red","MNG","18/05/22","HWM-AutoRenewal","Granted","0","01/06/22","H-120057","H-120057","10/08/26","50971--01/06/2022"
"165678","77775-Residential Apartment By Mr. Ramachandrappa M","Green","B07","20/05/22","CfO-Fresh","Granted","205998","01/06/22","AW-120055","AW-120055","31/12/36","50970--01/06/2022"
"166531","119072-Marvel Enterprises","Orange","TMK","16/05/22","CfE-Fresh","Granted","206152","01/06/22","CTE-331502","CTE-331502","15/05/27","50969--01/06/2022"
"142663","16896-Indus Uth Hf Mixing Systems Private Limited","Green","BR3","30/03/22","CfO-Renewal","Granted","195217","01/06/22","AW-120053","AW-120053","31/12/36","50967--01/06/2022"
"129137","107171-Indo Mim Private Limited C I P Plant","Red","CKB","27/12/21","CfE-Fresh","Granted","192761","01/06/22","CTE-331501","CTE-331501","31/05/27","50966--01/06/2022"
"154322","99901-Patil Stone Crushing Industries","Orange","YDG","25/03/22","CfO-Renewal","Granted","194968","01/06/22","AW-331500","AW-331500","30/09/29","50965--01/06/2022"
"165735","131101-S R Traders","Orange","CDG","21/05/22","CfO-Fresh","Granted","206038","01/06/22","AW-331499","AW-331499","30/09/31","50963--01/06/2022"
"165269","29789-Rapsri Engineering Products Company Limited","Red","RMN","29/03/22","HWM-AutoRenewal","Granted","0","01/06/22","H-120053","H-120053","30/06/26","50964--01/06/2022"
"167094","131989-Commercial Building By Sharadayane Lakshmi Marketing Llp","Green","B05","01/06/22","CfE-Fresh","Granted","206254","01/06/22","CTE-120051","CTE-120051","31/05/27","50962--01/06/2022"
