"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"27413","37804-A K Metal Mart","Orange","KLR","04/01/18","CfO-Fresh","Granted","92264","06/01/18","AW-304795","AW-304795","30/09/21","8486--06/01/2018"
"25759","34905-Continental Concrete Products","Green","BR3","06/01/18","CfE-Fresh","Granted","92294","06/01/18","CTE-105398","CTE-105398","05/01/23","8485--06/01/2018"
"19948","32500-Hot Mix Plant Owned By Sri V Sudhakara Reddy","Orange","KLR","18/05/17","CfO-Fresh","Granted","92103","06/01/18","AW-304794","AW-304794","30/09/20","8484--06/01/2018"
"22071","13606-Resil Chemicals Pvt. Ltd., Unit-I","Green","B10","30/10/17","HWM-Renewal","Granted","91122","06/01/18","304793","304793","29/10/21","8483--06/01/2018"
"25349","34669-Concorde Motors India Limited","Orange","KLR","26/12/17","CfO-Renewal","Granted","92099","06/01/18","AW-304792","AW-304792","30/09/22","8482--06/01/2018"
"24814","35097-Vahni Distilleries Pvt Ltd","Orange","KPL","14/12/17","CfO-Renewal","Granted","91922","06/01/18","AW-304791","AW-304791","30/09/22","8481--06/01/2018"
"25186","35407-Mandovi Motors Private Limited","Orange","KLR","26/12/17","CfO-Renewal","Granted","92101","06/01/18","AW-304790","AW-304790","30/09/22","8480--06/01/2018"
"18141","19182-T. Balasundarum & Company","Red","B07","02/12/16","CfO-Renewal","Granted","86901","06/01/18","W-304789","W-304789","30/06/20","8479--06/01/2018"
"26260","14392-Ruby Techno Coats","Orange","BLY","13/12/17","CfO-Renewal","Granted","91973","06/01/18","AW-304788","AW-304788","30/09/22","8478--06/01/2018"
"22706","11496-Ador Fontech Limited, Unit- I","Orange","B11","09/11/17","CfO-Renewal","Granted","91292","06/01/18","AW-304787","AW-304787","30/09/22","8477--06/01/2018"
"19014","31403-Sri Tungabhadra Rice Industries","Orange","KPL","06/12/17","CfO-Renewal","Granted","91796","06/01/18","AW-304786","AW-304786","30/09/21","8476--06/01/2018"
"26276","35237-Venkateshwara Paddy Drier","Orange","KPL","06/12/17","CfO-Renewal","Granted","91795","06/01/18","AW-304785","AW-304785","30/09/22","8475--06/01/2018"
"21981","33268-Ador Fontech Limited, Unit-II","Orange","B11","18/09/17","CfO-Renewal","Granted","90502","06/01/18","AW-304784","AW-304784","30/09/22","8474--06/01/2018"
"20533","29625-Ms Matrix Agro Pvt Ltd","Red","GUL","06/07/17","CfO-Renewal","Granted","89371","06/01/18","AW-304783","AW-304783","30/06/21","8473--06/01/2018"
"21576","33501-Rga Software Systems Pvt Ltd","Orange","B02","16/11/17","CfO-Renewal","Granted","92143","06/01/18","AW-304782","AW-304782","30/09/21","8472--06/01/2018"
"25195","31271-Schneider Electric India Pvt Ltd","Orange","B02","24/12/17","CfO-Expand","Granted","92211","06/01/18","W-304781","W-304781","30/09/21","8471--06/01/2018"
"24405","12288-Intel Technology India Pvt.,Ltd.,","Orange","B03","30/12/17","CfO-Expand","Granted","92180","06/01/18","AW-304780","AW-304780","30/09/22","8470--06/01/2018"
"26096","36543-CAE Simulation Technologies Pvt.Ltd","Orange","BR1","29/12/17","HWM-Renewal","Granted","92153","05/01/18","304779","304779","30/09/22","8469--05/01/2018"
"27496","37734-Manuli Hydraulics Connectors India Pvt. Ltd","Green","B11","05/01/18","CfO-Renewal","Granted","92286","05/01/18","AW-105397","AW-105397","31/12/27","8468--05/01/2018"
"27121","35239-Biopharm Laboratories","Green","B11","05/01/18","CfO-Renewal","Granted","92287","05/01/18","AW-105396","AW-105396","31/12/27","8467--05/01/2018"
"26839","37193-Raj Infrastructure Development (India) Pvt. Ltd., (Rmc & Wmm)","Green","BJR","05/01/18","CfE-Fresh","Granted","92284","05/01/18","CTE-105395","CTE-105395","04/01/23","8466--05/01/2018"
"24612","26299-General Motors Technical Centre India Private Limited,","Orange","B10","07/12/17","CfO-Renewal","Granted","91835","05/01/18","AW-304778","AW-304778","30/09/22","8465--05/01/2018"
