"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"123983","19244-Tyrex Tyre Retreading Works","Green","CMR","20/07/21","CfO-Renewal","Granted","188812","20/07/21","W-117272","W-117272","19/07/20","42222--20/07/2021"
"124742","104828-Vijayapur Agro Fedaration","Orange","BJR","20/07/21","CfE-Fresh","Rejected","188809","20/07/21","CTE-CTE-117270Reject","CTE-CTE-117270Reject","","42223--20/07/2021"
"125185","86328-Sri Kesari Agro Industries","Green","KPL","20/07/21","CfO-Expand","Granted","188813","20/07/21","AW-117271","AW-117271","31/12/35","42221--20/07/2021"
"94413","34331-Sri Sapthagiri Industries","Green","RCH","04/09/19","PWM-Fresh","Rejected","166137","20/07/21","Rejected","Rejected","","42220--20/07/2021"
"113575","103576-Renuka Stone Crusher","Orange","BJR","28/06/21","CfE-Fresh","Granted","188340","20/07/21","CTE-325800","CTE-325800","19/07/26","42219--20/07/2021"
"95114","27351-Modenik Lifestyle Pvt Ltd","Green","B04","14/10/19","PWM-Fresh","Rejected","166992","20/07/21","111488Rejected","111488Rejected","","42218--20/07/2021"
"124864","104896-Hooks And Buckles India","Green","B11","19/07/21","CfO-Fresh","Granted","188785","20/07/21","W-117270","W-117270","31/12/35","42216--20/07/2021"
"113476","103685-Concillium Automations Pvt Ltd","Green","RMN","19/06/21","PWM-Fresh","Rejected","188170","20/07/21","117073Rejected","117073Rejected","","42217--20/07/2021"
"96684","33454-Sai Sankalp Beverages","Green","MY1","04/10/19","PWM-Fresh","Rejected","167197","20/07/21","111750Rejected","111750Rejected","","42215--20/07/2021"
"104330","33989-Sri Gajanana Industries","Red","B01","20/03/21","PWM-Renewal","Rejected","176776","20/07/21","116609Rejected","116609Rejected","","42214--20/07/2021"
"106768","15167-Trimurthi Polychem Pvt. Ltd, Unit-2, Bommasandra Industrial Area, Hosur Road","Green","B02","29/03/21","PWM-Renewal","Rejected","176991","20/07/21","116691Rejected","116691Rejected","","42213--20/07/2021"
"100042","37824-Trimurti Polychem Pvt Ltd","Green","RMN","19/05/21","PWM-Renewal","Rejected","177842","20/07/21","116981Rejected","116981Rejected","","42212--20/07/2021"
"109209","34034-Ms Moldtek Packaging Ltd,Plot. No. 94, Adakanahalli Industrial Area","Green","MY2","06/03/21","PWM-Fresh","Rejected","176650","20/07/21","116527Rejected","116527Rejected","","42211--20/07/2021"
"123854","103467-Devi Renewable Fuels Pvt Ltd","Green","TMK","19/06/21","CfO-Renewal","Granted","188711","20/07/21","A-117269","A-117269","31/12/32","42210--20/07/2021"
"105308","82779-Synpack Flexibles Pvt Ltd","Green","B11","19/02/21","PWM-Fresh","Rejected","176256","20/07/21","116319Rejected","116319Rejected","","42209--20/07/2021"
"110826","80116-Shree Shyam Polymers","Green","B11","25/03/21","PWM-Fresh","Rejected","176920","20/07/21","116686Rejected","116686Rejected","","42208--20/07/2021"
"104666","38827-Attharv Sai Flexipack Pvt. Ltd., (Formerly M/s PYRA FLEXI PACK PVT. LTD.,)","Green","MY2","23/03/21","PWM-Fresh","Rejected","176847","20/07/21","116633Rejected","116633Rejected","","42207--20/07/2021"
"102832","87471-Thittanix Instruments","Green","B11","20/07/21","CfO-Fresh","Granted","188806","20/07/21","W-117268","W-117268","31/12/35","42206--20/07/2021"
"112165","84270-M\s. Creative & Vikas Builders","Orange","B08","15/07/21","CfO-Fresh","Granted","188688","20/07/21","AW-325799","AW-325799","30/09/30","42205--20/07/2021"
"124638","104599-Amara Precision Components","Green","B11","20/07/21","CfO-Fresh","Granted","188802","20/07/21","W-117267","W-117267","31/12/35","42204--20/07/2021"
"100243","41204-D N M Enterprises","Orange","BR2","21/04/21","PWM-Fresh","Rejected","177465","20/07/21","116881Rejected","116881Rejected","","42203--20/07/2021"
"112003","37838-R.V. Polymers","Green","B05","23/04/21","PWM-Renewal","Rejected","177536","20/07/21","116901Rejected","116901Rejected","","42202--20/07/2021"
"111231","42586-Prem Industries","Orange","B06","03/04/21","PWM-Renewal","Rejected","177155","20/07/21","116768Rejected","116768Rejected","","42201--20/07/2021"
"123929","13026-Balaji Refineries","Orange","B02","03/07/21","CfE-Expand","Granted","188470","20/07/21","CTE-325798","CTE-325798","12/07/26","42200--20/07/2021"
"124512","104165-Shree Yashashree Constructions","Orange","CKM","14/07/21","CfE-Fresh","Granted","188660","20/07/21","CTE-325797","CTE-325797","13/07/26","42199--20/07/2021"
"124511","104168-Shre Yashashree Constructions Unit Ii","Orange","CKM","14/07/21","CfE-Fresh","Granted","188658","20/07/21","CTE-325796","CTE-325796","13/07/26","42198--20/07/2021"
"125143","105125-S M Industries","Green","BDR","19/07/21","CfO-Fresh","Granted","188801","19/07/21","AW-117266","AW-117266","31/12/35","42197--19/07/2021"
"124235","101272-Shruthi Industries","Green","BDR","19/07/21","CfO-Renewal","Granted","188800","19/07/21","AW-117265","AW-117265","31/12/34","42196--19/07/2021"
"125163","103298-Sharanabasaveshwar Stone Crusher","Orange","GUL","19/07/21","CfO-Fresh","Granted","188799","19/07/21","AW-325795","AW-325795","30/09/30","42195--19/07/2021"
"107718","31249-NBR Agro Export Private Limited","Orange","KLR","02/07/21","CfO-Renewal","Granted","188431","19/07/21","AW-325794","AW-325794","30/09/30","42194--19/07/2021"
"124734","27545-Rohini Bio-Agent-Rohini Bio Tech","Green","BGK","19/07/21","CfO-Expand","Granted","188795","19/07/21","AW-117264","AW-117264","31/12/35","42193--19/07/2021"
"107188","32520-Anant Cars Auto Private Limited","Orange","B10","02/02/21","CfO-Renewal","Granted","175989","19/07/21","AW-325793","AW-325793","30/09/30","42192--19/07/2021"
"124973","104981-Veevee Controls Pvt Ltd Unit Ii","Green","B11","19/07/21","CfO-Renewal","Granted","188786","19/07/21","AW-117263","AW-117263","31/12/35","42191--19/07/2021"
"125186","28586-Comer Industries India Pvt Ltd","Green","B02","19/07/21","HWM-Amendment","Granted","188796","19/07/21","117262","117262","31/12/22","42190--19/07/2021"
"104846","10132-At&S India Pvt LTd, Plot No. 12, 12-A, 12-B & 82, Industrial Area, Nanjangud","Red","MY2","09/02/21","PWM-Fresh","Rejected","176129","19/07/21","Rejected","Rejected","","42189--19/07/2021"
