"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"113054","102804-Power Mech Projects Limited And Src Infra Developers Private Limited Hot Mix Pla","Orange","HAS","18/06/21","CfO-Fresh","Granted","188290","01/07/21","AW-325512","AW-325512","30/09/30","41764--01/07/2021"
"112051","103238-Rajivgandhi Housing Corporation Ltd","Orange","B08","01/07/21","CfE-Fresh","Granted","188419","01/07/21","CTE-325511","CTE-325511","30/06/26","41763--01/07/2021"
"109986","100212-Swadarshini Foods Farmers Producers Company Limited","Orange","BGK","16/04/21","CfE-Fresh","Rejected","177376","01/07/21","CTE-CTE-117127Reject","CTE-CTE-117127Reject","","41762--01/07/2021"
"110984","102603-Venkata Stone Crusher","Orange","B08","22/06/21","CfO-Renewal","Granted","188215","01/07/21","A-325510","A-325510","30/09/30","41761--01/07/2021"
"105421","28418-Vinayak Stone Crusher","Orange","DHW","06/02/21","CfO-Renewal","Granted","188338","01/07/21","AW-325509","AW-325509","30/09/29","41760--01/07/2021"
"108889","101311-Priyank Sunil Biradar and Others","Orange","BGK","15/02/21","CfE-Fresh","Rejected","176176","01/07/21","CTE-CTE-117127Reject","CTE-CTE-117127Reject","","41759--01/07/2021"
"106291","99615-Sai Minerals","Orange","BGK","30/11/20","CfO-Expand","Rejected","174529","01/07/21","AW-AW-117127Rejected","AW-AW-117127Rejected","","41757--01/07/2021"
"111677","103066-S N Enterprises (garment Processors)","Orange","B06","21/04/21","CfO-Fresh","Granted","177487","01/07/21","AW-325508","AW-325508","30/09/30","41758--01/07/2021"
"124328","104346-M R Pipes (Unit-2)","Green","KLR","01/07/21","CfE-Fresh","Granted","188421","01/07/21","CTE-117141","CTE-117141","30/06/26","41756--01/07/2021"
"109379","98990-Atotech India Private Limited","Red","B07","22/04/21","HWM-Fresh","Granted","177500","01/07/21","325507","325507","30/06/25","41755--01/07/2021"
"107296","28556-Essae Gears and Transmissions Private Limited","Red","B02","07/04/21","HWM-Renewal","Granted","177232","01/07/21","325506","325506","30/06/25","41754--01/07/2021"
"109314","10393-Fluid Dynamics Pvt Ltd","Red","BE1","23/02/21","HWM-Renewal","Granted","176323","01/07/21","325505","325505","30/06/25","41753--01/07/2021"
"111955","102797-Sjr Prime Corporation Private Limited","Red","B10","09/04/21","CfO-Fresh","Granted","177297","01/07/21","AW-325504","AW-325504","30/06/25","41752--01/07/2021"
"105881","11412-Mag Engineering( A unit of Sandhar Technologies Ltd)","Red","B11","29/12/20","HWM-Renewal","Granted","175150","01/07/21","325503","325503","30/06/21","41751--01/07/2021"
"103086","78295-Kk Fishnet Company","Red","UDP","03/11/20","HWM-Fresh","Granted","173952","01/07/21","325502","325502","30/06/24","41750--01/07/2021"
"107961","100433-Indus Intex Private Limited","Green","B04","01/07/21","CfO-Fresh","Granted","188415","01/07/21","AW-117140","AW-117140","31/12/35","41749--01/07/2021"
"123947","104160-Sugii Surgical India Pvt Ltd","Green","B06","01/07/21","CfO-Fresh","Granted","188417","01/07/21","W-117139","W-117139","31/12/35","41748--01/07/2021"
"112549","102061-The Bare Bar","Green","B04","01/07/21","CfO-Fresh","Granted","188408","01/07/21","W-117138","W-117138","31/12/35","41747--01/07/2021"
"107244","85414-Materia Engineering Pvt Ltd","Green","B04","21/06/21","CfO-Fresh","Granted","188199","01/07/21","W-117137","W-117137","31/12/35","41746--01/07/2021"
"124149","104289-Ritham Exports Llp","Green","B11","01/07/21","CfO-Fresh","Granted","188413","01/07/21","AW-117136","AW-117136","31/12/35","41745--01/07/2021"
"113620","103925-Milan Clothing","Green","BR2","28/06/21","CfE-Fresh","Granted","188333","01/07/21","CTE-117135","CTE-117135","27/06/26","41744--01/07/2021"
"124361","104428-Babu Saw Mill","Green","BJR","01/07/21","CfO-Fresh","Granted","188412","01/07/21","A-117134","A-117134","31/12/00","41743--01/07/2021"
"124106","103853-Sri Lakshmi Ranganatha Saw Mill","Green","CKM","01/07/21","CfO-Fresh","Granted","188407","01/07/21","AW-117133","AW-117133","30/06/20","41742--01/07/2021"
"113159","103719-Ms Ripuhara Agro Pvt Ltd","Green","BR1","08/06/21","CfE-Fresh","Granted","178019","01/07/21","CTE-117132","CTE-117132","07/06/26","41741--01/07/2021"
"124192","104328-Phulekar construction RMC Plant","Green","BDR","30/06/21","CfO-Fresh","Granted","188404","30/06/21","AW-117131","AW-117131","31/12/35","41740--30/06/2021"
"113619","53528-R G Kasat Industries Pvt Ltd","Green","BGK","30/06/21","CfO-Expand","Granted","188395","30/06/21","AW-117130","AW-117130","31/12/21","41739--30/06/2021"
"112502","83839-Paclean Ventures Pvt Ltd","Orange","MY2","30/06/21","CfO-Fresh","Granted","188372","30/06/21","AW-325501","AW-325501","30/09/30","41738--30/06/2021"
"110749","101286-Mount Carmel Educational Society","Red","B04","30/03/21","CfE-Expand","Granted","177026","30/06/21","CTE-325500","CTE-325500","29/06/26","41737--30/06/2021"
"107559","99243-Ashoka Buildcon Limited","Orange","HAS","06/05/21","CfO-Fresh","Granted","188196","30/06/21","AW-325498","AW-325498","30/09/22","41735--30/06/2021"
"108614","101100-Ashoka Karadi Banavara Road Pvt Ltd","Orange","HAS","06/05/21","CfE-Fresh","Granted","188197","30/06/21","CTE-325497","CTE-325497","05/05/26","41734--30/06/2021"
"111987","102685-The Preferred Plywood Industries","Orange","HAS","06/05/21","CfE-Fresh","Granted","188195","30/06/21","CTE-325496","CTE-325496","05/05/26","41733--30/06/2021"
"124274","85121-Amareshwara Motors","Orange","RCH","29/06/21","HWM-AutoRenewal","Granted","0","30/06/21","H-117130","H-117130","18/02/25","41732--30/06/2021"
