"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"129985","102393-Carl Zeiss India Bangalore Private Limited Unit I I","Orange","B02","05/01/22","CfO-Fresh","Granted","193009","01/02/22","AW-329559","AW-329559","30/09/31","47825--01/02/2022"
"142172","119022-M A Rice Mill","Green","YDG","01/02/22","CfO-Fresh","Granted","193603","01/02/22","AW-118929","AW-118929","31/01/32","47822--01/02/2022"
"113172","103720-S V Enterprises","Green","B10","10/06/21","CfO-Fresh","Granted","178029","01/02/22","AW-118926","AW-118926","31/12/26","47813--01/02/2022"
"142063","107473-Om Shree Ravindra Enterprises","Orange","CDG","29/01/22","CfE-Fresh","Granted","193561","01/02/22","CTE-329550","CTE-329550","28/01/27","47812--01/02/2022"
"124616","33786-Dynarx Technology (I) Ltd.,","Red","CKB","07/01/22","CfE-Expand","Granted","193055","01/02/22","CTE-329549","CTE-329549","06/01/27","47811--01/02/2022"
"142569","119070-Vanatantra Beauty Essentials Pvt Ltd","Green","B10","31/01/22","CfO-Fresh","Granted","193585","01/02/22","W-118925","W-118925","31/12/36","47810--01/02/2022"
"142827","21912-C S Aerotherm Private Limited","Orange","B02","29/01/22","CfO-Renewal","Granted","193558","01/02/22","AW-329548","AW-329548","30/09/31","47809--01/02/2022"
"142039","33616-Vardhaman Pressure Die Casting","Orange","B01","25/01/22","CfO-Renewal","Granted","193434","01/02/22","AW-329547","AW-329547","30/09/31","47808--01/02/2022"
"142268","33088-Sri Sri Ravishankar Vidya Mandir Trust","Orange","B09","19/01/22","CfO-Renewal","Granted","193332","01/02/22","AW-329546","AW-329546","30/09/31","47807--01/02/2022"
"128792","11493-Protective Coatings Private Limited","Red","B11","11/11/21","HWM-Renewal","Granted","191641","01/02/22","329545","329545","30/06/23","47806--01/02/2022"
"141799","78034-Ms. Sri Kavitha Polymers","Green","B09","07/01/22","PWM-Fresh","Rejected","193065","01/02/22","118691Rejected","118691Rejected","","47805--01/02/2022"
"127740","30638-Gaurav Polypack","Green","B06","02/10/21","PWM-Fresh","Rejected","190750","01/02/22","117926Rejected","117926Rejected","","47804--01/02/2022"
"129168","80450-M\s Revansiddha Polymers","Orange","B05","03/12/21","PWM-Fresh","Rejected","192229","01/02/22","118352Rejected","118352Rejected","","47803--01/02/2022"
"141790","105450-Nandini Polymers","Orange","B09","07/01/22","PWM-Fresh","Rejected","193066","01/02/22","118691Rejected","118691Rejected","","47802--01/02/2022"
"142133","118603-JP IT PARK","Orange","B07","25/01/22","CfO-Renewal","Granted","193445","31/01/22","AW-329544","AW-329544","30/09/31","47801--31/01/2022"
"142135","118604-JP IT PARK","Orange","B07","25/01/22","CfO-Renewal","Granted","193444","31/01/22","AW-329543","AW-329543","30/09/31","47800--31/01/2022"
"128988","33872-Karnataka Polymers","Orange","B09","31/01/22","CfO-Renewal","Granted","193594","31/01/22","AW-329542","AW-329542","30/09/31","47799--31/01/2022"
"111947","31923-Rashi Eco Tourism Ltd (Shilhaandara)","Orange","RMN","24/12/21","CfO-Renewal","Granted","192733","31/01/22","AW-329541","AW-329541","30/09/30","47798--31/01/2022"
"142423","119108-N N Stone Crusher And M Sand","Orange","MDY","24/01/22","CfE-Fresh","Granted","193418","31/01/22","CTE-329540","CTE-329540","23/01/27","47797--31/01/2022"
"142170","104423-Aquarelle India Private Limited","Green","B01","31/01/22","CfO-Renewal","Granted","193593","31/01/22","AW-118924","AW-118924","31/12/35","47796--31/01/2022"
