"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"16175","14015-K.G. Nandini Enterprises","Red","RMN","11/07/16","CfO-Renewal","Granted","84813","09/11/16","AWH-301364","AWH-301364","30/06/21","2904--09/11/2016"
"17362","11358-Associate Decor Limited","Red","KLR","16/08/16","CfO-Renewal","Granted","85473","08/11/16","AW-301363","AW-301363","30/06/21","2903--08/11/2016"
"18087","24174-B.N.M.Hi-Tech Agro Industries","Orange","DVG","13/10/16","CfO-Renewal","Granted","86333","08/11/16","AW-301362","AW-301362","30/09/21","2902--08/11/2016"
"18253","31365-Sri Srinivasa Constructions India Pvt. Ltd.,58313","Orange","DVG","22/10/16","CfE-Fresh","Granted","86498","08/11/16","CTE-301361","CTE-301361","11/08/21","2901--08/11/2016"
"16036","17405-Namratha Oil Refineries (P) Ltd","Orange","TMK","23/07/16","CfO-Renewal","Granted","85016","07/11/16","AW-301360","AW-301360","30/09/21","2900--07/11/2016"
"18421","31466-Aathreya Ayurveda Pharma","Green","B09","21/10/16","CfO-Fresh","Granted","86620","07/11/16","W-103247","W-103247","31/12/25","2899--07/11/2016"
"15458","10626-Mvj Medical College & Research Hospital.","Red","BR1","14/07/16","CfO-Renewal","Granted","84862","07/11/16","AWH-301359","AWH-301359","13/07/21","2898--07/11/2016"
"14836","11083-Mother Dairy (Unit Of Kmf)","Red","B08","05/07/16","CfO-Renewal","Granted","84766","07/11/16","AW-301358","AW-301358","30/06/17","2897--07/11/2016"
"15661","15061-Norwich Clinical Services Private Limited, 8th Main 3rd Block Koramangala","Red","B05","24/08/16","CfO-Renewal","Granted","85633","07/11/16","AW-301357","AW-301357","30/06/21","2896--07/11/2016"
"16228","10711-Cookson India Research Center","Red","B04","04/07/16","CfO-Renewal","Granted","84756","07/11/16","AW-301356","AW-301356","30/06/21","2895--07/11/2016"
"15290","13606-Resil Chemicals Pvt. Ltd., Unit-I","Green","B10","19/07/16","CfO-Renewal","Granted","84935","07/11/16","AW-301355","AW-301355","30/06/21","2894--07/11/2016"
"18444","31489-Surya Saw Mill & Surya Veeners","Green","HAS","07/11/16","CfO-Fresh","Granted","86644","07/11/16","A-103246","A-103246","31/12/26","2893--07/11/2016"
"13161","10177-Exxon Mobil Company India Private Limited","Green","B10","31/03/16","CfO-Renewal","Granted","83517","07/11/16","AW-301354","AW-301354","30/06/21","2892--07/11/2016"
"15783","11483-Tata Global Beverages Ltd","Red","B08","02/08/16","CfO-Renewal","Granted","85243","07/11/16","AW-301353","AW-301353","30/06/21","2891--07/11/2016"
"17932","30992-Apollo Naturopathy Hospital And Research Centre Pvt Ltd","Orange","B09","21/10/16","CfO-Fresh","Granted","86534","07/11/16","AW-301352","AW-301352","30/09/21","2890--07/11/2016"
"18503","31278-Renew Saur Urja Pvt Ltd","Green","BLY","03/11/16","CfE-Fresh","Granted","86639","07/11/16","CTE-103245","CTE-103245","02/11/21","2889--07/11/2016"
"18456","31494-Zeenath Transport Company","Red","BLY","21/10/16","CfO-Renewal","Granted","86472","07/11/16","AW-301351","AW-301351","31/03/20","2888--07/11/2016"
"18273","31358-M\s Mab Fruit Company","Green","GUL","06/11/16","CfE-Fresh","Granted","86636","06/11/16","CTE-103244","CTE-103244","05/11/21","2887--06/11/2016"
"18462","30905-Ms. Dynamatic Technologies Limited","Green","BR1","05/11/16","CfE-Fresh","Granted","86630","05/11/16","CTE-103243","CTE-103243","04/11/21","2886--05/11/2016"
"17588","28371-Maruthi Industries","Orange","UDP","14/10/16","CfO-Fresh","Granted","86342","05/11/16","AW-301350","AW-301350","30/09/20","2885--05/11/2016"
"17072","30247-Komal Agro Feeds Formulations","Orange","UDP","21/09/16","CfE-Fresh","Granted","86025","05/11/16","CTE-301349","CTE-301349","04/11/21","2884--05/11/2016"
"16997","30572-Navitas Insulators Pvt, Ltd.,","Green","BR2","28/10/16","CfO-Fresh","Granted","86578","05/11/16","W-103242","W-103242","31/12/25","2883--05/11/2016"
"17368","10907-Somerset Therapeutics Limited","Orange","BR3","18/10/16","CfO-Renewal","Granted","86501","05/11/16","AW-301348","AW-301348","30/09/21","2882--05/11/2016"
"15860","10449-GE Power India Limited","Red","GUL","28/06/16","CfO-Renewal","Granted","84631","05/11/16","AWH-301347","AWH-301347","30/06/21","2881--05/11/2016"
"13700","10101-Krihaan Texchem Private limited","Red","MY2","07/06/16","CfO-Renewal","Granted","84274","05/11/16","AWH-301346","AWH-301346","30/06/21","2880--05/11/2016"
"13367","19600-JSW Cement Limited ,Vijayanagar Works, Toranagallu Village, Bellary","Red","BLY","08/03/16","CfO-Renewal","Granted","82980","05/11/16","AW-301345","AW-301345","30/06/21","2879--05/11/2016"
"15149","27805-Sparkvee Fine Chemicals Private Ltd","Red","RCH","23/05/16","CfO-Renewal","Granted","84103","05/11/16","AWH-301344","AWH-301344","30/06/21","2878--05/11/2016"
"17438","10091-Diesel Loco Shed","Orange","DHW","27/10/16","CfO-Renewal","Granted","86555","05/11/16","AWH-301343","AWH-301343","26/10/21","2877--05/11/2016"
"18023","31217-M/s. Manjunath Minerals., of Channabasappa A. Patil","Red","BGK","17/10/16","CfO-Fresh","Granted","86358","05/11/16","A-301342","A-301342","16/10/19","2876--05/11/2016"
"18065","10752-Shodha Motors Pvt Ltd","Orange","BE1","28/10/16","CfO-Renewal","Granted","86573","05/11/16","AW-301341","AW-301341","27/10/21","2875--05/11/2016"
"13972","22587-VMS Ispat (A unit of M/s. Goa Minerals Pvt. Ltd.)","Red","DHW","05/05/16","CfO-Renewal","Granted","83985","05/11/16","AWH-301340","AWH-301340","30/06/21","2874--05/11/2016"
"15240","27766-Vibrant Pharmachem Pvt.Ltd","Red","RCH","25/05/16","CfO-Renewal","Granted","84071","05/11/16","AWH-301339","AWH-301339","30/06/21","2873--05/11/2016"
"14022","11087-Bhuwalka Castings and Forgings Private Limited","Red","KLR","15/06/16","CfO-Renewal","Granted","84408","05/11/16","AWH-301338","AWH-301338","30/06/21","2872--05/11/2016"
"15293","29390-Larson Pharma Private Limited","Red","RCH","25/05/16","CfO-Renewal","Granted","84095","05/11/16","AW-301337","AW-301337","30/06/21","2871--05/11/2016"
"14334","11276-Sri Indra Power Energies Limited","Red","KPL","06/07/16","CfO-Renewal","Granted","84776","05/11/16","AW-301336","AW-301336","05/07/21","2870--05/11/2016"
"17767","31085-Kubsad Hospital","Orange","BGK","17/10/16","CfO-Renewal","Granted","86363","05/11/16","AW-301335","AW-301335","16/10/21","2869--05/11/2016"
"17852","15330-Carclo Techinical Pvt Ltd","Green","BR2","28/10/16","CfE-Expand","Granted","86576","05/11/16","CTE-103241","CTE-103241","27/10/21","2868--05/11/2016"
"17576","30954-Sisa Information Security Pvt Ltd.,","Green","B08","04/11/16","CfE-Fresh","Granted","86608","05/11/16","CTE-103240","CTE-103240","31/12/17","2867--05/11/2016"
"17909","28934-Solidus Hitech Products Pvt Limited","Green","B01","04/11/16","CfO-Fresh","Granted","86618","04/11/16","AW-103239","AW-103239","31/12/25","2866--04/11/2016"
"17977","30669-Sri Siddappaji Aqua Minerals","Green","RMN","04/11/16","CfO-Fresh","Granted","86607","04/11/16","W-103238","W-103238","31/12/25","2865--04/11/2016"
"14299","23091-Bannari Amman Sugars Limited","Red","CMR","11/07/16","CfO-Renewal","Granted","85073","04/11/16","AWH-301334","AWH-301334","30/06/21","2864--04/11/2016"
"14794","11517-E.I.D. Parry (India) Ltd.","Red","KWR","23/05/16","CfO-Renewal","Granted","84432","04/11/16","AWH-301333","AWH-301333","30/06/21","2863--04/11/2016"
"16181","15163-Kongovi Electronics Pvt Ltd","Red","B11","31/08/16","CfO-Renewal","Granted","85773","04/11/16","AWH-301332","AWH-301332","30/06/21","2862--04/11/2016"
"16111","24169-M\s Bangalore Biotech Labs","Red","B08","25/08/16","CfO-Renewal","Granted","85653","04/11/16","AW-301331","AW-301331","30/06/21","2861--04/11/2016"
"15499","20820-Hindustan Petroleum Corporation Ltd,","Red","BR1","20/07/16","CfO-Renewal","Granted","84941","04/11/16","AW-301330","AW-301330","30/06/21","2860--04/11/2016"
"18042","22821-Akay Natural Ingredients Pvt. Ltd.","Orange","HVR","07/10/16","CfO-Renewal","Granted","86423","04/11/16","AW-301329","AW-301329","06/10/21","2859--04/11/2016"
"17515","30536-Oleo Buffers India Pvt Ltd","Green","B08","06/10/16","CfE-Fresh","Granted","86298","04/11/16","CTE-301328","CTE-301328","30/09/21","2858--04/11/2016"
"16459","11374-Ecof Industries Private Limited","Red","KLR","04/08/16","CfO-Renewal","Granted","85272","04/11/16","AW-301327","AW-301327","30/06/21","2857--04/11/2016"
"17235","11052-Nidec Industrial Automation India Pvt Ltd.,","Orange","DHW","23/08/16","CfO-Renewal","Granted","86098","04/11/16","AWH-301326","AWH-301326","22/08/21","2856--04/11/2016"
"16419","11356-Nahars Engineering India Private Limited","Red","KLR","01/07/16","CfO-Renewal","Granted","84704","04/11/16","AW-301325","AW-301325","30/06/21","2855--04/11/2016"
"17973","30724-Dr Katti Hospital","Orange","BGK","26/10/16","CfO-Renewal","Granted","86532","04/11/16","AW-301324","AW-301324","25/10/21","2854--04/11/2016"
"18368","31416-Meccano Granites Pvt.Ltd","Green","RMN","03/11/16","CfO-Fresh","Granted","86604","04/11/16","W-103237","W-103237","31/12/25","2853--04/11/2016"
"17873","11158-Balan Agro Products Private Limited","Orange","B08","24/10/16","CfO-Renewal","Granted","86486","04/11/16","AW-301323","AW-301323","30/09/21","2852--04/11/2016"
"18325","31349-Bharath Granites","Green","RMN","03/11/16","CfO-Fresh","Granted","86595","03/11/16","W-103236","W-103236","31/12/25","2851--03/11/2016"
"15556","10022-Kallesuwari Refinaies Pvt Ltd","Orange","TMK","29/09/16","CfO-Renewal","Granted","86208","03/11/16","AW-301322","AW-301322","30/09/21","2850--03/11/2016"
"18326","31350-Shiva Granite","Green","RMN","28/10/16","CfO-Fresh","Granted","86577","03/11/16","W-103235","W-103235","31/12/25","2849--03/11/2016"
"18150","30390-Ms Chenguang Natural Extracts India (Pvt) Ltd.,","Red","CMR","17/10/16","CfE-Fresh","Granted","86468","03/11/16","CTE-301321","CTE-301321","30/06/21","2848--03/11/2016"
"18013","30955-Ms Vishaal Natural Food Products(I) Pvt Ltd","Orange","TMK","13/10/16","CfO-Renewal","Granted","86320","03/11/16","AW-301320","AW-301320","30/09/21","2847--03/11/2016"
"17101","30628-M\s Mahavir Coconut Products","Orange","TMK","19/08/16","CfO-Fresh","Granted","85543","03/11/16","AW-301319","AW-301319","30/09/21","2846--03/11/2016"
"18100","28054-Orange Stitch Apparels","Green","B05","03/11/16","CfO-Renewal","Granted","86600","03/11/16","AW-103234","AW-103234","31/12/24","2845--03/11/2016"
"17249","30664-Sri Balaji Enterprises India Pvt. Ltd","Green","RMN","03/11/16","CfO-Fresh","Granted","86594","03/11/16","W-103233","W-103233","31/12/25","2844--03/11/2016"
"15616","29154-Jyothi Hospital","Orange","MNG","03/10/16","CfO-Fresh","Granted","86251","03/11/16","AW-301318","AW-301318","30/09/21","2843--03/11/2016"
"15707","19730-M/s. Unity Hospital (Unit of Unity Care & Health Services Pvt Ltd) (Formerly","Orange","MNG","14/10/16","CfO-Renewal","Granted","86339","03/11/16","AWH-301317","AWH-301317","30/09/21","2842--03/11/2016"
"17292","11334-Ultra Tech Cement Limited","Orange","MNG","20/10/16","CfO-Renewal","Granted","86421","03/11/16","AW-301316","AW-301316","30/09/21","2841--03/11/2016"
"17828","31114-Hindustan Marine Industries","Orange","UDP","13/10/16","CfE-Expand","Granted","86319","03/11/16","CTE-301315","CTE-301315","02/11/21","2840--03/11/2016"
"14255","15193-SWE Fashions","Red","BR2","19/08/16","CfO-Expand","Granted","85532","03/11/16","AWH-301314","AWH-301314","30/06/21","2839--03/11/2016"
"17750","30924-Hotel Bhagirathi Tourist Home","Orange","UDP","17/10/16","CfE-Fresh","Granted","86364","03/11/16","CTE-301313","CTE-301313","02/11/20","2838--03/11/2016"
"14918","28376-Fr L .M .Pinto Health Centre Charitable Trust","Orange","MNG","20/10/16","CfO-Renewal","Granted","86427","03/11/16","AW-301312","AW-301312","30/09/21","2837--03/11/2016"
"17781","12200-Provimi Animal Nutrition Pvt Ltd","Orange","BR2","20/10/16","CfO-Renewal","Granted","86478","02/11/16","AW-301311","AW-301311","30/09/21","2836--02/11/2016"
"15532","20832-Maruthi Stone Crusher","Orange","B09","08/06/16","CfO-Renewal","Granted","84439","02/11/16","A-301310","A-301310","30/09/21","2835--02/11/2016"
"17865","28876-Sri Balaji Industry","Green","B06","16/09/16","CfO-Re Apply","Granted","86593","02/11/16","AW-103232","AW-103232","31/12/15","2834--02/11/2016"
"15392","12354-Jeans Wash Company","Red","BR2","06/07/16","CfO-Renewal","Granted","84782","02/11/16","AW-301309","AW-301309","30/06/21","2833--02/11/2016"
"15602","10714-Bharath Electronics Ltd., (Bel) (A Govt Of India Enterprise, Ministry Of Defence","Red","B04","12/07/16","CfO-Renewal","Granted","85421","02/11/16","AW-301308","AW-301308","30/06/21","2832--02/11/2016"
"18165","31293-Viraj Projects(I) Pvt. Ltd., C\o Vaswani Whitefield Projects Pvt. Ltd,","Green","B10","26/10/16","CfE-Fresh","Granted","86535","02/11/16","CTE-103231","CTE-103231","31/12/19","2831--02/11/2016"
"12914","27501-Dr. TMA Pai Hospital","Red","UDP","05/04/16","CfE-Expand","Granted","83240","02/11/16","CTE-301307","CTE-301307","04/04/21","2830--02/11/2016"
"13683","28258-Belgaum Green Environmental Management (P) Ltd","Red","BE1","07/05/16","CfO-Renewal","Granted","83720","02/11/16","AW-301306","AW-301306","30/06/21","2829--02/11/2016"
"16646","11912-A J Hospital And Research Centre","Red","MNG","25/07/16","CfO-Renewal","Granted","85058","02/11/16","AW-301305","AW-301305","24/07/21","2828--02/11/2016"
"14140","11386-Chloride Metals Limited","Red","KLR","11/05/16","CfO-Renewal","Granted","83781","02/11/16","AWH-301304","AWH-301304","30/06/21","2827--02/11/2016"
"15401","27078-Mpp Technologies Pvt Ltd","Orange","BR3","06/10/16","CfE-Expand","Granted","86293","02/11/16","CTE-301303","CTE-301303","30/09/21","2826--02/11/2016"
"17578","30667-Arogya Bharathi Hospital","Orange","BR3","06/10/16","CfE-Fresh","Granted","86503","02/11/16","CTE-301302","CTE-301302","30/09/21","2825--02/11/2016"
