"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"14730","29030-Dodla Dairy Ltd., Ulavadi Village, Madikeri Cross, Chinthamani (T), CBP(D)563123","Orange","CKB","29/04/16","CfO-Renewal","Granted","83570","11/05/16","AW-300411","AW-300411","30/09/16","1073--11/05/2016"
"14183","27811-Indus Towers Limited","Green","DVG","11/05/16","CfO-Renewal","Granted","83785","11/05/16","A-102369","A-102369","31/12/00","1072--11/05/2016"
"14385","28805-Indus Towers Ltd.,","Green","DVG","11/05/16","CfO-Renewal","Granted","83783","11/05/16","A-102368","A-102368","31/12/00","1071--11/05/2016"
"14390","28819-Indus Towers Ltd.,","Green","DVG","11/05/16","CfO-Renewal","Granted","83780","11/05/16","A-102367","A-102367","31/12/00","1070--11/05/2016"
"14149","28495-Indus Towers Limited","Green","DVG","11/05/16","CfO-Renewal","Granted","83778","11/05/16","A-102366","A-102366","31/12/00","1069--11/05/2016"
"14219","27717-Indus Towers Limited","Green","DVG","11/05/16","CfO-Renewal","Granted","83777","11/05/16","A-102365","A-102365","31/12/00","1068--11/05/2016"
"14091","28219-Vision Stone Care","Green","B02","26/04/16","CfE-Fresh","Granted","83513","11/05/16","CTE-102364","CTE-102364","31/12/18","1067--11/05/2016"
"14473","28683-Larsen & Toubro Ltd","Green","B07","07/05/16","CfE-Fresh","Granted","83716","11/05/16","CTE-102363","CTE-102363","30/06/21","1066--11/05/2016"
"14181","27723-Indus Towers Limited","Green","DVG","11/05/16","CfO-Renewal","Granted","83775","11/05/16","A-102362","A-102362","31/12/00","1065--11/05/2016"
"14873","29050-Aakash Cables","Green","MY1","11/05/16","CfE-Fresh","Granted","83774","11/05/16","CTE-102361","CTE-102361","10/05/21","1064--11/05/2016"
"12712","27243-Ranisati Granite","Orange","B10","05/04/16","CfO-Fresh","Granted","83304","11/05/16","W-300410","W-300410","30/09/18","1063--11/05/2016"
"12598","27242-Welcome Granite","Orange","B10","05/04/16","CfO-Fresh","Granted","83302","11/05/16","W-300409","W-300409","30/09/18","1062--11/05/2016"
