"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"130809","107716-Sun Stone Crusher","Orange","CKM","19/02/22","CfO-Renewal","Granted","194072","27/04/22","AW-331051","AW-331051","30/09/31","50219--27/04/2022"
"142175","119033-Girija Stone Crusher","Orange","UDP","29/03/22","CfO-Renewal","Granted","195068","27/04/22","AW-331050","AW-331050","30/09/29","50218--27/04/2022"
"165086","33150-Muddapur Limestone & Dolomite Mine","Red","BGK","08/04/22","CfO-Renewal","Granted","195306","27/04/22","AW-331049","AW-331049","02/07/22","50217--27/04/2022"
"143099","86585-Matha Jyothi Residency Developed By Matha Developers Pvt Ltd","Orange","MNG","23/03/22","CfO-Fresh","Granted","195208","27/04/22","AW-331048","AW-331048","30/09/30","50216--27/04/2022"
"143603","119846-Artismo Elnido","Red","B08","18/02/22","CfE-Fresh","Granted","194054","27/04/22","CTE-331047","CTE-331047","26/04/27","50215--27/04/2022"
"130005","107693-Felicity Adobe Llp Belagavi","Red","BE1","03/01/22","CfE-Fresh","Granted","192938","27/04/22","CTE-331046","CTE-331046","26/04/27","50214--27/04/2022"
"166003","37703-Sri Mallikarjuna Industries","Green","DVG","27/04/22","CfO-Fresh","Granted","205566","27/04/22","W-119773","W-119773","31/12/34","50213--27/04/2022"
"123829","103450-Souza Picardo Enviro Solutions Private Limited","Orange","MNG","02/03/22","CfE-Fresh","Granted","194333","27/04/22","CTE-331045","CTE-331045","26/04/27","50212--27/04/2022"
"143117","104071-Ns Jelly Crusher Hosahalli Village","Orange","TMK","05/03/22","CfO-Fresh","Granted","194428","27/04/22","AW-331044","AW-331044","30/09/31","50211--27/04/2022"
"142334","19691-Jayashree Enterprises,","Orange","DVG","13/01/22","CfO-Renewal","Granted","193574","27/04/22","AW-331043","AW-331043","30/09/29","50210--27/04/2022"
"128260","30622-Murudeshwar Cermaics Ltd","Orange","TMK","05/03/22","CfO-Renewal","Granted","194722","27/04/22","AW-331042","AW-331042","30/09/31","50209--27/04/2022"
"130324","11602-J.P.F Metacast Pvt Ltd","Orange","BE1","12/11/21","HWM-AutoRenewal","Granted","0","27/04/22","H-119773","H-119773","30/09/30","50208--27/04/2022"
"128053","82296-Panacea Medical Technologies Pvt Ltd","Green","KLR","27/04/22","HWM-Fresh","Granted","205557","27/04/22","119771","119771","31/12/22","50207--27/04/2022"
"128650","10221-Apollo Hospitals, A Unit Of Imperial Hospital & Research Centre Limited","Red","B07","17/02/22","CfO-Renewal","Granted","194006","27/04/22","AW-331041","AW-331041","30/06/26","50206--27/04/2022"
"127273","103862-BBMP MSW Processing Plant - Chikkanagamanagala","Red","B02","04/12/21","CfO-Renewal","Granted","192243","27/04/22","AW-331040","AW-331040","30/06/23","50205--27/04/2022"
"123913","14220-. Terra Firma Bio Technologies Pvt Ltd","Red","BR2","15/09/21","CfO-Renewal","Granted","190214","27/04/22","W-331038","W-331038","30/06/23","50203--27/04/2022"
"142397","119075-Proposed Hotel Cum Commercial Project Rathnakar Hegde","Orange","UDP","28/03/22","CfE-Fresh","Granted","195041","27/04/22","CTE-331036","CTE-331036","26/04/27","50201--27/04/2022"
"127372","106251-Prakruthi Stone Crusher","Orange","UDP","17/03/22","CfE-Fresh","Granted","194819","26/04/22","CTE-331036","CTE-331036","25/04/27",""
"130812","82470-Ms Naveen Hotels Ltd.,(Golf Course)","Orange","KWR","11/03/22","CfO-Renewal","Granted","194587","26/04/22","AW-331036","AW-331036","30/09/28",""
"142923","32730-Yuken India Limited","Red","KLR","22/03/22","CfE-Expand","Granted","194905","26/04/22","CTE-331035","CTE-331035","21/03/27","50200--26/04/2022"
"141925","102690-Vivanta","Orange","UDP","25/04/22","CfE-Fresh","Granted","205512","26/04/22","CTE-331034","CTE-331034","25/04/27","50199--26/04/2022"
"141450","30765-Badve Engineering Limited","Red","KLR","11/03/22","CfO-Renewal","Granted","194608","26/04/22","AW-331033","AW-331033","30/06/26","50198--26/04/2022"
"165995","131300-Madhura Industries","Green","B11","26/04/22","CfO-Renewal","Granted","205542","26/04/22","W-119770","W-119770","31/12/36","50196--26/04/2022"
"165288","130913-Joy Industries","Green","B11","26/04/22","CfO-Renewal","Granted","205534","26/04/22","AW-119769","AW-119769","31/12/36","50195--26/04/2022"
"131017","108294-Deccan Die Castings Private Limited","Red","KLR","22/03/22","CfE-Expand","Granted","194904","26/04/22","CTE-331031","CTE-331031","21/03/27","50194--26/04/2022"
"111568","23275-Fabionix (India) Pvt. Ltd","Red","RMN","08/11/21","CfO-Renewal","Granted","191519","26/04/22","AW-331030","AW-331030","30/06/26","50193--26/04/2022"
"113262","10060-Tata Motors Ltd.,","Red","DHW","07/07/21","CfO-Renewal","Granted","190235","26/04/22","AW-331028","AW-331028","30/06/26","50191--26/04/2022"
"131347","23458-Radhika Cashews","Orange","UDP","19/04/22","CfO-Renewal","Granted","195432","26/04/22","AW-331026","AW-331026","30/09/31","50189--26/04/2022"
"141585","118621-Ullalthi Polymers","Orange","MNG","15/03/22","CfE-Fresh","Granted","194705","26/04/22","CTE-331025","CTE-331025","25/04/27","50188--26/04/2022"
"131212","10932-Disha Retail Fixtures Pvt Limited,","Red","B01","25/02/22","CfO-Renewal","Granted","194253","26/04/22","AW-331024","AW-331024","30/06/26","50187--26/04/2022"
"165521","130997-Elite Residency I","Green","BE1","26/04/22","CfE-Fresh","Granted","205532","26/04/22","CTE-119768","CTE-119768","25/04/27","50186--26/04/2022"
"154418","120339-Kademani Plaza","Green","BE1","26/04/22","CfE-Fresh","Granted","205533","26/04/22","CTE-119767","CTE-119767","25/04/27","50185--26/04/2022"
"109756","21817-Sri Maruthi Industries (Shree Shivaprasad Cashews)","Orange","UDP","16/03/22","CfO-Renewal","Granted","194760","26/04/22","AW-331022","AW-331022","30/09/30","50184--26/04/2022"
"154243","18006-Ambica Patterns India Pvt. Ltd.,","Green","B06","22/04/22","CfO-Renewal","Granted","205483","26/04/22","AW-119766","AW-119766","31/12/21","50182--26/04/2022"
"143615","119851-Apple Auto Agency Pvt Ltd","Green","B07","30/03/22","CfO-Fresh","Granted","195095","26/04/22","W-119765","W-119765","31/12/35","50181--26/04/2022"
"164977","13517-Bimal Auto Agency India Pvt. Ltd.,","Orange","B10","26/04/22","HWM-Renewal","Granted","205528","26/04/22","331021","331021","30/09/23","50180--26/04/2022"
"154565","120010-Sri Sai Foundation Psychiatric Hospital","Orange","KLR","06/04/22","CfO-Fresh","Granted","195261","26/04/22","W-331020","W-331020","30/09/31","50179--26/04/2022"
"165519","120375-Hubner Interface Systems India Private Limited","Green","BR3","25/04/22","CfE-Fresh","Granted","205522","25/04/22","CTE-119764","CTE-119764","24/04/27","50178--25/04/2022"
"165802","131179-Commercial Building By Mrs S Aruna Mr L Srinivas","Green","BR2","25/04/22","CfE-Fresh","Granted","205521","25/04/22","CTE-119762","CTE-119762","24/04/27","50176--25/04/2022"
"165685","119240-Gayatri Timbers","Green","B09","25/04/22","CfO-Fresh","Granted","205524","25/04/22","AW-119763","AW-119763","31/12/36","50177--25/04/2022"
