"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"33898","27994-N I Ventures Pvt. Ltd.,","Orange","BE1","31/08/18","CfO-Fresh","Granted","117755","07/02/19","AW-310527","AW-310527","30/09/22","17650--07/02/2019"
"78489","76453-Mk Pradeep Enterprises","Green","B06","31/01/19","CfO-Renewal","Granted","151180","07/02/19","W-108830","W-108830","31/12/25","17648--07/02/2019"
"15213","29314-D.P.Jain & Co Infrastructure Pvt Ltd","Orange","CKM","17/01/19","CfO-Renewal","Granted","151004","07/02/19","A-310526","A-310526","30/09/19","17647--07/02/2019"
"78491","76451-Kaviya Granites","Green","B06","31/01/19","CfO-Renewal","Granted","151179","07/02/19","W-108829","W-108829","31/12/27","17646--07/02/2019"
"78488","76452-Kaviya Granites","Green","B06","31/01/19","CfO-Fresh","Granted","151184","07/02/19","W-108828","W-108828","31/12/26","17645--07/02/2019"
"29863","39418-Sri Nidhi Construction","Orange","MNG","23/01/19","CfO-Re Apply","Granted","140931","07/02/19","A-310525","A-310525","30/09/19","17643--07/02/2019"
"79270","76897-Adithya Granites","Green","B06","04/02/19","CfO-Fresh","Granted","151282","07/02/19","W-108827","W-108827","31/12/27","17644--07/02/2019"
"31760","34554-Sairam Solder Alloys","Orange","MY1","05/12/18","CfO-Fresh","Granted","139842","07/02/19","AW-310524","AW-310524","30/06/23","17642--07/02/2019"
"79269","76894-Adithya Granites","Green","B06","04/02/19","CfO-Renewal","Granted","151285","07/02/19","W-108826","W-108826","31/12/27","17640--07/02/2019"
"31246","19569-Khimjibhai Mills","Red","BE1","23/06/18","CfO-Renewal","Granted","95637","07/02/19","AW-310523","AW-310523","30/06/23","17641--07/02/2019"
"76210","53771-Gold Palace Onyx -Commercial Cum Hotel Building","Orange","MNG","02/01/19","CfE-Fresh","Granted","140919","07/02/19","CTE-310522","CTE-310522","06/02/24","17639--07/02/2019"
"77993","75515-Proposed Commercial Building- Site Bearing No.736 & 737, J P Nagar","Green","B05","31/01/19","CfE-Fresh","Granted","151191","07/02/19","CTE-310521","CTE-310521","30/01/21","17638--07/02/2019"
"31835","35664-Nash Industries India Private Limited","Green","B01","06/02/19","HWM-Fresh","Granted","151354","07/02/19","108824","108824","31/12/23","17636--07/02/2019"
"77755","75888-Sri Mahadeshwara Enterprises","Green","B06","30/01/19","CfO-Fresh","Granted","151156","07/02/19","W-108825","W-108825","31/12/27","17637--07/02/2019"
"77778","11441-Sobha Developers Limited, Unit Concrete Products Division","Green","B01","04/02/19","CfE-Expand","Granted","151292","07/02/19","CTE-108823","CTE-108823","03/02/24","17635--07/02/2019"
"79103","75924-B.R.S. Print And Pack","Green","B06","31/01/19","CfO-Fresh","Granted","151177","07/02/19","W-108822","W-108822","31/12/27","17634--07/02/2019"
