"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"193754","154089-Calibre Chemicals Pvt Ltd","Red","B01","13/12/23","CfE-Fresh","Granted","219755","27/06/24","CTE-343974","CTE-343974","26/06/29","71582--27/06/2024"
"208258","17450-Glastronix LLP Unit-2","Red","BR3","28/11/23","CfE-Expand","Granted","219378","27/06/24","CTE-343973","CTE-343973","26/06/29","71581--27/06/2024"
"219512","149780-Anand Sweets And Savouries Llp","Orange","B01","19/06/24","CfO-Fresh","Granted","234093","27/06/24","AW-343972","AW-343972","30/09/33","71580--27/06/2024"
"224471","213684-Ms Arihant Polypet","Green","B05","27/06/24","CfO-Fresh","Granted","234254","27/06/24","W-127803","W-127803","31/12/38","71579--27/06/2024"
"214019","183661-Anm Ventures","Red","BR3","17/02/24","CfE-Fresh","Granted","221429","27/06/24","CTE-343971","CTE-343971","26/06/29","71577--27/06/2024"
"209712","41600-Ms. Auriga Research Private Limited","Red","B04","13/10/23","CfO-Renewal","Granted","218419","27/06/24","AW-343970","AW-343970","30/06/28","71576--27/06/2024"
"192964","153319-Prestige South City Holdings Jindal City","Red","B06","03/07/23","CfO-Fresh","Granted","216031","27/06/24","AW-343969","AW-343969","30/06/26","71575--27/06/2024"
"224467","213688-Samhita Estates Llp","Green","B10","27/06/24","CfE-Fresh","Granted","234260","27/06/24","CTE-127801","CTE-127801","26/06/29","71574--27/06/2024"
"219654","41015-M.S Industrial Services","Red","B11","06/05/24","CfO-Renewal","Granted","223312","27/06/24","AW-343968","AW-343968","30/06/28","71573--27/06/2024"
"191239","14279-Surface Chem Finishers","Red","B11","04/04/24","CfO-Renewal","Granted","223164","27/06/24","AW-343967","AW-343967","30/06/28","71572--27/06/2024"
"205772","15058-Adpro Systems India Pvt Ltd","Red","B11","04/04/24","CfO-Renewal","Granted","222771","27/06/24","AW-343966","AW-343966","30/06/28","71571--27/06/2024"
