"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"106553","99778-Shakti Stone Crusher","Orange","BE2","17/11/20","CfE-Fresh","Granted","174268","18/12/20","CTE-322259","CTE-322259","16/11/25","36656--18/12/2020"
"101860","81815-Ray Life Sciences Pvt. Ltd.","Orange","DHW","11/06/20","CfE-Fresh","Granted","171007","18/12/20","CTE-322258","CTE-322258","10/06/22","36655--18/12/2020"
"103622","64078-Page Industries Limited","Green","MDY","18/07/20","HWM-AutoRenewal","Granted","0","18/12/20","H-115457","H-115457","15/10/23","36654--18/12/2020"
"107115","24146-Tata Autocomp Systems Ltd","Green","RMN","18/12/20","HWM-Amendment","Granted","174940","18/12/20","115455","115455","31/12/25","36653--18/12/2020"
"95645","24668-Sansera Engineering Limited., (Unit - 9)","Green","B01","17/12/20","CfO-Expand","Granted","174926","18/12/20","AW-115454","AW-115454","31/12/24","36652--18/12/2020"
"105189","98792-Dover India Pvt Ltd","Green","B01","17/12/20","CfE-Fresh","Granted","174942","18/12/20","CTE-115453","CTE-115453","16/12/25","36651--18/12/2020"
"108112","100785-Devigere Agro Industries","Green","DVG","18/12/20","CfO-Renewal","Granted","174943","18/12/20","AW-115452","AW-115452","31/12/25","36650--18/12/2020"
"107616","25190-Bharatiyam Foods & Beverages Pvt. Ltd.,","Green","RMN","17/12/20","HWM-Renewal","Granted","174930","18/12/20","115451","115451","31/12/25","36649--18/12/2020"
"108099","99703-Gmsbags Biotech Private Limited","Green","DVG","17/12/20","CfE-Expand","Granted","174916","18/12/20","CTE-115449","CTE-115449","21/10/22","36647--18/12/2020"
"44846","38137-Indian Institute Of Science","Red","B04","13/07/20","HWM-Renewal","Granted","171649","18/12/20","322257","322257","30/06/23","36646--18/12/2020"
"94315","80606-General Hospital Yelahanka","Red","B08","20/08/20","CfO-Renewal","Granted","172322","18/12/20","AW-322256","AW-322256","30/06/24","36645--18/12/2020"
"102037","82105-Meritor Commercial Vehicle Systems India Pvt Ltd","Red","MY2","29/09/20","CfO-Fresh","Granted","173090","17/12/20","AW-322255","AW-322255","30/06/25","36644--17/12/2020"
"104600","98368-Agp City Gas Private Limited","Red","MY2","10/09/20","CfE-Fresh","Granted","172759","17/12/20","CTE-322254","CTE-322254","09/09/25","36643--17/12/2020"
"101372","76845-Armes Maini Storage System Private Limited","Red","RMN","28/09/20","CfO-Fresh","Granted","173063","17/12/20","AW-322253","AW-322253","30/06/23","36642--17/12/2020"
"102777","86792-Jsw Mangalore Container Terminal Pvt Ltd","Red","MNG","08/09/20","CfE-Fresh","Granted","172668","17/12/20","CTE-322252","CTE-322252","07/09/25","36641--17/12/2020"
"108170","100822-Industrial Moulders","Green","B02","17/12/20","CfO-Renewal","Granted","174932","17/12/20","AW-115448","AW-115448","31/12/34","36639--17/12/2020"
"102622","87344-Mtl New Initiatives Private Limited","Orange","RMN","30/11/20","CfE-Fresh","Granted","174553","17/12/20","CTE-322250","CTE-322250","29/11/25","36637--17/12/2020"
