"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"113753","11370-Kirloskar Electric Company Ltd","Orange","TMK","30/10/21","HWM-Renewal","Rejected","191465","17/01/22","118738Rejected","118738Rejected","","47316--17/01/2022"
"127688","106391-Rahul Cars India Private Ltd","Orange","SHM","20/11/21","CfO-Fresh","Granted","192256","17/01/22","AW-329225","AW-329225","30/09/28","47315--17/01/2022"
"111453","102948-Metropolitan Media Company Limited","Orange","SHM","17/12/21","CfO-Renewal","Granted","192584","17/01/22","AW-329224","AW-329224","30/09/30","47314--17/01/2022"
"127006","38627-Karnataka Rice Industries","Orange","TMK","14/12/21","CfO-Renewal","Granted","192467","17/01/22","AW-329223","AW-329223","30/09/31","47313--17/01/2022"
"126485","105018-Asa Foods Private Limited","Red","HAS","13/01/22","CfE-Fresh","Granted","193225","17/01/22","CTE-329222","CTE-329222","12/01/27","47312--17/01/2022"
"127652","10071-Malnad Alloy Castings Pvt Ltd","Orange","SHM","17/09/21","CfO-Renewal","Granted","191999","17/01/22","AW-329221","AW-329221","30/09/31","47311--17/01/2022"
"129583","107459-Vinayaka Powder Tech","Red","RMN","03/01/22","CfE-Fresh","Granted","192951","17/01/22","CTE-329220","CTE-329220","02/01/27","47310--17/01/2022"
"141566","105504-Ksph And Idcl","Orange","B08","12/01/22","CfO-Fresh","Granted","193189","17/01/22","W-329219","W-329219","30/09/31","47309--17/01/2022"
"129042","29591-Protac Foods International","Red","KLR","02/11/21","CfO-Renewal","Granted","191417","17/01/22","AW-329218","AW-329218","30/06/26","47308--17/01/2022"
"126078","105598-Rajashekhar Milk Chilling Plant","Orange","TMK","06/09/21","CfE-Fresh","Granted","190030","17/01/22","CTE-329217","CTE-329217","05/09/26","47307--17/01/2022"
"113136","76072-Nimhans Hospital","Red","B05","17/07/21","CfO-Renewal","Granted","188734","17/01/22","AW-329216","AW-329216","30/06/26","47306--17/01/2022"
"142413","12393-Embiotic Laboratories Pvt. Ltd.","Orange","B09","13/01/22","HWM-Renewal","Granted","193238","17/01/22","329215","329215","30/09/26","47305--17/01/2022"
"129992","24009-Arvind Ltd","Orange","B02","10/01/22","HWM-Renewal","Granted","193152","17/01/22","329214","329214","30/09/26","47304--17/01/2022"
"141648","118677-Kl Engineering Works","Orange","RMN","14/01/22","CfE-Fresh","Granted","193250","17/01/22","CTE-329213","CTE-329213","16/01/26","47303--17/01/2022"
"130033","12393-Embiotic Laboratories Pvt. Ltd.","Orange","B09","26/11/21","CfO-Renewal","Granted","192041","17/01/22","AW-329212","AW-329212","30/09/31","47302--17/01/2022"
"130755","106612-Ak Om Sai Papers","Green","BE1","14/01/22","CfE-Fresh","Granted","193259","14/01/22","CTE-118766","CTE-118766","13/01/26","47301--14/01/2022"
"130505","107232-Homag India Private Limited","Green","BR3","23/12/21","CfE-Fresh","Granted","193072","14/01/22","CTE-118765","CTE-118765","22/12/26","47300--14/01/2022"
"141853","78530-Vaatsalya Hospital","Orange","HAS","06/01/22","CfO-Renewal","Granted","193031","14/01/22","AW-329211","AW-329211","30/09/30","47299--14/01/2022"
"141705","118700-Abhimanyu Hallmarking LLP","Orange","B04","10/01/22","CfO-Fresh","Granted","193109","14/01/22","AW-329210","AW-329210","30/09/31","47298--14/01/2022"
"142206","27601-Lakshmi Industries","Orange","CMR","13/01/22","CfO-Renewal","Granted","193217","14/01/22","AW-329209","AW-329209","30/09/31","47297--14/01/2022"
"142143","106053-Sri Annapoorneshwari Industries","Orange","HAS","03/01/22","CfE-Fresh","Granted","193029","14/01/22","CTE-329208","CTE-329208","02/01/27","47296--14/01/2022"
"142018","102894-Bfw Advanced Manufacturing Private Limited","Green","B04","13/01/22","CfO-Fresh","Granted","193237","14/01/22","A-118764","A-118764","31/12/36","47295--14/01/2022"
"126502","34350-S M Enterprises (Transformer Manufacture & Oil Division)","Orange","MDY","16/12/21","CfO-Renewal","Granted","192552","14/01/22","AW-329207","AW-329207","30/09/31","47294--14/01/2022"
"129987","26454-West Coast Optilinks (Formerly Sudarshan Telecom)","Green","MY1","24/11/21","HWM-Fresh","Granted","192618","14/01/22","118763","118763","31/12/24","47293--14/01/2022"
"129988","42247-West Coast Opticable Ltd.,( A Subsidiary Of West Coast Paper Mills Ltd,.)","Green","MY1","24/11/21","HWM-Fresh","Granted","192617","14/01/22","118762","118762","31/12/25","47292--14/01/2022"
"128125","106403-H M Trading Company","Orange","MDY","03/01/22","CfE-Fresh","Granted","193089","14/01/22","CTE-329206","CTE-329206","02/01/27","47291--14/01/2022"
"129771","32548-Haddinapade Iron Ore Mine of (BKG) of Sri. B. Rudra Gouda","Red","BLY","08/11/21","CfE-Expand","Granted","191671","14/01/22","CTE-329205","CTE-329205","13/03/26","47290--14/01/2022"
"141726","15921-Arbor Brewpub,","Orange","B03","11/01/22","CfO-Expand","Granted","193164","14/01/22","AW-329204","AW-329204","30/09/30","47289--14/01/2022"
"124633","86575-Ms Ador Fontech Limited","Orange","BR3","04/10/21","CfE-Fresh","Granted","191025","14/01/22","CTE-329203","CTE-329203","03/10/26","47288--14/01/2022"
"131165","108386-Javagal Jain Udyog","Orange","B05","04/01/22","CfO-Fresh","Granted","192972","14/01/22","W-329202","W-329202","30/09/31","47287--14/01/2022"
