"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"23400","24301-Metal Impacts Pvt. Ltd., Unit-IV","Orange","B02","21/08/17","CfO-Renewal","Granted","90121","06/12/17","AW-304481","AW-304481","30/06/22","7954--06/12/2017"
"21820","31206-Sharada Electrochem","Red","B01","29/06/17","CfO-Fresh","Granted","89247","06/12/17","AW-304480","AW-304480","30/06/22","7953--06/12/2017"
"25518","16739-KSRTC Depot, Shivamogga","Orange","SHM","16/11/17","CfO-Renewal","Granted","91625","06/12/17","AW-304479","AW-304479","30/09/22","7952--06/12/2017"
"26517","36777-A Balaram Reddy Hot Mix Plant","Orange","CDG","30/11/17","CfO-Renewal","Granted","91726","06/12/17","AW-304478","AW-304478","30/09/21","7951--06/12/2017"
"25272","35236-Peepal Tree Developers Pvt Ltd","Orange","B03","10/11/17","CfE-Fresh","Granted","91306","06/12/17","CTE-304477","CTE-304477","30/09/22","7950--06/12/2017"
"24092","11645-Almighty Ring Forgings Pvt Ltd","Orange","B11","20/11/17","CfO-Renewal","Granted","91470","06/12/17","AW-304476","AW-304476","30/09/22","7949--06/12/2017"
"25358","17999-Sensarom Foods Pvt Ltd.,(Formerly Global Food Specialities )","Orange","B11","29/11/17","CfO-Renewal","Granted","91673","06/12/17","AW-304475","AW-304475","30/09/22","7948--06/12/2017"
"21291","32744-Thacker Sales Corporation","Orange","B11","01/09/17","CfO-Fresh","Granted","90259","06/12/17","AW-304474","AW-304474","30/09/22","7947--06/12/2017"
"23970","33075-Ashoka Sanjeevin Medicare Centre LLP","Orange","SHM","22/09/17","CfO-Renewal","Granted","91664","05/12/17","AW-304473","AW-304473","30/09/19","7946--05/12/2017"
"25121","35355-Ms. Begur Trading Company","Green","CRG","22/11/17","CfE-Fresh","Granted","91511","05/12/17","CTE-105179","CTE-105179","21/11/22","7945--05/12/2017"
"17671","28260-Neon Indian Polymers","Green","B05","05/12/17","CfO-Fresh","Granted","91776","05/12/17","W-105178","W-105178","31/12/16","7944--05/12/2017"
"25749","11036-Armstrong Acmite India Manufacturing Private Limited","Orange","B11","21/11/17","HWM-Renewal","Granted","91502","05/12/17","304472","304472","30/09/22","7943--05/12/2017"
"22351","33468-Southern Agro Industries","Red","CKB","28/06/17","CfO-Renewal","Granted","89236","05/12/17","AW-304471","AW-304471","30/06/22","7942--05/12/2017"
"25794","35896-Heramba Polymers","Green","B05","05/12/17","CfO-Fresh","Granted","91774","05/12/17","W-105177","W-105177","31/12/26","7941--05/12/2017"
"25162","18641-Benson & Company,","Green","B01","04/12/17","CfO-Renewal","Granted","91759","05/12/17","AW-105176","AW-105176","31/12/27","7940--05/12/2017"
"23623","14881-Suresh Steel Tubes Private Limited, Unit-2,","Green","B01","05/12/17","CfO-Renewal","Granted","91772","05/12/17","AW-105175","AW-105175","31/12/26","7939--05/12/2017"
