"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"20798","32922-Sooraj Drier","Orange","SHM","18/08/17","CfO-Fresh","Granted","91013","28/10/17","AW-304017","AW-304017","30/06/21","7264--28/10/2017"
"25532","17549-Vigneshwara Rice Mill","Green","SHM","25/10/17","CfO-Renewal","Granted","91069","28/10/17","A-104953","A-104953","30/06/21","7263--28/10/2017"
"21852","31235-Test Case_24092016_Awh","Red","GDG","17/05/17","HWM-Fresh","Rejected","88696","28/10/17","Rejected","Rejected","",""
"24456","12837-Excel Foods Pvt, Ltd.,","Orange","DHW","28/09/17","HWM-Fresh","Granted","90845","27/10/17","304016","304016","30/06/21","7262--27/10/2017"
"25628","35629-Crop Development Co-Operative Society Ltd","Orange","GDG","17/10/17","CfO-Renewal","Granted","90950","27/10/17","AW-304015","AW-304015","30/06/21","7261--27/10/2017"
"25327","35466-Malai Stones","Green","MDY","26/10/17","CfO-Renewal","Granted","91046","27/10/17","AW-104952","AW-104952","30/06/21","7260--27/10/2017"
"24342","19163-Amrut Distilleries Pvt Ltd.","Orange","BE1","17/10/17","CfO-Renewal","Granted","90925","27/10/17","AW-304014","AW-304014","30/06/21","7259--27/10/2017"
"23543","34100-Sahney Commutators Pvt. Ltd.,","Green","B04","25/10/17","CfO-Renewal","Granted","91031","27/10/17","AW-104951","AW-104951","30/06/21","7258--27/10/2017"
"25324","35488-Electric Power Equipment Company","Green","B04","27/10/17","CfO-Fresh","Granted","91072","27/10/17","AW-104950","AW-104950","30/06/21","7257--27/10/2017"
"24821","12786-First Steel Company Pvt, Ltd.,","Orange","DHW","28/09/17","CfO-Renewal","Granted","90908","27/10/17","AW-304013","AW-304013","30/06/21","7256--27/10/2017"
"24861","34796-Rushil Decor Ltd.","Green","CKM","04/10/17","CfO-Fresh","Granted","91068","27/10/17","W-104949","W-104949","30/06/21","7255--27/10/2017"
"23291","16778-Hindustan Granites","Green","B02","25/09/17","CfO-Renewal","Granted","91062","27/10/17","AW-104948","AW-104948","30/06/21","7254--27/10/2017"
"23287","33535-Hmg Stones,","Green","B02","27/10/17","CfO-Renewal","Granted","91057","27/10/17","AW-104947","AW-104947","30/06/21","7253--27/10/2017"
"24602","34532-Sholam Granites corporation, unit-1","Green","BR3","13/10/17","CfO-Renewal","Granted","90854","27/10/17","AW-104946","AW-104946","30/06/21","7252--27/10/2017"
"24018","34744-K S R Hot Mix Plant","Orange","CDG","11/10/17","CfO-Renewal","Granted","90811","27/10/17","AW-304012","AW-304012","30/06/21","7251--27/10/2017"
"23832","18525-Feeds India","Orange","DVG","14/09/17","CfO-Renewal","Granted","90446","27/10/17","AW-304011","AW-304011","30/06/21","7250--27/10/2017"
"23255","24201-Kmf Milk Chilling Centre (Shimoga Milk Union)","Orange","DVG","11/10/17","CfE-Expand","Granted","90806","27/10/17","CTE-304010","CTE-304010","30/06/21","7249--27/10/2017"
"23969","34701-Shimoga Davanagere & Chitrdurga Dist Co-Op Milk Union- Anandapuram Milk Chilling","Orange","SHM","30/08/17","CfE-Expand","Granted","90384","27/10/17","CTE-304009","CTE-304009","30/06/21","7248--27/10/2017"
"25022","33947-Brewsky Hennure Brewery Pvt. Ltd.,","Orange","B10","13/10/17","CfE-Fresh","Granted","90868","27/10/17","CTE-304008","CTE-304008","30/06/21","7247--27/10/2017"
"17641","22712-Sansu Automotives Private Limited","Orange","B02","17/10/17","CfO-Renewal","Granted","90944","27/10/17","AW-304007","AW-304007","30/06/21","7246--27/10/2017"
"23761","13809-Cymbiotics Biopharma Private Limited,","Orange","B01","26/10/17","CfO-Renewal","Granted","91045","27/10/17","AW-304006","AW-304006","30/06/21","7245--27/10/2017"
"25542","35541-Kalika Green Energy","Green","TMK","27/10/17","CfE-Fresh","Granted","91053","27/10/17","CTE-104945","CTE-104945","30/06/21","7244--27/10/2017"
"14044","10742-Ooto Bilz India Pvt Ltd","Orange","BR2","16/06/16","CfO-Renewal","Granted","84418","27/10/17","AW-304005","AW-304005","30/06/21","7243--27/10/2017"
"25036","28227-Mr Ramalingam Construction Company Pvt. Ltd.","Orange","B06","07/10/17","CfO-Renewal","Granted","90736","27/10/17","AW-304004","AW-304004","30/06/21","7242--27/10/2017"
"25578","35608-Shankar Timber Traders","Green","B05","27/10/17","CfO-Renewal","Granted","91052","27/10/17","AW-104944","AW-104944","30/06/21","7241--27/10/2017"
"23206","17652-Padmavathi Metal & Profile","Orange","B09","16/09/17","CfO-Renewal","Granted","90704","27/10/17","AW-304003","AW-304003","30/06/21","7240--27/10/2017"
"21605","33542-Xgn_Test_Lr_05042017","Red","YDG","05/05/17","CfE-Fresh","Rejected","88573","27/10/17","CTE-CTE-CTE-CTE-3026","CTE-CTE-CTE-CTE-3026","",""
"18713","11256-Eagleton The Golf Resort","Red","RMN","31/12/16","CfO-Renewal","Rejected","87200","27/10/17","AW-Rejected","AW-Rejected","",""
