"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"21704","33522-Me Forgetech","Orange","BR3","14/08/17","CfO-Fresh","Granted","90315","21/09/17","AW-303750","AW-303750","30/06/21","6776--21/09/2017"
"22530","33695-Paama Agrico Pvt. Ltd.,","Orange","BR2","14/09/17","CfE-Fresh","Granted","90453","21/09/17","CTE-303749","CTE-303749","30/06/21","6775--21/09/2017"
"23983","33109-Sri Lakshmi Design Unit-2","Orange","B06","24/08/17","CfO-Fresh","Granted","90187","21/09/17","AW-303748","AW-303748","30/06/21","6774--21/09/2017"
"24651","35072-Sri. C. Venkatesh","Green","B02","21/09/17","CfO-Fresh","Granted","90536","21/09/17","W-104732","W-104732","30/06/21","6773--21/09/2017"
"19136","31928-R.R. Industries","Red","BR3","23/01/17","CfO-Fresh","Granted","90079","21/09/17","AW-303747","AW-303747","30/06/21","6772--21/09/2017"
"24529","34829-V-Make Industries","Green","KWR","21/09/17","CfE-Fresh","Granted","90540","21/09/17","CTE-104731","CTE-104731","30/06/21","6771--21/09/2017"
"24221","34798-S.L.R Coffee Curers","Green","CKM","05/09/17","CfE-Fresh","Granted","90538","21/09/17","CTE-104730","CTE-104730","30/06/21","6770--21/09/2017"
"24692","35081-.rajguru Nutrients ,214 , S Y No.214*1k, Aliyabad, Next To Kiadb Industrial Area","Green","BJR","13/09/17","CfE-Fresh","Granted","90535","21/09/17","CTE-104729","CTE-104729","30/06/21","6769--21/09/2017"
"24511","35001-Ms.Vivaan Cold Storage","Green","BLY","12/09/17","CfE-Fresh","Granted","90450","21/09/17","CTE-104728","CTE-104728","30/06/21","6768--21/09/2017"
"22562","28935-Ms.Velca Racking Systems Private Limited","Red","BR1","20/07/17","CfO-Fresh","Granted","89692","21/09/17","AW-303746","AW-303746","30/06/21","6767--21/09/2017"
