"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"23714","32407-Fortifori Plastics Pvt. Ltd.,","Orange","B11","12/10/17","CfO-Renewal","Granted","90819","21/10/17","AW-303969","AW-303969","30/06/21","7169--21/10/2017"
"21796","33278-Nash Industries (I) Pvt Ltd","Orange","B11","05/07/17","CfO-Renewal","Granted","90560","21/10/17","AW-303968","AW-303968","30/06/21","7168--21/10/2017"
"24492","34901-Wood Stock Villas","Green","CRG","28/09/17","CfO-Fresh","Granted","90677","21/10/17","AW-104906","AW-104906","30/06/21","7167--21/10/2017"
"24904","32337-Tharu & Sons","Orange","B04","19/10/17","CfO-Fresh","Granted","90948","21/10/17","AW-303967","AW-303967","30/06/21","7166--21/10/2017"
"23881","25134-Unitex Apparels Pvt Ltd","Green","B09","11/10/17","CfO-Renewal","Granted","90892","21/10/17","AW-104905","AW-104905","30/06/21","7165--21/10/2017"
"22241","32622-Test_Industry1","Green","KPL","15/06/17","HWM-Renewal","Granted","90038","21/10/17","104904","104904","30/06/21","7164--21/10/2017"
"19876","15450-Amitronics Pvt Ltd","Red","B07","19/05/17","CfE-Expand","Rejected","88726","21/10/17","CTE-Rejected","CTE-Rejected","",""
"25663","35636-Master Granitto","Green","KLR","21/10/17","CfO-Renewal","Granted","90951","21/10/17","AW-104903","AW-104903","30/06/21","7163--21/10/2017"
"23615","34540-Balaji Construction","Orange","RCH","28/07/17","CfO-Fresh","Granted","90285","21/10/17","AW-303966","AW-303966","30/06/21","7162--21/10/2017"
"25046","35218-Singh Mehandi Industries,","Green","B06","16/10/17","CfO-Fresh","Granted","90911","21/10/17","AW-104902","AW-104902","30/06/21","7161--21/10/2017"
"24185","34823-Goutam Industries","Orange","RCH","15/09/17","CfO-Renewal","Granted","90480","21/10/17","AW-303965","AW-303965","30/06/21","7160--21/10/2017"
"24444","34196-Saptagiri Hot Mix Plant","Orange","RCH","15/09/17","CfO-Fresh","Granted","90461","21/10/17","AW-303964","AW-303964","30/06/21","7159--21/10/2017"
"23230","16650-Kavyashree Plastics,","Green","B06","13/10/17","CfE-Fresh","Granted","90864","21/10/17","CTE-104901","CTE-104901","30/06/21","7158--21/10/2017"
"22095","31852-Trinity Car Care Pvt Ltd","Orange","B09","01/07/17","CfO-Fresh","Granted","89595","21/10/17","AW-303963","AW-303963","30/06/21","7157--21/10/2017"
"24609","35064-Vasthra Care (Garment Stitching Division)","Green","B09","11/10/17","CfO-Fresh","Granted","90903","21/10/17","W-104900","W-104900","30/06/21","7156--21/10/2017"
"21586","17747-Balaji Industries","Orange","B09","29/07/17","CfO-Renewal","Granted","89971","21/10/17","AW-303962","AW-303962","30/06/21","7155--21/10/2017"
"22944","32911-Sri Sri College Of Ayurvedic Science & Research Hospital","Red","B09","29/07/17","CfO-Renewal","Granted","90189","21/10/17","AW-303961","AW-303961","30/06/21","7154--21/10/2017"
"20174","29981-Venkateshwara Industries","Orange","BLY","18/02/17","CfO-Fresh","Granted","88193","21/10/17","AW-303960","AW-303960","30/06/21","7153--21/10/2017"
"23700","32706-Kamal International","Orange","B09","02/08/17","CfO-Fresh","Granted","90089","21/10/17","W-303959","W-303959","30/06/21","7152--21/10/2017"
"24138","32660-Wanderers Brewing Pvt., Ltd.,","Orange","B03","17/10/17","CfO-Fresh","Granted","90924","19/10/17","AW-303958","AW-303958","30/06/21","7151--19/10/2017"
"25609","35555-Ramesh Textile","Green","BE2","19/10/17","CfE-Fresh","Granted","90946","19/10/17","CTE-104899","CTE-104899","30/06/21","7150--19/10/2017"
"24812","35048-Rohan Gruh Nirman Llp","Green","B09","13/10/17","CfE-Fresh","Granted","90890","19/10/17","CTE-104898","CTE-104898","30/06/21","7149--19/10/2017"
"24393","33421-Trans Energy","Green","BR3","13/10/17","CfO-Renewal","Granted","90855","19/10/17","AW-104897","AW-104897","30/06/21","7148--19/10/2017"
"24562","34750-Buddha Brick Mansion Llp","Green","B01","19/10/17","CfE-Fresh","Granted","90942","19/10/17","CTE-104896","CTE-104896","30/06/21","7147--19/10/2017"
"25058","18699-Sudarshan Pine Products Private Limited,","Green","B01","19/10/17","CfE-Expand","Granted","90938","19/10/17","CTE-104895","CTE-104895","30/06/21","7146--19/10/2017"
"24764","32924-Garitha Enterprises","Green","BR3","13/10/17","CfO-Fresh","Granted","90858","19/10/17","AW-104894","AW-104894","30/06/21","7145--19/10/2017"
"24791","32923-Ashwin Enterprises","Green","BR3","13/10/17","CfO-Fresh","Granted","90851","19/10/17","AW-104893","AW-104893","30/06/21","7144--19/10/2017"
"24896","13200-M/s.Bolsts International Private Limited","Orange","B05","17/10/17","CfO-Renewal","Granted","90913","19/10/17","AW-303957","AW-303957","30/06/21","7143--19/10/2017"
"24144","30641-Estuate Software Pvt Ltd","Orange","B08","17/10/17","CfO-Fresh","Granted","90930","19/10/17","AW-303956","AW-303956","30/06/21","7142--19/10/2017"
"19362","30750-Om Bikes","Orange","B05","23/02/17","CfO-Fresh","Granted","87817","19/10/17","AW-303955","AW-303955","30/06/21","7141--19/10/2017"
"22454","11960-Shri Annadanesh Mines, M.L.No.2400","Red","BGK","01/07/17","CfO-Renewal","Granted","89297","19/10/17","AW-303954","AW-303954","30/06/21","7140--19/10/2017"
"23119","10787-Provimi Animal Nutrition Pvt Ltd","Red","BR2","27/07/17","CfO-Expand","Granted","89841","19/10/17","AW-303953","AW-303953","30/06/21","7139--19/10/2017"
"21845","11403-Grasim Industries Limited (Chemical Division)","Red","KWR","31/07/17","CfO-Expand","Granted","89898","19/10/17","AW-303952","AW-303952","30/06/21","7138--19/10/2017"
