"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"20968","30656-Diamond Poly Print Unit-Ii","Green","B06","20/04/17","CfO-Fresh","Granted","88463","20/04/17","W-104017","W-104017","30/06/21","4793--20/04/2017"
"20954","33142-Sri Channabasaveshwara Water Plant","Green","RCH","17/04/17","CfO-Fresh","Granted","88430","20/04/17","W-104016","W-104016","30/06/21","4792--20/04/2017"
"19430","31874-Mereena Creations","Green","B11","24/03/17","CfO-Renewal","Granted","88175","19/04/17","AW-104015","AW-104015","30/06/21","4791--19/04/2017"
"20545","32901-Ramanamalai Iron Ore Mine of M/s. Veerabhadrappa Sangappa & Company","Red","BLY","07/03/17","CfO-Renewal","Granted","87949","19/04/17","AW-302482","AW-302482","30/06/21","4790--19/04/2017"
"20148","32494-Dharmapuri Iron Ore Mine of M/s. Veerabhadrappa Sangappa and Company","Red","BLY","27/02/17","CfO-Renewal","Granted","87947","19/04/17","AW-302481","AW-302481","30/06/21","4789--19/04/2017"
"13749","28433-Xgn-Test-20032016","Orange","KPL","03/04/16","CfE-Fresh","Granted","87900","19/04/17","CTE-302480","CTE-302480","30/06/21","4788--19/04/2017"
"21114","32749-Boiler Poultry Farm","Green","UDP","19/04/17","CfE-Fresh","Granted","88459","19/04/17","CTE-104014","CTE-104014","30/06/21","4787--19/04/2017"
"20662","10532-Apotex Research Pvt Limited,","Orange","B01","17/04/17","CfE-Expand","Granted","88420","19/04/17","CTE-302479","CTE-302479","30/06/21","4786--19/04/2017"
"20567","17103-Laksh Industries","Green","BGK","28/03/17","CfO-Expand","Granted","88261","19/04/17","W-104013","W-104013","30/06/21","4785--19/04/2017"
"20854","33082-Sharadha Constructions & Corporation Pvt. Ltd.","Green","BJR","25/03/17","CfO-Fresh","Granted","88448","19/04/17","AW-104012","AW-104012","30/06/21","4784--19/04/2017"
"20563","32767-Shapoorj Pallonji & Co Pvt Ltd","Green","B09","22/03/17","CfO-Fresh","Granted","88145","19/04/17","A-104011","A-104011","30/06/21","4783--19/04/2017"
"19758","32254-Manjunatha Agencies","Orange","BLY","14/02/17","CfO-Fresh","Rejected","88191","19/04/17","AW-AW-103930Rejected","AW-AW-103930Rejected","",""
"13194","10193-Graphite India Ltd.,","Red","B10","05/04/16","CfO-Renewal","Granted","83267","19/04/17","AWH-302478","AWH-302478","30/06/21","4782--19/04/2017"
"17944","10938-Prerana Motors (P) Ltd","Orange","B02","20/03/17","CfO-Renewal","Granted","88090","19/04/17","AW-302477","AW-302477","30/06/21","4781--19/04/2017"
"21312","29616-Central Hospital","Orange","MY1","18/04/17","CfO-Re Apply","Granted","88436","18/04/17","AW-302476","AW-302476","30/06/21","4780--18/04/2017"
"18652","31512-Centum Electronics Ltd.,","Green","B08","18/04/17","CfO-Fresh","Granted","88437","18/04/17","AW-104010","AW-104010","30/06/21","4779--18/04/2017"
"18037","31001-Aswini Industrial Coaters.","Red","RMN","24/11/16","CfO-Fresh","Granted","86807","18/04/17","AW-302475","AW-302475","30/06/21","4778--18/04/2017"
"19694","23015-Ramesh Tyres","Red","RMN","03/02/17","CfO-Fresh","Granted","87603","18/04/17","AW-302474","AW-302474","30/06/21","4777--18/04/2017"
"19834","23964-Jupiter Rubber Tec","Red","RMN","03/02/17","CfO-Renewal","Granted","87592","18/04/17","AW-302473","AW-302473","30/06/21","4776--18/04/2017"
"20464","32766-2l Engineers","Green","DHW","17/04/17","CfO-Fresh","Granted","88444","18/04/17","W-104009","W-104009","30/06/21","4775--18/04/2017"
"20750","33001-Salmara Herbals","Green","MNG","18/04/17","CfE-Fresh","Granted","88438","18/04/17","CTE-104008","CTE-104008","30/06/21","4774--18/04/2017"
"14143","10303-Sri Malaprabha Sahakari Sakkare Karkhane Niyamit Sugar Unit","Red","BE1","30/04/16","CfO-Renewal","Granted","83599","18/04/17","AW-302472","AW-302472","30/06/21","4773--18/04/2017"
"18009","11109-Anthem Cellutions Pvt.Ltd","Orange","B02","06/01/17","CfO-Renewal","Granted","87274","18/04/17","W-302471","W-302471","30/06/21","4772--18/04/2017"
