"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"16965","30493-Red Bricks Phase-3","Green","MNG","02/09/16","CfE-Fresh","Rejected","85780","02/09/16","CTE-Rejected","CTE-Rejected","",""
"16177","29715-D. Ravikumar, R K M Sand and Aggregates","Green","B10","25/08/16","CfE-Fresh","Granted","85662","01/09/16","CTE-102966","CTE-102966","24/08/21","2146--01/09/2016"
"16073","29685-M I Yangi Hot Mix Plant","Orange","BGK","30/06/16","CfO-Fresh","Granted","84678","01/09/16","AW-300887","AW-300887","29/06/21","2145--01/09/2016"
"17306","30719-Kabir Industries formerly called as Harsith Enterprises","Orange","BGK","27/08/16","CfE-Fresh","Granted","85673","01/09/16","CTE-300886","CTE-300886","26/08/21","2144--01/09/2016"
"17659","28869-M\s Amogh Health Care","Green","TMK","01/09/16","CfO-Fresh","Granted","85770","01/09/16","W-102965","W-102965","31/12/25","2143--01/09/2016"
"14857","27532-Ms Hindustan Engineers, Unit-B","Orange","BE1","16/08/16","CfO-Renewal","Granted","85464","01/09/16","AW-300885","AW-300885","15/08/21","2142--01/09/2016"
"17647","28850-Xgn_Test_Lo_15042016","Red","GDG","01/09/16","HWM-Fresh","Granted","85768","01/09/16","300884","300884","31/08/21","2141--01/09/2016"
"16648","30231-M\s Majunatha Granite Industries","Green","TMK","10/08/16","CfE-Fresh","Granted","85365","01/09/16","CTE-102964","CTE-102964","30/08/20","2140--01/09/2016"
"14692","24952-H A L Lca - Tejas Division","Orange","B10","14/07/16","CfE-Expand","Granted","85476","01/09/16","CTE-300883","CTE-300883","13/07/21","2139--01/09/2016"
"16598","19560-United Metal Crafts","Orange","BE1","23/08/16","CfO-Renewal","Granted","85624","01/09/16","AW-300882","AW-300882","22/08/21","2138--01/09/2016"
"16738","30154-Parvathamma Mahadevagouda Heggeri Hospital","Orange","HVR","22/07/16","CfO-Expand","Granted","85013","01/09/16","AW-300881","AW-300881","21/07/21","2137--01/09/2016"
"16667","30037-Sri Durgadevi Hot Mix Plant","Orange","HVR","22/07/16","CfE-Fresh","Granted","85011","01/09/16","CTE-300880","CTE-300880","21/07/21","2136--01/09/2016"
"15214","28975-Kalaburagi Cement Kharjikhed Limestone Mine of M/s. Kalaburagi Cement Pvt. Ltd.","Red","GUL","21/05/16","CfO-Renewal","Granted","83988","01/09/16","AWH-300879","AWH-300879","30/06/21","2135--01/09/2016"
"12312","27061-Katsu Coffee Private Limited","Green","B06","04/03/16","CfO-Fresh","Granted","85765","01/09/16","AW-102963","AW-102963","31/12/25","2134--01/09/2016"
"15660","29407-Sri Vijaya Durga Devi Minerals, Sy.No.201C, Dindadhahalli(V), Chitradurga Dist","Red","CDG","18/06/16","CfE-Fresh","Granted","84468","31/08/16","CTE-300878","CTE-300878","17/06/21","2133--31/08/2016"
"16436","30137-Bharath Auto Cars Pvt Ltd","Orange","KWR","27/07/16","CfO-Fresh","Granted","85423","31/08/16","AWH-300877","AWH-300877","30/09/21","2132--31/08/2016"
"17297","30727-Diya Systems ( Mangalore) Pvt Ltd","Red","MNG","31/08/16","CfE-Fresh","Granted","85752","31/08/16","CTE-102962","CTE-102962","31/12/21","2131--31/08/2016"
"17323","30776-Silver Springs","Green","MNG","31/08/16","CfE-Fresh","Granted","85754","31/08/16","CTE-102961","CTE-102961","31/12/21","2130--31/08/2016"
"17077","30566-Panchakshari Cashews","Orange","UDP","29/08/16","CfE-Fresh","Granted","85715","31/08/16","CTE-300876","CTE-300876","30/08/21","2129--31/08/2016"
"15635","23615-Mangalore Institute Of Oncology Pvt Ltd","Orange","MNG","30/07/16","CfO-Renewal","Granted","85200","31/08/16","AWH-300875","AWH-300875","30/09/21","2128--31/08/2016"
"13603","28160-Pari Steel Industries","Green","BR3","28/03/16","CfO-Fresh","Rejected","85552","31/08/16","AW-Rejected","AW-Rejected","",""
"16890","25801-Tia Technology India Pvt Ltd","Green","BR3","20/08/16","CfE-Fresh","Granted","85678","31/08/16","CTE-102960","CTE-102960","19/08/21","2127--31/08/2016"
"16341","27548-Annapurneshwari Beverages","Green","MY2","29/07/16","CfO-Fresh","Granted","85186","31/08/16","AW-102959","AW-102959","31/12/25","2126--31/08/2016"
"17537","30210-Rajdeep Buildcon Pvt Ltd","Green","BGK","31/08/16","CfO-Fresh","Granted","85741","31/08/16","AW-102958","AW-102958","31/12/17","2125--31/08/2016"
"14984","28935-Ms.Velca Racking Systems Private Limited","Red","BR1","09/06/16","CfE-Fresh","Granted","84314","31/08/16","CTE-300874","CTE-300874","08/06/21","2124--31/08/2016"
"17533","30211-Rajdeep Buildcon Pvt Ltd","Green","BGK","31/08/16","CfO-Fresh","Granted","85737","31/08/16","AW-102957","AW-102957","31/12/17","2123--31/08/2016"
"15872","28463-Gips Bio-Tech Lessee Of Sri. Jacob James, Cbmwtf","Red","MY1","22/07/16","CfO-Renewal","Granted","84986","30/08/16","AW-300873","AW-300873","30/06/21","2122--30/08/2016"
