"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"14087","28057-Seiren India Pvt. Ltd,","Red","MY1","17/06/16","CfO-Renewal","Granted","84449","06/04/17","AWH-302425","AWH-302425","30/06/21","4694--06/04/2017"
"18480","30882-Test_Xgn_23082016","Orange","GDG","03/03/17","HWM-Fresh","Granted","87904","06/04/17","302424","302424","30/06/21","4693--06/04/2017"
"20693","30594-Harita Fehrer Ltd.","Orange","MY1","05/04/17","CfO-Fresh","Granted","88363","06/04/17","AW-302423","AW-302423","30/06/21","4692--06/04/2017"
"20927","33058-Gemini Dyeing & Printing Mills Ltd., Garment Division, Unit-3","Green","B06","03/04/17","CfO-Fresh","Granted","88372","06/04/17","AW-103976","AW-103976","30/06/21","4691--06/04/2017"
"20800","32617-S. K. Garments, Building-Ii","Green","B07","06/04/17","CfO-Fresh","Granted","88369","06/04/17","AW-103975","AW-103975","30/06/21","4690--06/04/2017"
"19338","21576-AMR Tech Park-I","Green","B07","18/02/17","CfO-Renewal","Granted","87749","06/04/17","AWH-302422","AWH-302422","30/06/21","4689--06/04/2017"
"20596","32939-Sandhya Bricks Industries","Green","RCH","08/03/17","CfO-Fresh","Granted","88357","06/04/17","AW-103974","AW-103974","30/06/21","4688--06/04/2017"
"20869","33092-Mathrubhoomi Enterprises","Green","CRG","05/04/17","CfE-Fresh","Granted","88353","06/04/17","CTE-103973","CTE-103973","30/06/21","4687--06/04/2017"
"18686","31583-H.Nandeesh Hot Mix Plant","Orange","KPL","29/11/16","CfO-Renewal","Granted","86854","06/04/17","AW-302421","AW-302421","30/06/21","4686--06/04/2017"
"20708","32860-Ammu Mandakki Factory","Green","SHM","18/03/17","CfE-Fresh","Granted","88347","05/04/17","CTE-103972","CTE-103972","30/06/21","4685--05/04/2017"
"20698","32555-Revannas Fabricare Services Pvt Ltd","Orange","MY1","31/03/17","CfE-Fresh","Granted","88284","05/04/17","CTE-302420","CTE-302420","30/06/21","4684--05/04/2017"
"20325","32729-Vivus Hospitals Pvt Ltd","Orange","CRG","28/03/17","CfO-Renewal","Granted","88244","05/04/17","AW-302419","AW-302419","30/06/21","4683--05/04/2017"
"18610","30153-District Hospital","Red","CMR","23/01/17","CfO-Renewal","Granted","88295","05/04/17","AW-302418","AW-302418","30/06/21","4682--05/04/2017"
"18242","31079-Balaji Auto Enterprises Mysore (P) Ltd.,","Orange","MY2","10/02/17","CfO-Renewal","Granted","87676","05/04/17","AW-302417","AW-302417","30/06/21","4681--05/04/2017"
"20685","32991-BB Motors","Orange","MY1","28/03/17","CfO-Fresh","Granted","88265","05/04/17","AW-302416","AW-302416","30/06/21","4680--05/04/2017"
"21076","33161-Shree Balaji Bio Fuels Unit-II","Green","KLR","05/04/17","CfO-Fresh","Granted","88360","05/04/17","W-103971","W-103971","30/06/21","4679--05/04/2017"
"20025","12318-Indianoil Corporation Ltd.","Red","BE2","08/02/17","CfO-Expand","Granted","87650","05/04/17","AW-302415","AW-302415","30/06/21","4678--05/04/2017"
"18224","23942-Grand Mercure Bangalore (A Unit of Brigade Hotel Ventures Limited)","Orange","B05","17/03/17","CfO-Renewal","Granted","88070","05/04/17","AW-302414","AW-302414","30/06/21","4677--05/04/2017"
"20337","32548-Haddinapade Iron Ore Mine of (BKG) of Sri. B. Rudra Gouda","Red","BLY","06/03/17","CfO-Renewal","Granted","88003","05/04/17","AW-302413","AW-302413","30/06/21","4676--05/04/2017"
"18670","31046-Apogee Enterprises","Green","KLR","01/12/16","CfE-Fresh","Granted","86887","05/04/17","CTE-103970","CTE-103970","30/06/21","4675--05/04/2017"
"17474","30869-Xgn-Test-Karnataka-Lr-22082016","Orange","GDG","22/08/16","CfO-Fresh","Granted","85996","05/04/17","AWH-302412","AWH-302412","30/06/21","4674--05/04/2017"
"20290","32686-H.P. Madhukar Hot Mix Plant","Orange","GUL","22/02/17","CfE-Fresh","Granted","87791","05/04/17","CTE-302411","CTE-302411","30/06/21","4673--05/04/2017"
"20175","25950-Kemio Solutions Pvt. Ltd.","Red","B06","25/02/17","CfO-Fresh","Granted","87831","05/04/17","AW-302409","AW-302409","30/06/21","4671--05/04/2017"
"18899","31378-Vasudha Colours Pvt. Ltd","Orange","RMN","02/02/17","CfE-Fresh","Granted","87585","05/04/17","CTE-302408","CTE-302408","30/06/21","4670--05/04/2017"
"19745","32344-Bettadur Hospital","Orange","RCH","27/01/17","CfO-Fresh","Granted","88194","05/04/17","AW-302407","AW-302407","30/06/21","4669--05/04/2017"
"18256","31174-Arun Tech","Orange","B01","16/02/17","CfO-Renewal","Granted","87728","05/04/17","AW-302406","AW-302406","30/06/21","4668--05/04/2017"
"20281","31008-Yonex India Pvt Ltd","Orange","B09","09/03/17","CfO-Fresh","Granted","87992","05/04/17","AWH-302405","AWH-302405","30/06/21","4667--05/04/2017"
"19305","28454-Central State Farm","Orange","RCH","27/01/17","CfO-Fresh","Granted","88037","05/04/17","W-302404","W-302404","30/06/21","4666--05/04/2017"
"18163","31087-Tv Sundaram Iyengar & Sons","Orange","BDR","10/01/17","CfO-Fresh","Granted","87334","05/04/17","AW-302403","AW-302403","30/06/21","4665--05/04/2017"
"19154","31935-M\s.Lotus Motors","Orange","B05","25/02/17","CfO-Fresh","Granted","87828","05/04/17","AW-302402","AW-302402","30/06/21","4664--05/04/2017"
"18923","11169-Rinac India Ltd","Orange","B09","22/02/17","CfO-Renewal","Granted","88144","05/04/17","AWH-302401","AWH-302401","30/06/21","4663--05/04/2017"
