"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"17162","29200-Tecno Systems India Electronics Pvt Limited","Green","B01","21/09/16","CfO-Fresh","Granted","86030","21/09/16","AW-103036","AW-103036","31/12/25","2336--21/09/2016"
"17217","28172-Chatrad Cold Storage","Green","HVR","18/08/16","CfO-Fresh","Granted","85997","21/09/16","AW-103035","AW-103035","31/12/25","2335--21/09/2016"
"13924","28081-Cardolite Specialty Chemicals India Llp","Orange","MNG","20/05/16","CfO-Renewal","Granted","83948","21/09/16","AW-301007","AW-301007","30/06/21","2334--21/09/2016"
"11495","26107-Khimji Flow Equipments (P) Ltd.,","Orange","DHW","04/03/16","CfO-Renewal","Granted","82938","21/09/16","AWH-300369","AWH-300369","03/03/17",""
"15924","29468-Sumadhura Infracon Private Limited","Green","B10","31/08/16","CfE-Fresh","Granted","85944","21/09/16","CTE-103034","CTE-103034","30/08/21","2333--21/09/2016"
"16528","29091-Kurlon Enterprise Limited","Green","B11","27/08/16","CfO-Fresh","Granted","85687","21/09/16","AWH-103033","AWH-103033","31/12/25","2332--21/09/2016"
"17744","31066-Friendly Motors India (P) Ltd.,","Orange","MY1","17/09/16","CfO-Renewal","Granted","85964","21/09/16","AW-301006","AW-301006","30/09/21","2331--21/09/2016"
"14917","14262-Rajarajeshwari Medical College & Hospital","Red","B09","23/05/16","CfO-Renewal","Granted","84064","20/09/16","AW-301005","AW-301005","22/05/21","2330--20/09/2016"
"14915","14320-Rajarajeshwari Dental College","Orange","B09","23/05/16","CfO-Renewal","Granted","84229","20/09/16","AW-301004","AW-301004","30/06/21","2329--20/09/2016"
"15891","29268-Bulkmov Engineering Pvt Ltd","Green","B11","27/08/16","CfO-Renewal","Granted","85686","20/09/16","W-103032","W-103032","31/12/25","2328--20/09/2016"
"17550","30935-Gurukripa Industries","Orange","UDP","03/09/16","CfE-Fresh","Granted","85816","20/09/16","CTE-301003","CTE-301003","19/09/21","2327--20/09/2016"
"17086","29540-Vishal Cashew Industries","Orange","UDP","29/08/16","CfE-Fresh","Granted","85717","20/09/16","CTE-301002","CTE-301002","19/09/21","2326--20/09/2016"
"16431","10982-Flow Serve Micro Finish Pumps Pvt,Ltd.,","Orange","DHW","16/08/16","CfO-Renewal","Granted","85920","20/09/16","AW-103031","AW-103031","31/12/25","2325--20/09/2016"
"17617","30958-Shivagiri Mini Rice Mill","Green","DVG","19/09/16","CfE-Fresh","Granted","85987","20/09/16","CTE-103030","CTE-103030","18/09/18","2324--20/09/2016"
"17590","28800-Sundaram Motors, Mercedez Benz Division","Orange","MNG","19/09/16","CfO-Fresh","Granted","85982","19/09/16","AW-301001","AW-301001","30/09/20","2323--19/09/2016"
"15902","10754-Musashi Auto Parts Private Limited","Orange","BR2","20/07/16","CfO-Renewal","Granted","85180","19/09/16","AW-301000","AW-301000","30/06/21","2322--19/09/2016"
"15543","11314-Zodiac Clothing Co Ltd","Red","B08","08/08/16","CfO-Renewal","Granted","85381","19/09/16","AW-300999","AW-300999","30/06/21","2321--19/09/2016"
"15126","10108-Rajshil Papers Private Limited","Red","MY2","01/06/16","CfE-Expand","Granted","84213","19/09/16","CTE-300998","CTE-300998","31/05/19","2320--19/09/2016"
"15405","29308-Ashwini Hardchrome Pvt Ltd562123","Red","BR3","25/07/16","CfO-Renewal","Granted","85157","19/09/16","AW-300997","AW-300997","30/06/21","2319--19/09/2016"
"17445","13588-Sai Food Processing","Green","BE1","19/09/16","CfO-Renewal","Granted","85986","19/09/16","AW-103029","AW-103029","31/12/26","2318--19/09/2016"
"13230","11192-Trigno Engineering Pvt Ltd","Red","BR2","08/06/16","CfO-Renewal","Granted","84280","19/09/16","AW-300996","AW-300996","30/06/21","2317--19/09/2016"
"16483","29451-Raghav Metal Coating","Red","BR3","02/08/16","CfE-Expand","Granted","85245","19/09/16","CTE-300995","CTE-300995","01/08/21","2316--19/09/2016"
"17883","31135-Shivagiri Tyre Retreades","Green","BJR","19/09/16","CfE-Fresh","Granted","85971","19/09/16","CTE-103028","CTE-103028","18/09/21","2315--19/09/2016"
"17577","30947-Pancham Techno Pet Ltd","Green","UDP","09/09/16","CfE-Fresh","Granted","85874","19/09/16","CTE-103027","CTE-103027","08/09/21","2314--19/09/2016"
"16999","29348-Popular Motor Corporation","Orange","B05","24/08/16","CfO-Fresh","Granted","85631","17/09/16","AWH-300994","AWH-300994","30/09/20","2313--17/09/2016"
"15779","10265-Tata Global Beverages Limited","Orange","BR3","25/07/16","CfO-Renewal","Rejected","85312","17/09/16","AW-Rejected","AW-Rejected","",""
"16031","13660-Mapei Construction Products India Pvt Limited,","Orange","B01","31/08/16","CfO-Renewal","Granted","85746","17/09/16","AW-300993","AW-300993","30/09/21","2312--17/09/2016"
"14637","10118-Reckitt Benkiser India Private Limited","Orange","MY2","19/05/16","CfO-Renewal","Granted","83922","17/09/16","AW-300992","AW-300992","30/06/21","2311--17/09/2016"
"15888","29626-Mysore Steels Limited, (Formerly Known As Ms. Shimoga Steels Limited)","Orange","MY1","25/08/16","CfO-Renewal","Granted","85648","17/09/16","AW-300991","AW-300991","30/06/17","2310--17/09/2016"
"17068","30522-Ms Dilip Buildcon Limited.,","Orange","CMR","25/08/16","CfO-Renewal","Granted","85748","17/09/16","AW-300990","AW-300990","30/06/17","2309--17/09/2016"
"17353","27285-SLN Hotels And Resorts","Orange","CRG","29/08/16","CfO-Fresh","Granted","85699","17/09/16","AW-300989","AW-300989","30/09/21","2308--17/09/2016"
"17358","30800-Garden Ply Products Pvt Ltd","Orange","HAS","23/08/16","CfO-Renewal","Granted","85851","17/09/16","AW-300988","AW-300988","30/09/21","2307--17/09/2016"
"16622","29392-BEML Ltd., Mysore Complex,","Orange","MY1","08/09/16","CfO-Renewal","Granted","85860","17/09/16","W-300987","W-300987","07/09/21","2306--17/09/2016"
"17688","31015-Kailash Timbers & Ply","Green","BR3","15/09/16","CfO-Fresh","Granted","85916","17/09/16","AW-103026","AW-103026","14/09/25","2305--17/09/2016"
"16693","29824-Kawasaki Manufacturing (India) Pvt Ltd","Orange","RMN","01/09/16","CfO-Renewal","Granted","85763","17/09/16","AW-300986","AW-300986","30/09/21","2304--17/09/2016"
"17104","28708-Jaya Rice Industries","Orange","MDY","12/09/16","CfO-Fresh","Granted","85895","17/09/16","AW-300985","AW-300985","30/09/21","2303--17/09/2016"
"17219","28310-Tharu & Sons","Orange","B11","11/08/16","CfE-Fresh","Granted","85400","17/09/16","CTE-300984","CTE-300984","10/08/21","2302--17/09/2016"
