"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"19824","32382-S.N Ganga Home Products","Green","HAS","30/01/17","CfO-Fresh","Granted","87545","01/02/17","W-103624","W-103624","30/06/21","3904--01/02/2017"
"16255","15114-Maruthi Enterprises,","Red","B01","17/10/16","CfO-Renewal","Granted","86357","01/02/17","AW-301987","AW-301987","30/06/21","3903--01/02/2017"
"19068","31879-Residential House","Green","MNG","21/01/17","CfE-Fresh","Granted","87442","01/02/17","CTE-103623","CTE-103623","30/06/21","3902--01/02/2017"
"18606","12059-Pavanaputra Stone Crushers","Orange","BGK","21/11/16","CfO-Expand","Granted","86775","01/02/17","A-301986","A-301986","30/06/21","3901--01/02/2017"
"19873","32454-Prince Trading Company","Green","B06","01/02/17","CfO-Fresh","Granted","87569","01/02/17","W-103622","W-103622","30/06/21","3900--01/02/2017"
"16432","18312-Filtrex Technologies Pvt Ltd.","Red","BR1","16/09/16","CfO-Renewal","Granted","85921","01/02/17","AWH-301985","AWH-301985","30/06/21","3899--01/02/2017"
"16332","13407-Somu Solvents Pvt Ltd,","Red","BR1","22/07/16","CfO-Renewal","Granted","84985","01/02/17","AWH-301984","AWH-301984","30/06/21","3898--01/02/2017"
"13188","10664-Novozymes South Asia Private Limited, R & D Unit","Red","B10","31/03/16","CfO-Renewal","Granted","83387","01/02/17","AW-301983","AW-301983","30/06/21","3897--01/02/2017"
"18938","27497-Sri Shanmukha Wood Industries","Green","CKM","22/12/16","CfO-Renewal","Granted","87560","01/02/17","AW-103621","AW-103621","30/06/21","3896--01/02/2017"
"18944","28428- sri Sipani Saw Milla","Green","CKM","03/12/16","CfO-Renewal","Granted","87561","01/02/17","AW-103620","AW-103620","30/06/21","3895--01/02/2017"
"16015","26084-Shree Ram Exports","Green","B01","25/01/17","CfO-Fresh","Granted","87558","01/02/17","W-103619","W-103619","30/06/21","3894--01/02/2017"
"15268","10699-ITC Windsor ( A Luxury collection Hotel)","Red","B04","19/09/16","CfO-Renewal","Granted","85976","01/02/17","AWH-301982","AWH-301982","30/06/21","3893--01/02/2017"
