"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"23202","34261-Sai Laundry","Red","B02","17/07/17","CfE-Expand","Granted","89621","17/08/17","CTE-303417","CTE-303417","30/06/21","6284--17/08/2017"
"15997","12387-Mach Aero Components Pvt Ltd","Red","BR2","31/08/16","CfO-Renewal","Granted","86054","17/08/17","AW-303416","AW-303416","30/06/21","6283--17/08/2017"
"23187","34118-Sri Shivaprasad Drier Industries","Orange","KPL","20/07/17","CfO-Renewal","Granted","89735","17/08/17","AW-303415","AW-303415","30/06/21","6282--17/08/2017"
"23184","34123-Sri Mahalaxmi Industries","Orange","KPL","20/07/17","CfO-Renewal","Granted","89740","17/08/17","AW-303414","AW-303414","30/06/21","6281--17/08/2017"
"23183","34121-Sri Lakshmi Sheshadri Agro Industries","Orange","KPL","20/07/17","CfO-Renewal","Granted","89733","17/08/17","AW-303413","AW-303413","30/06/21","6280--17/08/2017"
"23293","34113-Ramachandra Industries","Orange","KPL","20/07/17","CfO-Renewal","Granted","89729","17/08/17","AW-303412","AW-303412","30/06/21","6279--17/08/2017"
"23009","34135-Sri Laxmi Srinivasa Rice Mill","Orange","KPL","20/07/17","CfO-Renewal","Granted","89726","17/08/17","AW-303411","AW-303411","30/06/21","6278--17/08/2017"
"22254","13482-Hydroline Products Pvt. Ltd.,","Green","B10","29/07/17","CfO-Renewal","Granted","89885","17/08/17","AW-104573","AW-104573","30/06/21","6277--17/08/2017"
"23929","34590-Vidya Herbs Pvt Ltd","Green","KPL","17/08/17","CfO-Renewal","Granted","90072","17/08/17","AW-104572","AW-104572","30/06/21","6276--17/08/2017"
"23162","28302-Simplex Naigai Castings Pvt Ltd.","Orange","BR2","16/08/17","CfO-Fresh","Granted","90069","17/08/17","AW-303410","AW-303410","30/06/21","6275--17/08/2017"
"20823","32829-Bidadi Vendors Industrial Park","Red","RMN","25/03/17","CfE-Fresh","Rejected","88230","17/08/17","CTE-Rejected","CTE-Rejected","",""
"22246","31645-Spectro Alloys And Pigments","Red","B01","27/07/17","CfO-Fresh","Granted","89847","17/08/17","AW-303409","AW-303409","30/06/21","6274--17/08/2017"
"17001","16355-Shushrutha Biomedical Waste Management Society.SyNo.78,31/C, Indl area, Shimoga.","Red","SHM","29/07/16","CfO-Renewal","Granted","85184","17/08/17","AWH-303408","AWH-303408","30/06/21","6273--17/08/2017"
"16726","30379-S.M. Stone Crusher","Orange","DVG","01/08/16","CfO-Renewal","Granted","85231","17/08/17","A-303407","A-303407","30/06/21","6272--17/08/2017"
"16035","29814-Annapoorna Stone Crusher","Orange","DVG","28/06/16","CfO-Renewal","Granted","84762","17/08/17","AW-303406","AW-303406","30/06/21","6271--17/08/2017"
"16793","22136-Sirsi Marikamba Stone Crusher","Orange","DVG","01/08/16","CfO-Renewal","Granted","85236","17/08/17","A-303405","A-303405","30/06/21","6270--17/08/2017"
"17020","28088-Vishwabandu Stone Crusher","Orange","BLY","10/08/16","CfO-Renewal","Granted","85385","17/08/17","A-303404","A-303404","30/06/21","6269--17/08/2017"
"17022","28085-Sri Ranganatha Stone Crusher","Orange","DVG","01/08/16","CfO-Renewal","Granted","85233","17/08/17","A-303403","A-303403","30/06/21","6268--17/08/2017"
"16026","29816-H.K.G.N. Stone Crusher","Orange","DVG","18/08/16","CfO-Fresh","Granted","85528","17/08/17","A-303402","A-303402","30/06/21","6267--17/08/2017"
"15548","29400-Patel Engineering Ltd.,","Orange","DVG","25/06/16","CfO-Fresh","Granted","84599","17/08/17","AW-303401","AW-303401","30/06/21","6266--17/08/2017"
"16966","30440-Mahanandi Constructions","Orange","DVG","10/08/16","CfO-Renewal","Granted","85382","17/08/17","A-303400","A-303400","30/06/21","6265--17/08/2017"
"16032","29818-Veerabhadreshwara Stone Crusher","Orange","DVG","06/07/16","CfE-Fresh","Granted","84778","17/08/17","CTE-303399","CTE-303399","30/06/21","6264--17/08/2017"
"16241","28326-G.M.M. Enterprises","Orange","DVG","06/07/16","CfE-Expand","Granted","84774","17/08/17","CTE-303398","CTE-303398","30/06/21","6263--17/08/2017"
"16690","22218-Anjaneya Stone Crusher,","Orange","DVG","01/08/16","CfO-Renewal","Granted","85229","17/08/17","A-303397","A-303397","30/06/21","6262--17/08/2017"
"16724","20805-Sri. Davangere Stone Crusher","Orange","DVG","01/08/16","CfO-Renewal","Granted","85230","17/08/17","A-303396","A-303396","30/06/21","6261--17/08/2017"
"15534","28030-Anjaneya Building Material","Orange","DVG","15/06/16","CfO-Fresh","Granted","84393","17/08/17","AW-303395","AW-303395","30/06/21","6260--17/08/2017"
"15514","13274-Schunk Metal & Carbon (India) Pvt. Ltd.,","Red","B10","23/02/17","CfO-Renewal","Granted","87836","17/08/17","AW-303394","AW-303394","30/06/21","6259--17/08/2017"
"17017","28086-Prasanna Anjaneya Stone Crusher","Orange","DVG","10/08/16","CfO-Renewal","Granted","85384","17/08/17","A-303393","A-303393","30/06/21","6258--17/08/2017"
"21483","22389-Technova Tapes (I) Pvt Ltd","Green","B02","09/06/17","HWM-Fresh","Granted","88983","17/08/17","303392","303392","30/06/21","6257--17/08/2017"
"17125","28630-Jmc Projects (India) Limited","Orange","DVG","17/09/16","CfO-Renewal","Granted","86093","17/08/17","A-303391","A-303391","30/06/21","6256--17/08/2017"
"22500","33932-Al-Ansaar Hospital","Orange","MY1","09/08/17","CfO-Fresh","Granted","90009","16/08/17","AW-303390","AW-303390","30/06/21","6255--16/08/2017"
"20878","18558-Intel Technology India Pvt Ltd,No.23-56P, Devarabeesanahalli, Outer Ring Road","Red","B07","30/05/17","CfE-Expand","Granted","88873","16/08/17","CTE-303389","CTE-303389","30/06/21","6254--16/08/2017"
"23831","33875-Ganesh Brick Works","Green","KLR","16/08/17","CfO-Fresh","Granted","90065","16/08/17","AW-104571","AW-104571","30/06/21","6253--16/08/2017"
"23833","33876-Somanatheshwar Brick Industry","Green","KLR","16/08/17","CfO-Renewal","Granted","90066","16/08/17","AW-104570","AW-104570","30/06/21","6252--16/08/2017"
"21588","11020-Samvardhana Motherson International Limited","Green","B09","11/07/17","CfE-Expand","Granted","89806","16/08/17","CTE-104569","CTE-104569","30/06/21","6251--16/08/2017"
"22339","33613-Mahadevapura Manganese Ore Mine","Red","CDG","17/06/17","CfO-Renewal","Granted","89251","16/08/17","AW-303388","AW-303388","30/06/21","6250--16/08/2017"
"22317","33612-Mahadevapura Manganese Ore Mine","Red","CDG","17/06/17","CfO-Renewal","Granted","89087","16/08/17","AW-303387","AW-303387","30/06/21","6249--16/08/2017"
"20950","15061-Norwich Clinical Services Private Limited, 8th Main 3rd Block Koramangala","Red","B05","22/04/17","CfE-Expand","Granted","88490","16/08/17","CTE-303386","CTE-303386","30/06/21","6248--16/08/2017"
"23058","10803-M/s.ILC Iron & Steel Pvt. Ltd.,Sy.No.15,16,17&29,Kunikere(V),Koppal(T&D)","Red","KPL","07/07/17","CfO-Renewal","Granted","89395","16/08/17","AW-303385","AW-303385","30/06/21","6247--16/08/2017"
"22743","13056-Bharath Lubricants","Orange","B02","12/07/17","CfO-Renewal","Granted","89464","16/08/17","AW-303384","AW-303384","30/06/21","6246--16/08/2017"
