"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"16492","26116-Indocem colours Pvt Ltd","Orange","RMN","11/09/16","CfO-Fresh","Granted","85885","04/10/16","AW-301129","AW-301129","30/09/20","2532--04/10/2016"
"18030","29788-C.B. Phova Industries","Green","DVG","27/09/16","CfE-Fresh","Granted","86231","03/10/16","CTE-103110","CTE-103110","26/09/18","2531--03/10/2016"
"16101","25499-Pronk Multiservice India Pvt.Ltd Unit-2","Green","B11","20/09/16","CfO-Fresh","Granted","86016","03/10/16","AW-103109","AW-103109","31/12/25","2530--03/10/2016"
"16192","19639-K.V.G. Medical College & Hospital","Red","MNG","23/07/16","CfO-Renewal","Granted","84997","03/10/16","AWH-301128","AWH-301128","22/07/21","2529--03/10/2016"
"18033","31225-Vandana Enterprises","Green","B06","03/10/16","CfO-Fresh","Granted","86247","03/10/16","W-103108","W-103108","31/12/15","2528--03/10/2016"
"18020","31220-Shree Lakshmi Polypack","Green","B06","03/10/16","CfO-Fresh","Granted","86248","03/10/16","W-103107","W-103107","31/12/15","2527--03/10/2016"
"17990","26453-Seethi Byraweshwara Granites,Sy No.44/3, Poojanahalli, Sadahalli Post,Devanahall","Green","BR1","03/10/16","CfO-Fresh","Granted","86244","03/10/16","W-103106","W-103106","31/12/25","2526--03/10/2016"
"16856","30276-Leo Siddhi Entertainment Inc,","Orange","B03","15/09/16","CfO-Renewal","Granted","85999","03/10/16","W-301127","W-301127","30/09/20","2525--03/10/2016"
"18106","28861-Xgn_Test_Lg_16\04\2016","Orange","GDG","29/09/16","CfO-Fresh","Granted","86229","03/10/16","AW-301126","AW-301126","28/09/15","2524--03/10/2016"
"16785","30192-M\s. Ferrum Extreme Engineering Pvt Ltd,","Orange","BR1","17/09/16","CfE-Fresh","Granted","85956","03/10/16","CTE-301125","CTE-301125","16/09/21","2523--03/10/2016"
"16934","30260-Aria Brew & Dine Pvt Ltd","Orange","B08","20/09/16","CfO-Fresh","Granted","86002","01/10/16","AW-301124","AW-301124","30/09/21","2522--01/10/2016"
"16525","28117-Hk Wentworth India Pvt Ltd","Orange","B11","08/09/16","CfO-Re Apply","Granted","85866","01/10/16","AW-103105","AW-103105","31/12/25","2521--01/10/2016"
"17601","30823-Test_Xgn_17082016","Green","GDG","20/09/16","CfO-Fresh","Granted","85994","01/10/16","AW-103104","AW-103104","19/09/21","2520--01/10/2016"
"17915","31136-L&T Constructions Rmc Plant Lessee of Asian Paints Ltd","Green","MY2","01/10/16","CfE-Fresh","Granted","86232","01/10/16","CTE-103103","CTE-103103","30/09/21","2519--01/10/2016"
"15445","29411-Subh Laabh Minerals","Orange","BLY","04/06/16","CfE-Fresh","Granted","84636","01/10/16","CTE-301123","CTE-301123","03/06/21","2518--01/10/2016"
"17087","30634-Sugureshwara Agro Industries","Orange","BLY","16/08/16","CfE-Fresh","Granted","85483","01/10/16","CTE-301122","CTE-301122","15/08/21","2517--01/10/2016"
"15078","29219-Poornachandra Foods","Orange","KWR","24/08/16","CfE-Fresh","Granted","85705","01/10/16","CTE-301121","CTE-301121","30/09/21","2516--01/10/2016"
"17652","30794-Sbr Industries","Green","MY2","24/09/16","CfO-Fresh","Granted","86097","01/10/16","AW-103102","AW-103102","31/12/00","2515--01/10/2016"
"17139","19646-Canara Workshop Ltd","Orange","MNG","14/09/16","CfO-Renewal","Granted","85990","01/10/16","AW-301120","AW-301120","30/09/21","2514--01/10/2016"
"11921","26232-M/s. Ugar Carbonic Pvt. Ltd.,","Green","BE2","28/09/16","CfO-Renewal","Granted","86230","01/10/16","AW-103101","AW-103101","31/12/25","2513--01/10/2016"
"17510","28650-Marman Food & Beverage Technologies India Pvt Ltd","Green","B11","29/09/16","CfO-Fresh","Granted","86207","29/09/16","AWH-103100","AWH-103100","31/12/25","2512--29/09/2016"
"14972","10351-Indian Oil Corporation Limited","Red","BE1","29/09/16","CfO-Renewal","Rejected","86223","29/09/16","AW-Rejected","AW-Rejected","",""
"14912","15271-Southern Batteries Pvt.Ltd, Unit-1","Red","B02","21/07/16","CfO-Renewal","Granted","84973","29/09/16","AW-301119","AW-301119","20/07/21","2511--29/09/2016"
"14498","10329-Southern Batteries Pvt Limited, Unit-2","Red","B01","13/07/16","CfO-Renewal","Granted","84842","29/09/16","AW-301118","AW-301118","30/06/21","2510--29/09/2016"
"14969","29046-MRR Hospital, Sy.No. 232-245, 252-256, 258,Khata No.727,Solur village, ramanagar","Red","RMN","30/07/16","CfE-Fresh","Granted","85194","29/09/16","CTE-301117","CTE-301117","29/07/21","2509--29/09/2016"
