"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"30645","13485-GTR Aluminium Pvt.Ltd","Orange","B02","24/04/18","HWM-Renewal","Granted","94460","28/04/18","306004","306004","30/09/23","10649--28/04/2018"
"29181","10245-Shahi Exports Pvt Ltd","Orange","B07","26/04/18","CfO-Expand","Granted","94528","28/04/18","AW-306003","AW-306003","30/09/21","10648--28/04/2018"
"30629","40152-MMG Constructions LLP","Green","MY2","26/04/18","CfE-Fresh","Granted","94521","28/04/18","CTE-106352","CTE-106352","27/04/21","10647--28/04/2018"
"28493","35513-N.E.K.R.T.C, Deodurga Depot","Orange","RCH","22/03/18","HWM-Fresh","Granted","94347","28/04/18","306002","306002","30/09/22","10646--28/04/2018"
"28400","35512-N.E.K.R.T.C, Raichur Depot-1","Orange","RCH","22/03/18","HWM-Renewal","Granted","94352","28/04/18","306001","306001","30/09/22","10645--28/04/2018"
"28449","35519-N.E.K.R.T.C, Raichur Depot-2","Orange","RCH","22/03/18","HWM-Renewal","Granted","94353","28/04/18","306000","306000","30/09/22","10644--28/04/2018"
"28463","35517-N.E.K.R.T.C, Sindhanur Depot","Orange","RCH","22/03/18","HWM-Renewal","Granted","94351","28/04/18","305999","305999","30/09/22","10643--28/04/2018"
"28525","31295-Raichur Bus Depot-3","Orange","RCH","22/03/18","HWM-Fresh","Granted","94356","28/04/18","305998","305998","30/09/22","10642--28/04/2018"
"28462","35515-N.E.K.R.T.C, Lingasugur Depot","Orange","RCH","22/03/18","HWM-Renewal","Granted","94350","28/04/18","305997","305997","30/09/22","10641--28/04/2018"
"28465","35514-N.E.K.R.T.C, Manvi Depot","Orange","RCH","22/03/18","HWM-Renewal","Granted","94348","28/04/18","305996","305996","30/09/22","10640--28/04/2018"
"28495","35516-N.E.K.R.T.C, Maski Depot","Orange","RCH","22/03/18","HWM-Fresh","Granted","94354","28/04/18","305995","305995","30/09/22","10639--28/04/2018"
"28437","35518-N.E.K.R.T.C Divisional Work Shop","Orange","RCH","22/03/18","HWM-Renewal","Granted","94349","28/04/18","305994","305994","30/09/22","10638--28/04/2018"
"28170","35176-Hotel Akash Inn","Orange","SHM","21/02/18","CfO-Fresh","Granted","94261","28/04/18","AW-305993","AW-305993","30/09/20","10637--28/04/2018"
"29280","38405-Naturala Picklz","Orange","DVG","10/04/18","CfE-Fresh","Granted","94139","28/04/18","CTE-305992","CTE-305992","30/09/22","10636--28/04/2018"
"26179","35139-Hatsun Agro Industries Ltd","Orange","TMK","20/04/18","CfO-Renewal","Granted","94360","28/04/18","AW-305991","AW-305991","30/09/22","10635--28/04/2018"
